# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	a1 (rad)	a2 (rad)	a3 (rad)	a4 (rad)	a5 (rad)	a6 (rad)	a7 (rad)	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()	m.region3x ()	m.region3y ()	m.region3z ()	m.region4x ()	m.region4y ()	m.region4z ()	m.region5x ()	m.region5y ()	m.region5z ()	m.region6x ()	m.region6y ()	m.region6z ()	m.region7x ()	m.region7y ()	m.region7z ()	roundness ()	size (m)	Cell_size (m)
0	0.1317844	-0.021860737	0	-2.0145939e-17	-2.5847713e-17	4.712389	1.5707964	1.5707964	4.712389	4.712389	0	3.1415927	0.008121024	-0.99286574	0	0.07637263	0.9902482	0	5.7986163e-05	0.9996795	0	-0.11304672	-0.9862956	0	0.9919803	-0.029263591	0	0.92537665	-0.36399502	0	-0.96637106	0.22946711	0	0.66	100	2e-09
0	0.2928669	-0.17654233	0	-2.010783e-17	-2.584771e-17	4.712389	1.5707964	1.5707964	4.712389	4.712389	0	4.712389	0.008499202	-0.9928578	0	0.07760233	0.99017227	0	-2.628978e-05	0.9996794	0	-0.107314035	-0.98691505	0	0.9893178	0.079429194	0	0.93288743	-0.343917	0	0.14910193	-0.9813873	0	0.66	100	2e-09
0	0.29399893	0.21464173	0	-2.0098479e-17	-2.5847717e-17	4.712389	1.5707964	1.5707964	4.712389	4.712389	1.5707964	0	0.030605812	-0.9923998	0	0.11981183	0.9861204	0	1.1755916e-05	0.9996796	0	-0.01832256	-0.992515	0	0.94808584	0.30061063	0	0.006438467	0.99272966	0	0.9713615	0.20826685	0	0.66	100	2e-09
0	0.16901459	0.3096593	0	-2.0122598e-17	-2.5847718e-17	4.712389	1.5707964	1.5707964	4.712389	4.712389	1.5707964	1.5707964	0.028832613	-0.99245596	0	0.11402189	0.98677635	0	6.3629144e-05	0.9996796	0	-0.02314033	-0.992422	0	0.97618276	0.18539141	0	-0.012394119	0.9926738	0	0.09953574	0.9879718	0	0.66	100	2e-09
0	0.0066293147	0.17172085	0	-2.0038808e-17	-2.584771e-17	4.712389	1.5707964	1.5707964	4.712389	4.712389	1.5707964	3.1415927	0.009956734	-0.992831	0	0.06903588	0.9907925	0	4.116713e-05	0.9996795	0	-0.037240837	-0.9919958	0	0.9921807	-0.017942937	0	-0.01945682	0.9925712	0	-0.96811163	0.22177257	0	0.66	100	2e-09
0	0.1676075	0.015175597	0	-1.9996337e-17	-2.5847713e-17	4.712389	1.5707964	1.5707964	4.712389	4.712389	1.5707964	4.712389	0.010069114	-0.99282527	0	0.07062857	0.9907007	0	-4.2134794e-05	0.9996795	0	-0.030677281	-0.9922073	0	0.9881624	0.09234863	0	0.006580474	0.99273735	0	0.12853144	-0.9842046	0	0.66	100	2e-09
0	0.17694272	0.022754304	0	-2.0212896e-17	-2.5847717e-17	4.712389	1.5707964	1.5707964	4.712389	4.712389	3.1415927	0	0.03535825	-0.9922516	0	0.13873106	0.9836835	0	5.9681428e-05	0.9996796	0	0.0722946	-0.9899685	0	0.94482243	0.31106585	0	-0.9209488	-0.37538785	0	0.968282	0.2224591	0	0.66	100	2e-09
0	0.05428708	0.116678566	0	-2.0240691e-17	-2.5847713e-17	4.712389	1.5707964	1.5707964	4.712389	4.712389	3.1415927	1.5707964	0.033296827	-0.9923256	0	0.13247947	0.98451096	0	0.0001100833	0.99967957	0	0.06707925	-0.99033564	0	0.97449994	0.19435804	0	-0.9240917	-0.36738956	0	0.09663561	0.9882522	0	0.66	100	2e-09
0	-0.10616586	-0.014266402	0	-2.0154345e-17	-2.5847713e-17	4.712389	1.5707964	1.5707964	4.712389	4.712389	3.1415927	3.1415927	0.014947813	-0.9927763	0	0.08862169	0.98925894	0	8.749244e-05	0.9996795	0	0.058294773	-0.9908679	0	0.9923514	-0.002388578	0	-0.93345255	-0.34228802	0	-0.9640118	0.23951738	0	0.66	100	2e-09
0	0.050701234	-0.17444178	0	-2.010625e-17	-2.584771e-17	4.712389	1.5707964	1.5707964	4.712389	4.712389	3.1415927	4.712389	0.0149690695	-0.99277157	0	0.08952698	0.98919517	0	4.3202067e-06	0.9996795	0	0.06565439	-0.9904031	0	0.9867774	0.10669242	0	-0.9309009	-0.34935677	0	0.12887745	-0.98412824	0	0.66	100	2e-09
0	0.29751027	-0.069207095	0	-2.029265e-17	-2.5847717e-17	4.712389	1.5707964	1.5707964	4.712389	4.712389	4.712389	0	0.032554828	-0.99235713	0	0.13867776	0.983679	0	5.8013615e-05	0.9996795	0	-0.010705006	-0.9926058	0	0.95069855	0.29201174	0	0.001973452	-0.9927256	0	0.9693143	0.21786885	0	0.66	100	2e-09
0	0.17513402	0.025172452	0	-2.0317126e-17	-2.5847717e-17	4.712389	1.5707964	1.5707964	4.712389	4.712389	4.712389	1.5707964	0.030971933	-0.9924107	0	0.13374753	0.98433316	0	0.00010928401	0.9996796	0	-0.014600541	-0.99256307	0	0.9767201	0.18260431	0	-0.0075705443	-0.99269813	0	0.106560364	0.9872621	0	0.66	100	2e-09
0	0.013587933	-0.109025836	0	-2.0227385e-17	-2.584771e-17	4.712389	1.5707964	1.5707964	4.712389	4.712389	4.712389	3.1415927	0.012557254	-0.9928205	0	0.089326635	0.9891864	0	8.814998e-05	0.9996795	0	-0.023473565	-0.9923912	0	0.9922896	-0.014623129	0	-0.011884862	-0.992649	0	-0.96378773	0.24043716	0	0.66	100	2e-09
0	0.17415936	-0.26825118	0	-2.018392e-17	-2.584771e-17	4.712389	1.5707964	1.5707964	4.712389	4.712389	4.712389	4.712389	0.012721494	-0.992814	0	0.09015955	0.9891285	0	4.1445387e-06	0.9996795	0	-0.018267099	-0.9924889	0	0.98811984	0.09349606	0	0.0019593004	-0.99271756	0	0.14441831	-0.9820418	0	0.66	100	2e-09
0	0.41548634	0.01766018	0	-2.0214443e-17	-2.5847713e-17	4.712389	3.1415927	1.5707964	0	0	0	0	0.028648108	-0.9924754	0	0.12685011	0.98524004	0	2.7281827e-05	0.9996796	0	-0.096699335	-0.9879954	0	0.9543626	0.27939177	0	0.9237753	-0.3681945	0	0.9714404	0.20797531	0	0.66	100	2e-09
0	0.2936496	0.111013345	0	-2.0235362e-17	-2.5847717e-17	4.712389	3.1415927	1.5707964	0	0	0	1.5707964	0.02688362	-0.9925279	0	0.12198887	0.9858263	0	7.997007e-05	0.9996796	0	-0.10061033	-0.987618	0	0.97855484	0.17218316	0	0.9161445	-0.387071	0	0.11250578	0.9866214	0	0.66	100	2e-09
0	0.13178724	-0.021850783	0	-2.014594e-17	-2.584771e-17	4.712389	3.1415927	1.5707964	0	0	0	3.1415927	0.008120808	-0.99286574	0	0.076371714	0.99024826	0	5.7984955e-05	0.9996795	0	-0.11305099	-0.9862951	0	0.9919804	-0.029262673	0	0.9254003	-0.36393365	0	-0.9663696	0.22947396	0	0.66	100	2e-09
0	0.29287022	-0.17654288	0	-2.0107826e-17	-2.584771e-17	4.712389	3.1415927	1.5707964	0	0	0	4.712389	0.00850078	-0.9928577	0	0.077606656	0.9901719	0	-2.6290005e-05	0.9996795	0	-0.1073121	-0.98691523	0	0.98931676	0.0794432	0	0.9328799	-0.3439379	0	0.14912578	-0.98138374	0	0.66	100	2e-09
0	0.2940034	0.21464664	0	-2.0098479e-17	-2.5847717e-17	4.712389	3.1415927	1.5707964	0	0	1.5707964	0	0.030604417	-0.99239993	0	0.11981485	0.9861201	0	1.1756011e-05	0.99967957	0	-0.018322947	-0.992515	0	0.9480825	0.30062175	0	0.0064768465	0.99272925	0	0.9713565	0.20829067	0	0.66	100	2e-09
0	0.16901803	0.3096558	0	-2.0122596e-17	-2.5847717e-17	4.712389	3.1415927	1.5707964	0	0	1.5707964	1.5707964	0.028833311	-0.99245596	0	0.11401166	0.9867776	0	6.363151e-05	0.9996796	0	-0.023151731	-0.9924217	0	0.976187	0.18536785	0	-0.012379608	0.99267405	0	0.099561825	0.9879692	0	0.66	100	2e-09
0	0.006622209	0.1717148	0	-2.0038811e-17	-2.584771e-17	4.712389	3.1415927	1.5707964	0	0	1.5707964	3.1415927	0.009942033	-0.9928311	0	0.0690017	0.99079496	0	4.1181207e-05	0.9996795	0	-0.037246436	-0.9919956	0	0.99217963	-0.018007342	0	-0.01945527	0.99257123	0	-0.9681074	0.22179206	0	0.66	100	2e-09
0	0.16760248	0.015172724	0	-1.9996339e-17	-2.584771e-17	4.712389	3.1415927	1.5707964	0	0	1.5707964	4.712389	0.010065918	-0.99282527	0	0.070623174	0.99070114	0	-4.2133604e-05	0.9996795	0	-0.030674476	-0.99220735	0	0.98816395	0.09233153	0	0.006575407	0.9927374	0	0.12850547	-0.9842078	0	0.66	100	2e-09
0	0.17694117	0.022758741	0	-2.0212894e-17	-2.5847717e-17	4.712389	3.1415927	1.5707964	0	0	3.1415927	0	0.035358142	-0.99225146	0	0.13873076	0.9836835	0	5.968105e-05	0.99967957	0	0.07229644	-0.9899684	0	0.94482225	0.31106627	0	-0.9209611	-0.3753573	0	0.968282	0.22245902	0	0.66	100	2e-09
0	0.054289524	0.116678156	0	-2.0240694e-17	-2.5847713e-17	4.712389	3.1415927	1.5707964	0	0	3.1415927	1.5707964	0.033303633	-0.9923252	0	0.13249142	0.98450947	0	0.00011007888	0.9996796	0	0.0670768	-0.990336	0	0.97449714	0.19437267	0	-0.9240853	-0.36740583	0	0.09663293	0.98825246	0	0.66	100	2e-09
0	-0.10616543	-0.014299555	0	-2.0154347e-17	-2.5847713e-17	4.712389	3.1415927	1.5707964	0	0	3.1415927	3.1415927	0.0149547085	-0.99277616	0	0.088626884	0.9892586	0	8.748271e-05	0.9996795	0	0.058286414	-0.99086845	0	0.9923513	-0.002404361	0	-0.9334219	-0.34237334	0	-0.9640429	0.2393873	0	0.66	100	2e-09
0	0.05069373	-0.17444353	0	-2.0106254e-17	-2.584771e-17	4.712389	3.1415927	1.5707964	0	0	3.1415927	4.712389	0.014964837	-0.99277157	0	0.08951901	0.9891958	0	4.321734e-06	0.9996795	0	0.06565568	-0.99040306	0	0.98677975	0.106668904	0	-0.9309066	-0.34934118	0	0.12883916	-0.98413306	0	0.66	100	2e-09
0	0.29751378	-0.06918361	0	-2.029265e-17	-2.5847717e-17	4.712389	3.1415927	1.5707964	0	0	4.712389	0	0.032583762	-0.99235624	0	0.13872531	0.98367244	0	5.8005353e-05	0.9996796	0	-0.010710965	-0.9926058	0	0.95067406	0.29209444	0	0.0019711987	-0.9927256	0	0.96929526	0.21795605	0	0.66	100	2e-09
0	0.17513527	0.025172912	0	-2.0317126e-17	-2.5847713e-17	4.712389	3.1415927	1.5707964	0	0	4.712389	1.5707964	0.030972349	-0.9924107	0	0.13374856	0.9843331	0	0.00010928357	0.9996796	0	-0.014600454	-0.99256307	0	0.97671926	0.18260852	0	-0.007570662	-0.9926982	0	0.1065685	0.98726135	0	0.66	100	2e-09
0	0.013589257	-0.10901981	0	-2.0227387e-17	-2.5847713e-17	4.712389	3.1415927	1.5707964	0	0	4.712389	3.1415927	0.012556791	-0.99282056	0	0.08932747	0.9891863	0	8.815236e-05	0.9996795	0	-0.023473095	-0.99239117	0	0.9922897	-0.014616374	0	-0.011885091	-0.992649	0	-0.9637792	0.2404727	0	0.66	100	2e-09
0	0.17415829	-0.26825193	0	-2.018392e-17	-2.584771e-17	4.712389	3.1415927	1.5707964	0	0	4.712389	4.712389	0.01272194	-0.99281406	0	0.090159155	0.9891284	0	4.1444778e-06	0.9996794	0	-0.018267268	-0.9924889	0	0.9881202	0.0934918	0	0.001959122	-0.9927175	0	0.14441079	-0.98204285	0	0.66	100	2e-09
0	0.32614502	0.103429206	0	-2.0219707e-17	-2.5847722e-17	4.712389	3.1415927	1.5707964	0	1.5707964	0	0	0.039155908	-0.9921259	0	0.20054246	0.9732798	0	0.00014828405	0.99967974	0	-0.123204164	-0.9851085	0	0.25000253	0.96220475	0	0.93026906	-0.35107476	0	0.98610115	0.117149346	0	0.66	100	2e-09
0	0.23819591	0.21469857	0	-2.0198771e-17	-2.5847722e-17	4.712389	3.1415927	1.5707964	0	1.5707964	0	1.5707964	0.044128608	-0.9919193	0	0.21196271	0.97091156	0	0.00018679877	0.99967974	0	-0.12225828	-0.985231	0	0.39693603	0.91340524	0	0.9214898	-0.3739096	0	0.2149256	0.969953	0	0.66	100	2e-09
0	0.031646207	0.11387704	0	-2.0084996e-17	-2.5847722e-17	4.712389	3.1415927	1.5707964	0	1.5707964	0	3.1415927	0.029970892	-0.9924523	0	0.19410388	0.9745386	0	0.00020645077	0.9996798	0	-0.14468823	-0.9822495	0	0.18845437	0.97492045	0	0.931379	-0.3479724	0	-0.9779028	0.17067444	0	0.66	100	2e-09
0	0.18526241	-0.04203115	0	-2.0125372e-17	-2.5847718e-17	4.712389	3.1415927	1.5707964	0	1.5707964	0	4.712389	0.023494016	-0.992625	0	0.17384697	0.97826207	0	0.00014162694	0.99967974	0	-0.1416712	-0.98267055	0	0.05123252	0.99111885	0	0.938866	-0.32680443	0	0.25092694	-0.96117854	0	0.66	100	2e-09
0	0.19584906	0.2951069	0	-2.0112716e-17	-2.5847718e-17	4.712389	3.1415927	1.5707964	0	1.5707964	1.5707964	0	0.040677126	-0.9920504	0	0.18798265	0.97574466	0	0.00013784354	0.99967974	0	-0.054233257	-0.9912296	0	0.22210027	0.9688294	0	-0.012381082	0.99268615	0	0.98665977	0.112088464	0	0.66	100	2e-09
0	0.101385504	0.4124509	0	-2.0093865e-17	-2.5847722e-17	4.712389	3.1415927	1.5707964	0	1.5707964	1.5707964	1.5707964	0.04578951	-0.9918302	0	0.20011386	0.97338647	0	0.00018003909	0.9996798	0	-0.053584468	-0.99127364	0	0.3502914	0.9316586	0	-0.03198495	0.9922568	0	0.19889309	0.9732782	0	0.66	100	2e-09
0	-0.10667135	0.3028644	0	-1.9989552e-17	-2.5847722e-17	4.712389	3.1415927	1.5707964	0	1.5707964	1.5707964	3.1415927	0.031527504	-0.99239045	0	0.18066132	0.97707814	0	0.00019828007	0.9996798	0	-0.08073244	-0.98946446	0	0.14927746	0.9814515	0	-0.046704162	0.99169976	0	-0.98092747	0.15199667	0	0.66	100	2e-09
0	0.047595873	0.14494935	0	-2.0025344e-17	-2.5847717e-17	4.712389	3.1415927	1.5707964	0	1.5707964	1.5707964	4.712389	0.024729485	-0.99258083	0	0.16061063	0.9804843	0	0.00013295044	0.99967974	0	-0.07758186	-0.9896987	0	0.021508012	0.9921824	0	-0.018263444	0.99260885	0	0.22203532	-0.96803033	0	0.66	100	2e-09
0	0.08385203	0.105881006	0	-2.02261e-17	-2.5847718e-17	4.712389	3.1415927	1.5707964	0	1.5707964	3.1415927	0	0.044525754	-0.9918909	0	0.20837507	0.9716811	0	0.0001800602	0.99967974	0	0.048056904	-0.991405	0	0.23561002	0.9657328	0	-0.9348269	-0.33841804	0	0.98504335	0.12578705	0	0.66	100	2e-09
0	-0.009058779	0.22133946	0	-2.0211998e-17	-2.5847722e-17	4.712389	3.1415927	1.5707964	0	1.5707964	3.1415927	1.5707964	0.04935792	-0.99166495	0	0.21992718	0.9691916	0	0.00022134981	0.9996798	0	0.045664433	-0.99153215	0	0.36402655	0.92656404	0	-0.9351908	-0.33737108	0	0.19258183	0.9745087	0	0.66	100	2e-09
0	-0.21243237	0.11868067	0	-2.0105096e-17	-2.5847718e-17	4.712389	3.1415927	1.5707964	0	1.5707964	3.1415927	3.1415927	0.035257764	-0.9922689	0	0.20194532	0.9729909	0	0.00023810311	0.99967974	0	0.027232785	-0.99218976	0	0.17001842	0.97818196	0	-0.9444102	-0.30986091	0	-0.977309	0.17423165	0	0.66	100	2e-09
0	-0.06293667	-0.042487483	0	-2.0134456e-17	-2.5847718e-17	4.712389	3.1415927	1.5707964	0	1.5707964	3.1415927	4.712389	0.028464971	-0.99248487	0	0.18158862	0.97689474	0	0.00017321014	0.99967974	0	0.032979943	-0.9919948	0	0.036946807	0.99171674	0	-0.9432972	-0.31334066	0	0.22258687	-0.9678833	0	0.66	100	2e-09
0	0.20737763	0.011552404	0	-2.0299717e-17	-2.5847718e-17	4.712389	3.1415927	1.5707964	0	1.5707964	4.712389	0	0.042675536	-0.9919817	0	0.21276504	0.97073966	0	0.00017746298	0.99967974	0	-0.032044284	-0.99216366	0	0.25214863	0.9616665	0	-0.00915769	-0.992674	0	0.98507863	0.12560005	0	0.66	100	2e-09
0	0.117201746	0.12543666	0	-2.0282856e-17	-2.5847722e-17	4.712389	3.1415927	1.5707964	0	1.5707964	4.712389	1.5707964	0.04756416	-0.9917613	0	0.22387514	0.96829516	0	0.00021613887	0.9996798	0	-0.03238286	-0.9921626	0	0.39399263	0.9146423	0	-0.018470868	-0.9925485	0	0.20561789	0.9719119	0	0.66	100	2e-09
0	-0.08826646	0.021805454	0	-2.0169817e-17	-2.5847718e-17	4.712389	3.1415927	1.5707964	0	1.5707964	4.712389	3.1415927	0.033719514	-0.992332	0	0.20729892	0.9718794	0	0.00023535285	0.99967974	0	-0.049046323	-0.9914935	0	0.1937886	0.97390527	0	-0.028188366	-0.9923132	0	-0.975673	0.18331248	0	0.66	100	2e-09
0	0.06492537	-0.13902566	0	-2.0203971e-17	-2.5847717e-17	4.712389	3.1415927	1.5707964	0	1.5707964	4.712389	4.712389	0.027103858	-0.99253315	0	0.18694082	0.9758988	0	0.00017061361	0.99967974	0	-0.045925703	-0.9916249	0	0.055132687	0.9908979	0	-0.0129691595	-0.9926212	0	0.2440245	-0.962877	0	0.66	100	2e-09
0	0.326142	0.10343222	0	-2.021971e-17	-2.5847722e-17	4.712389	3.1415927	1.5707964	0	3.1415927	0	0	0.039150693	-0.99212617	0	0.20053497	0.97328126	0	0.00014828885	0.99967974	0	-0.12320756	-0.9851081	0	0.24998544	0.96220905	0	0.9302797	-0.35104594	0	0.9861027	0.117135644	0	0.66	100	2e-09
0	0.23819606	0.2146991	0	-2.019877e-17	-2.5847722e-17	4.712389	3.1415927	1.5707964	0	3.1415927	0	1.5707964	0.04412859	-0.99191916	0	0.21196261	0.9709116	0	0.00018679908	0.99967974	0	-0.12225854	-0.9852309	0	0.3969361	0.9134052	0	0.92149144	-0.3739059	0	0.21492557	0.9699532	0	0.66	100	2e-09
0	0.031635523	0.11386115	0	-2.0084996e-17	-2.5847722e-17	4.712389	3.1415927	1.5707964	0	3.1415927	0	3.1415927	0.029968526	-0.9924523	0	0.19410032	0.9745394	0	0.00020645364	0.99967974	0	-0.14468971	-0.98224926	0	0.18840936	0.9749289	0	0.9313753	-0.34798235	0	-0.97792166	0.17056413	0	0.66	100	2e-09
0	0.18525176	-0.042038105	0	-2.012537e-17	-2.5847717e-17	4.712389	3.1415927	1.5707964	0	3.1415927	0	4.712389	0.023493225	-0.9926251	0	0.17384662	0.97826207	0	0.00014163023	0.9996796	0	-0.14166944	-0.9826708	0	0.051221006	0.9911194	0	0.9388538	-0.3268405	0	0.25087544	-0.9611916	0	0.66	100	2e-09
0	0.19586031	0.29511088	0	-2.0112713e-17	-2.5847722e-17	4.712389	3.1415927	1.5707964	0	3.1415927	1.5707964	0	0.040678155	-0.9920504	0	0.18799281	0.9757427	0	0.00013783186	0.9996798	0	-0.05419366	-0.9912316	0	0.2221468	0.968819	0	-0.012394933	0.9926859	0	0.9866551	0.11213069	0	0.66	100	2e-09
0	0.101352796	0.4124627	0	-2.0093865e-17	-2.5847727e-17	4.712389	3.1415927	1.5707964	0	3.1415927	1.5707964	1.5707964	0.045790296	-0.9918302	0	0.20011407	0.9733864	0	0.00018007313	0.9996798	0	-0.05365206	-0.99127	0	0.35009587	0.93172944	0	-0.031919517	0.9922589	0	0.19886078	0.9732847	0	0.66	100	2e-09
0	-0.106683046	0.30286738	0	-1.998955e-17	-2.5847722e-17	4.712389	3.1415927	1.5707964	0	3.1415927	1.5707964	3.1415927	0.031524546	-0.9923906	0	0.18065424	0.9770795	0	0.00019829256	0.9996798	0	-0.08074859	-0.9894632	0	0.14922626	0.98145896	0	-0.046710204	0.9916995	0	-0.9809259	0.15200755	0	0.66	100	2e-09
0	0.047597434	0.14494929	0	-2.002535e-17	-2.5847718e-17	4.712389	3.1415927	1.5707964	0	3.1415927	1.5707964	4.712389	0.024731511	-0.9925808	0	0.16061273	0.98048383	0	0.00013294868	0.99967974	0	-0.07758635	-0.98969835	0	0.02151181	0.9921823	0	-0.018253045	0.9926091	0	0.22203243	-0.9680309	0	0.66	100	2e-09
0	0.08385405	0.10587535	0	-2.0226103e-17	-2.5847722e-17	4.712389	3.1415927	1.5707964	0	3.1415927	3.1415927	0	0.04452608	-0.9918909	0	0.20837587	0.971681	0	0.00018006025	0.99967974	0	0.048054695	-0.9914049	0	0.23561129	0.96573263	0	-0.93481296	-0.33845755	0	0.9850433	0.12578765	0	0.66	100	2e-09
0	-0.009065649	0.2213421	0	-2.0211998e-17	-2.5847722e-17	4.712389	3.1415927	1.5707964	0	3.1415927	3.1415927	1.5707964	0.04935703	-0.9916648	0	0.2199278	0.96919143	0	0.00022135544	0.99967974	0	0.045662362	-0.99153227	0	0.36399287	0.9265768	0	-0.93519217	-0.3373672	0	0.19257113	0.9745107	0	0.66	100	2e-09
0	-0.21245557	0.11858729	0	-2.0105098e-17	-2.5847722e-17	4.712389	3.1415927	1.5707964	0	3.1415927	3.1415927	3.1415927	0.035263427	-0.9922687	0	0.20195127	0.9729897	0	0.0002380802	0.99967974	0	0.02722893	-0.9921898	0	0.16993086	0.978196	0	-0.9443888	-0.30992776	0	-0.9774127	0.17363186	0	0.66	100	2e-09
0	-0.06294184	-0.04248842	0	-2.0134456e-17	-2.5847722e-17	4.712389	3.1415927	1.5707964	0	3.1415927	3.1415927	4.712389	0.028465465	-0.99248487	0	0.18158935	0.97689456	0	0.00017321091	0.99967974	0	0.032979112	-0.99199474	0	0.03694261	0.9917169	0	-0.9432974	-0.31334004	0	0.22255468	-0.9678904	0	0.66	100	2e-09
0	0.20737873	0.011552675	0	-2.0299717e-17	-2.5847722e-17	4.712389	3.1415927	1.5707964	0	3.1415927	4.712389	0	0.042678427	-0.9919817	0	0.2127703	0.97073865	0	0.00017746014	0.99967974	0	-0.032043625	-0.99216366	0	0.2521486	0.9616665	0	-0.009158481	-0.992674	0	0.9850783	0.12560299	0	0.66	100	2e-09
0	0.11716061	0.12545468	0	-2.0282854e-17	-2.5847722e-17	4.712389	3.1415927	1.5707964	0	3.1415927	4.712389	1.5707964	0.047564097	-0.9917614	0	0.2238936	0.96829104	0	0.00021618478	0.99967974	0	-0.032395687	-0.9921621	0	0.39365736	0.91478163	0	-0.018475715	-0.9925484	0	0.2056644	0.9719024	0	0.66	100	2e-09
0	-0.088280536	0.021677244	0	-2.0169817e-17	-2.5847718e-17	4.712389	3.1415927	1.5707964	0	3.1415927	4.712389	3.1415927	0.033735693	-0.9923314	0	0.20731486	0.9718761	0	0.0002352908	0.99967974	0	-0.049044598	-0.9914936	0	0.19380796	0.9739004	0	-0.028178047	-0.99231344	0	-0.9758349	0.18242294	0	0.66	100	2e-09
0	0.06492643	-0.13902475	0	-2.0203971e-17	-2.5847717e-17	4.712389	3.1415927	1.5707964	0	3.1415927	4.712389	4.712389	0.027100498	-0.9925333	0	0.18693535	0.9758999	0	0.00017061706	0.9996796	0	-0.045925852	-0.99162483	0	0.055127367	0.9908984	0	-0.012968456	-0.9926212	0	0.24404553	-0.9628718	0	0.66	100	2e-09
0	0.41548613	0.017663028	0	-2.0214445e-17	-2.5847713e-17	4.712389	3.1415927	1.5707964	0	4.712389	0	0	0.028633488	-0.9924759	0	0.12682797	0.9852428	0	2.7286029e-05	0.99967957	0	-0.09669985	-0.9879953	0	0.95437247	0.2793568	0	0.9237994	-0.368133	0	0.9714422	0.20796628	0	0.66	100	2e-09
0	0.2936469	0.11100529	0	-2.0235362e-17	-2.5847717e-17	4.712389	3.1415927	1.5707964	0	4.712389	0	1.5707964	0.026883718	-0.99252796	0	0.12198979	0.98582625	0	7.997168e-05	0.9996796	0	-0.10060668	-0.9876184	0	0.97855484	0.17218344	0	0.9161211	-0.38712707	0	0.11250574	0.98662144	0	0.66	100	2e-09
0	0.13178626	-0.021854438	0	-2.014594e-17	-2.584771e-17	4.712389	3.1415927	1.5707964	0	4.712389	0	3.1415927	0.008121011	-0.99286574	0	0.07637191	0.99024826	0	5.7985046e-05	0.9996794	0	-0.113049954	-0.98629516	0	0.9919803	-0.029263897	0	0.9253938	-0.3639505	0	-0.9663711	0.2294666	0	0.66	100	2e-09
0	0.29286504	-0.1765491	0	-2.0107826e-17	-2.584771e-17	4.712389	3.1415927	1.5707964	0	4.712389	0	4.712389	0.0084979525	-0.9928577	0	0.07760242	0.99017227	0	-2.6288082e-05	0.9996794	0	-0.10730966	-0.9869155	0	0.9893178	0.079430506	0	0.93287003	-0.34396562	0	0.14910305	-0.9813871	0	0.66	100	2e-09
0	0.29400137	0.21464446	0	-2.0098479e-17	-2.5847717e-17	4.712389	3.1415927	1.5707964	0	4.712389	1.5707964	0	0.030607736	-0.99239975	0	0.11981629	0.9861199	0	1.1754978e-05	0.9996796	0	-0.01832523	-0.992515	0	0.9480831	0.30061966	0	0.00645689	0.99272954	0	0.97135925	0.20827743	0	0.66	100	2e-09
0	0.16901703	0.30965593	0	-2.0122596e-17	-2.5847717e-17	4.712389	3.1415927	1.5707964	0	4.712389	1.5707964	1.5707964	0.028831914	-0.99245596	0	0.11400986	0.9867777	0	6.3632986e-05	0.9996796	0	-0.02315077	-0.9924217	0	0.97618693	0.1853685	0	-0.012381292	0.99267405	0	0.09955889	0.9879694	0	0.66	100	2e-09
0	0.00663006	0.17172314	0	-2.0038808e-17	-2.5847713e-17	4.712389	3.1415927	1.5707964	0	4.712389	1.5707964	3.1415927	0.009958033	-0.992831	0	0.069038026	0.99079245	0	4.116668e-05	0.9996795	0	-0.037241515	-0.9919959	0	0.9921808	-0.0179383	0	-0.01945702	0.9925712	0	-0.9681092	0.22178409	0	0.66	100	2e-09
0	0.16760036	0.015172041	0	-1.9996335e-17	-2.584771e-17	4.712389	3.1415927	1.5707964	0	4.712389	1.5707964	4.712389	0.010055625	-0.9928253	0	0.070616804	0.99070156	0	-4.21312e-05	0.9996795	0	-0.030657403	-0.9922079	0	0.98816425	0.09232778	0	0.0065670568	0.9927374	0	0.12849832	-0.9842088	0	0.66	100	2e-09
0	0.17694187	0.022756776	0	-2.0212893e-17	-2.5847713e-17	4.712389	3.1415927	1.5707964	0	4.712389	3.1415927	0	0.03535824	-0.99225146	0	0.13873097	0.9836835	0	5.9681162e-05	0.99967957	0	0.072295606	-0.9899685	0	0.94482225	0.3110662	0	-0.9209557	-0.375371	0	0.968282	0.2224591	0	0.66	100	2e-09
0	0.054286778	0.11668103	0	-2.0240694e-17	-2.5847717e-17	4.712389	3.1415927	1.5707964	0	4.712389	3.1415927	1.5707964	0.03329762	-0.9923255	0	0.1324813	0.9845107	0	0.00011008226	0.99967957	0	0.06707991	-0.9903356	0	0.9744992	0.19436137	0	-0.92409706	-0.3673754	0	0.096636415	0.98825216	0	0.66	100	2e-09
0	-0.10616323	-0.014263768	0	-2.0154347e-17	-2.584771e-17	4.712389	3.1415927	1.5707964	0	4.712389	3.1415927	3.1415927	0.014945131	-0.9927763	0	0.08862021	0.9892592	0	8.74974e-05	0.9996795	0	0.058293942	-0.990868	0	0.9923516	-0.0023829443	0	-0.9334403	-0.34232202	0	-0.9640006	0.2395642	0	0.66	100	2e-09
0	0.050694343	-0.1744463	0	-2.0106253e-17	-2.584771e-17	4.712389	3.1415927	1.5707964	0	4.712389	3.1415927	4.712389	0.014965664	-0.9927716	0	0.08951948	0.9891959	0	4.3216455e-06	0.9996795	0	0.06565425	-0.99040306	0	0.98678	0.10666712	0	-0.9309003	-0.3493585	0	0.12883705	-0.9841334	0	0.66	100	2e-09
