# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Field (T)
0	0.2190997	0.97570145	0	-6.4592197e-16	-6.4679933e-16	1.3499031	25
0	0.21310882	0.97702754	0	-6.4592197e-16	-6.4679933e-16	1.356039	25
0	0.20710991	0.9783167	0	-6.4592197e-16	-6.4679933e-16	1.362175	25
0	0.20110318	0.979569	0	-6.45922e-16	-6.4679933e-16	1.3683108	25
0	0.1950889	0.9807846	0	-6.45922e-16	-6.4679933e-16	1.3744467	25
0	0.18906729	0.9819631	0	-6.45922e-16	-6.4679933e-16	1.3805827	25
0	0.18303855	0.98310477	0	-6.4592207e-16	-6.4679933e-16	1.3867186	25
0	0.17700289	0.98420924	0	-6.4592207e-16	-6.467994e-16	1.3928546	25
0	0.17096062	0.9852768	0	-6.4592207e-16	-6.4679933e-16	1.3989905	25
0	0.1649119	0.98630726	0	-6.45922e-16	-6.467993e-16	1.4051265	25
0	0.15885694	0.98730063	0	-6.4592197e-16	-6.467993e-16	1.4112623	25
0	0.15279602	0.9882567	0	-6.45922e-16	-6.4679933e-16	1.4173982	25
0	0.14672935	0.9891756	0	-6.45922e-16	-6.467993e-16	1.4235342	25
0	0.14065716	0.9900573	0	-6.4592207e-16	-6.4679933e-16	1.4296701	25
0	0.13457967	0.9909017	0	-6.45922e-16	-6.4679933e-16	1.435806	25
0	0.12849712	0.9917089	0	-6.4592207e-16	-6.4679933e-16	1.441942	25
0	0.12240972	0.9924786	0	-6.459222e-16	-6.467994e-16	1.4480779	25
0	0.11631772	0.99321103	0	-6.4592207e-16	-6.4679933e-16	1.4542137	25
0	0.11022134	0.9939059	0	-6.4592207e-16	-6.467993e-16	1.4603497	25
0	0.10412082	0.9945636	0	-6.4592207e-16	-6.4679933e-16	1.4664856	25
0	0.09801637	0.9951837	0	-6.45922e-16	-6.4679923e-16	1.4726216	25
0	0.091908224	0.9957664	0	-6.459221e-16	-6.4679933e-16	1.4787575	25
0	0.085796624	0.9963116	0	-6.459221e-16	-6.4679933e-16	1.4848934	25
0	0.0796818	0.9968193	0	-6.4592207e-16	-6.467993e-16	1.4910294	25
0	0.07356397	0.9972894	0	-6.4592207e-16	-6.467993e-16	1.4971652	25
0	0.06744338	0.997722	0	-6.459221e-16	-6.467993e-16	1.5033011	25
0	0.061320238	0.9981171	0	-6.459221e-16	-6.4679933e-16	1.5094371	25
0	0.055194806	0.9984745	0	-6.4592207e-16	-6.4679923e-16	1.515573	25
0	0.049067277	0.9987943	0	-6.459221e-16	-6.467993e-16	1.521709	25
0	0.04293791	0.99907666	0	-6.4592207e-16	-6.467993e-16	1.5278449	25
0	0.036806926	0.99932116	0	-6.4592207e-16	-6.467993e-16	1.5339808	25
0	0.030674554	0.99952835	0	-6.4592207e-16	-6.467993e-16	1.5401167	25
0	0.024541028	0.9996976	0	-6.4592207e-16	-6.4679923e-16	1.5462526	25
0	0.01840658	0.99982953	0	-6.459221e-16	-6.467993e-16	1.5523885	25
0	0.012271438	0.9999236	0	-6.4592207e-16	-6.4679923e-16	1.5585245	25
0	0.006135835	0.9999801	0	-6.4592207e-16	-6.467993e-16	1.5646604	25
0	7.415448e-12	0.9999988	0	-6.4592207e-16	-6.4679923e-16	1.5707964	25
0	0.99999565	5.6011824e-11	0	-3.225228e-16	-3.2339858e-16	0	12.5
0	0.9999768	0.0061356877	0	-3.2252283e-16	-3.2339858e-16	0.0061359233	12.5
0	0.9999203	0.012271143	0	-3.225228e-16	-3.2339858e-16	0.012271847	12.5
0	0.99982613	0.018406138	0	-3.2252283e-16	-3.233986e-16	0.01840777	12.5
0	0.9996944	0.024540437	0	-3.225228e-16	-3.2339858e-16	0.024543693	12.5
0	0.999525	0.030673819	0	-3.2252278e-16	-3.2339858e-16	0.030679615	12.5
0	0.999318	0.036806043	0	-3.2252275e-16	-3.2339853e-16	0.03681554	12.5
0	0.9990734	0.04293688	0	-3.225228e-16	-3.2339856e-16	0.04295146	12.5
0	0.9987912	0.049066108	0	-3.225228e-16	-3.2339858e-16	0.049087387	12.5
0	0.9984714	0.055193488	0	-3.225228e-16	-3.2339858e-16	0.05522331	12.5
0	0.99811393	0.061318778	0	-3.2252283e-16	-3.233986e-16	0.06135923	12.5
0	0.9977189	0.06744177	0	-3.2252275e-16	-3.2339858e-16	0.06749515	12.5
0	0.9972863	0.073562235	0	-3.2252272e-16	-3.2339853e-16	0.07363108	12.5
0	0.9968162	0.07967992	0	-3.2252275e-16	-3.2339858e-16	0.079767	12.5
0	0.9963086	0.08579461	0	-3.2252278e-16	-3.2339858e-16	0.08590292	12.5
0	0.9957634	0.09190607	0	-3.2252275e-16	-3.233986e-16	0.09203885	12.5
0	0.9951807	0.09801408	0	-3.2252278e-16	-3.2339866e-16	0.09817477	12.5
0	0.99456066	0.10411839	0	-3.2252275e-16	-3.233986e-16	0.10431069	12.5
0	0.99390304	0.11021879	0	-3.2252275e-16	-3.233986e-16	0.11044662	12.5
0	0.99320805	0.11631503	0	-3.2252278e-16	-3.233986e-16	0.11658254	12.5
0	0.99247575	0.122406915	0	-3.225228e-16	-3.233987e-16	0.12271846	12.5
0	0.9917062	0.1284942	0	-3.2252275e-16	-3.2339866e-16	0.12885438	12.5
0	0.9908989	0.13457663	0	-3.2252272e-16	-3.2339866e-16	0.1349903	12.5
0	0.9900546	0.14065397	0	-3.2252275e-16	-3.2339866e-16	0.14112623	12.5
0	0.9891731	0.14672606	0	-3.2252267e-16	-3.233986e-16	0.14726216	12.5
0	0.9882541	0.1527926	0	-3.225227e-16	-3.2339866e-16	0.15339808	12.5
0	0.9872981	0.15885341	0	-3.2252275e-16	-3.233987e-16	0.159534	12.5
0	0.9863048	0.16490826	0	-3.2252267e-16	-3.2339864e-16	0.16566992	12.5
0	0.98527443	0.17095686	0	-3.225227e-16	-3.2339871e-16	0.17180584	12.5
0	0.984207	0.17699905	0	-3.2252267e-16	-3.233987e-16	0.17794177	12.5
0	0.9831025	0.18303458	0	-3.2252264e-16	-3.233987e-16	0.1840777	12.5
0	0.9819609	0.1890632	0	-3.225227e-16	-3.2339877e-16	0.19021362	12.5
0	0.9807825	0.19508474	0	-3.225227e-16	-3.2339877e-16	0.19634955	12.5
0	0.979567	0.20109893	0	-3.2252264e-16	-3.2339874e-16	0.20248546	12.5
0	0.97831464	0.20710555	0	-3.2252262e-16	-3.2339871e-16	0.20862138	12.5
0	0.9770255	0.21310437	0	-3.2252264e-16	-3.2339877e-16	0.21475731	12.5
0	0.9756996	0.21909517	0	-3.2252264e-16	-3.2339882e-16	0.22089323	12.5
0	0.9743369	0.2250777	0	-3.2252262e-16	-3.2339877e-16	0.22702916	12.5
0	0.9729376	0.23105182	0	-3.2252262e-16	-3.2339882e-16	0.23316509	12.5
0	0.97150165	0.2370172	0	-3.225226e-16	-3.2339882e-16	0.239301	12.5
0	0.9700291	0.24297367	0	-3.2252256e-16	-3.2339882e-16	0.24543692	12.5
0	0.96852005	0.24892104	0	-3.225226e-16	-3.2339885e-16	0.25157285	12.5
0	0.9669745	0.254859	0	-3.225225e-16	-3.2339882e-16	0.25770876	12.5
0	0.9653926	0.26078737	0	-3.2252254e-16	-3.2339887e-16	0.2638447	12.5
0	0.9637743	0.2667059	0	-3.225225e-16	-3.2339887e-16	0.2699806	12.5
0	0.96211976	0.27261445	0	-3.2252254e-16	-3.2339887e-16	0.27611655	12.5
0	0.960429	0.2785127	0	-3.2252243e-16	-3.2339885e-16	0.28225246	12.5
0	0.95870197	0.2844005	0	-3.2252249e-16	-3.233989e-16	0.2883884	12.5
0	0.956939	0.29027757	0	-3.2252249e-16	-3.2339893e-16	0.2945243	12.5
0	0.95514005	0.29614374	0	-3.2252243e-16	-3.233989e-16	0.30066022	12.5
0	0.9533048	0.30199873	0	-3.2252243e-16	-3.233989e-16	0.30679616	12.5
0	0.95143396	0.30784237	0	-3.225224e-16	-3.2339895e-16	0.31293207	12.5
0	0.94952726	0.31367442	0	-3.225224e-16	-3.2339898e-16	0.319068	12.5
0	0.9475846	0.31949466	0	-3.225224e-16	-3.2339898e-16	0.32520393	12.5
0	0.9456066	0.32530293	0	-3.2252243e-16	-3.23399e-16	0.33133984	12.5
0	0.94359285	0.33109888	0	-3.225223e-16	-3.2339895e-16	0.33747578	12.5
0	0.9415435	0.33688244	0	-3.2252238e-16	-3.2339903e-16	0.3436117	12.5
0	0.9394588	0.34265324	0	-3.2252235e-16	-3.2339903e-16	0.34974763	12.5
0	0.9373386	0.34841123	0	-3.2252235e-16	-3.2339906e-16	0.35588354	12.5
0	0.9351833	0.35415602	0	-3.2252235e-16	-3.2339906e-16	0.36201948	12.5
0	0.9329927	0.35988754	0	-3.225223e-16	-3.2339909e-16	0.3681554	12.5
0	0.9307669	0.36560544	0	-3.2252227e-16	-3.2339906e-16	0.3742913	12.5
0	0.92850614	0.37130973	0	-3.225223e-16	-3.2339914e-16	0.38042724	12.5
0	0.92621034	0.37699997	0	-3.2252227e-16	-3.233991e-16	0.38656315	12.5
0	0.92387974	0.382676	0	-3.2252222e-16	-3.233991e-16	0.3926991	12.5
0	0.9215143	0.38833764	0	-3.2252222e-16	-3.2339914e-16	0.398835	12.5
0	0.9191142	0.39398465	0	-3.225222e-16	-3.2339914e-16	0.4049709	12.5
0	0.91667944	0.39961684	0	-3.2252225e-16	-3.2339922e-16	0.41110685	12.5
0	0.9142103	0.40523395	0	-3.2252217e-16	-3.2339922e-16	0.41724277	12.5
0	0.9117066	0.41083586	0	-3.2252214e-16	-3.2339914e-16	0.4233787	12.5
0	0.90916866	0.41642225	0	-3.225222e-16	-3.2339924e-16	0.42951462	12.5
0	0.90659636	0.4219931	0	-3.2252217e-16	-3.2339922e-16	0.43565056	12.5
0	0.9039901	0.42754796	0	-3.2252211e-16	-3.2339922e-16	0.44178647	12.5
0	0.90134966	0.43308666	0	-3.2252217e-16	-3.2339927e-16	0.44792238	12.5
0	0.8986754	0.4386092	0	-3.2252211e-16	-3.233993e-16	0.45405832	12.5
0	0.8959671	0.44411516	0	-3.225221e-16	-3.2339927e-16	0.46019423	12.5
0	0.8932254	0.44960436	0	-3.2252217e-16	-3.2339932e-16	0.46633017	12.5
0	0.89044976	0.4550767	0	-3.2252206e-16	-3.233993e-16	0.47246608	12.5
0	0.88764066	0.46053195	0	-3.2252211e-16	-3.2339935e-16	0.478602	12.5
0	0.8847982	0.4659698	0	-3.2252204e-16	-3.2339935e-16	0.48473793	12.5
0	0.88192254	0.4713902	0	-3.2252206e-16	-3.2339938e-16	0.49087384	12.5
0	0.87901354	0.47679272	0	-3.22522e-16	-3.2339932e-16	0.49700978	12.5
0	0.8760714	0.48217735	0	-3.2252204e-16	-3.2339938e-16	0.5031457	12.5
0	0.87309635	0.48754382	0	-3.22522e-16	-3.233994e-16	0.50928164	12.5
0	0.87008834	0.492892	0	-3.22522e-16	-3.233994e-16	0.5154175	12.5
0	0.86704767	0.4982215	0	-3.22522e-16	-3.2339943e-16	0.52155346	12.5
0	0.8639743	0.50353235	0	-3.2252198e-16	-3.2339943e-16	0.5276894	12.5
0	0.8608684	0.5088242	0	-3.2252198e-16	-3.2339946e-16	0.53382534	12.5
0	0.8577301	0.514097	0	-3.2252193e-16	-3.2339943e-16	0.5399612	12.5
0	0.85455936	0.5193503	0	-3.2252193e-16	-3.2339943e-16	0.54609716	12.5
0	0.8513567	0.52458405	0	-3.2252193e-16	-3.2339948e-16	0.5522331	12.5
0	0.8481218	0.52979815	0	-3.2252193e-16	-3.2339948e-16	0.558369	12.5
0	0.84485507	0.5349922	0	-3.2252193e-16	-3.233995e-16	0.5645049	12.5
0	0.8415565	0.5401662	0	-3.2252188e-16	-3.2339948e-16	0.57064086	12.5
0	0.8382263	0.54531986	0	-3.225219e-16	-3.233995e-16	0.5767768	12.5
0	0.83486444	0.55045295	0	-3.2252188e-16	-3.233995e-16	0.5829127	12.5
0	0.8314711	0.55556536	0	-3.2252185e-16	-3.233995e-16	0.5890486	12.5
0	0.8280465	0.5606568	0	-3.2252185e-16	-3.233995e-16	0.59518456	12.5
0	0.8245907	0.5657272	0	-3.2252182e-16	-3.233995e-16	0.60132045	12.5
0	0.82110393	0.5707762	0	-3.2252182e-16	-3.2339954e-16	0.6074564	12.5
0	0.8175862	0.57580376	0	-3.2252185e-16	-3.233996e-16	0.6135923	12.5
0	0.8140377	0.5808097	0	-3.2252177e-16	-3.2339954e-16	0.61972827	12.5
0	0.81045854	0.5857937	0	-3.2252182e-16	-3.233996e-16	0.62586415	12.5
0	0.8068488	0.59075576	0	-3.225218e-16	-3.233996e-16	0.6320001	12.5
0	0.8032088	0.59569544	0	-3.225218e-16	-3.233996e-16	0.638136	12.5
0	0.79953843	0.60061276	0	-3.2252174e-16	-3.2339956e-16	0.6442719	12.5
0	0.79583806	0.6055075	0	-3.2252177e-16	-3.233996e-16	0.65040785	12.5
0	0.7921077	0.61037934	0	-3.2252177e-16	-3.233996e-16	0.6565438	12.5
0	0.7883474	0.61522835	0	-3.225218e-16	-3.2339967e-16	0.6626797	12.5
0	0.7845577	0.62005407	0	-3.225217e-16	-3.233996e-16	0.6688156	12.5
0	0.7807382	0.6248565	0	-3.2252177e-16	-3.2339967e-16	0.67495155	12.5
0	0.7768894	0.62963533	0	-3.225218e-16	-3.2339967e-16	0.6810875	12.5
0	0.77301127	0.63439053	0	-3.2252172e-16	-3.2339961e-16	0.6872234	12.5
0	0.76910406	0.6391219	0	-3.2252172e-16	-3.2339961e-16	0.6933593	12.5
0	0.7651679	0.6438291	0	-3.2252172e-16	-3.2339964e-16	0.69949526	12.5
0	0.761203	0.64851207	0	-3.2252172e-16	-3.2339967e-16	0.70563114	12.5
0	0.7572093	0.6531706	0	-3.225217e-16	-3.2339964e-16	0.7117671	12.5
0	0.7531872	0.6578046	0	-3.2252172e-16	-3.2339967e-16	0.717903	12.5
0	0.74913675	0.6624138	0	-3.225217e-16	-3.2339964e-16	0.72403896	12.5
0	0.745058	0.6669981	0	-3.225217e-16	-3.2339964e-16	0.73017484	12.5
0	0.7409513	0.67155725	0	-3.2252166e-16	-3.2339964e-16	0.7363108	12.5
0	0.7368166	0.67609113	0	-3.2252166e-16	-3.2339964e-16	0.7424467	12.5
0	0.7326542	0.6805995	0	-3.2252172e-16	-3.2339967e-16	0.7485826	12.5
0	0.7284641	0.6850824	0	-3.225217e-16	-3.2339964e-16	0.75471854	12.5
0	0.7242468	0.68953943	0	-3.2252172e-16	-3.2339967e-16	0.7608545	12.5
0	0.7200021	0.6939704	0	-3.225217e-16	-3.2339967e-16	0.7669904	12.5
0	0.7157304	0.69837534	0	-3.2252166e-16	-3.2339967e-16	0.7731263	12.5
0	0.7114315	0.7027539	0	-3.2252166e-16	-3.2339967e-16	0.77926224	12.5
0	0.7071061	0.7071061	0	-3.2252166e-16	-3.2339964e-16	0.7853982	12.5
0	0.70275396	0.7114317	0	-3.225217e-16	-3.2339967e-16	0.79153407	12.5
0	0.6983753	0.7157303	0	-3.225217e-16	-3.233997e-16	0.79767	12.5
0	0.6939704	0.7200021	0	-3.2252172e-16	-3.233997e-16	0.80380595	12.5
0	0.68953943	0.7242468	0	-3.225217e-16	-3.2339967e-16	0.8099418	12.5
0	0.68508244	0.7284643	0	-3.2252166e-16	-3.2339964e-16	0.81607777	12.5
0	0.6805996	0.73265415	0	-3.225217e-16	-3.2339967e-16	0.8222137	12.5
0	0.67609113	0.7368166	0	-3.2252174e-16	-3.2339967e-16	0.82834965	12.5
0	0.67155725	0.7409513	0	-3.225217e-16	-3.2339967e-16	0.83448553	12.5
0	0.6669981	0.74505806	0	-3.2252164e-16	-3.2339961e-16	0.8406215	12.5
0	0.66241384	0.74913675	0	-3.2252172e-16	-3.2339964e-16	0.8467574	12.5
0	0.6578046	0.7531872	0	-3.2252172e-16	-3.2339964e-16	0.8528933	12.5
0	0.6531706	0.7572093	0	-3.225217e-16	-3.2339967e-16	0.85902923	12.5
0	0.64851207	0.76120293	0	-3.2252174e-16	-3.2339967e-16	0.8651652	12.5
0	0.64382905	0.76516783	0	-3.2252172e-16	-3.2339964e-16	0.8713011	12.5
0	0.63912183	0.76910406	0	-3.2252174e-16	-3.2339967e-16	0.877437	12.5
0	0.63439053	0.77301127	0	-3.2252177e-16	-3.2339967e-16	0.88357294	12.5
0	0.62963533	0.7768894	0	-3.2252174e-16	-3.2339964e-16	0.8897089	12.5
0	0.6248565	0.7807382	0	-3.2252177e-16	-3.2339964e-16	0.89584476	12.5
0	0.62005407	0.7845576	0	-3.2252174e-16	-3.233996e-16	0.9019807	12.5
0	0.6152283	0.7883474	0	-3.2252177e-16	-3.2339961e-16	0.90811664	12.5
0	0.6103794	0.7921077	0	-3.2252177e-16	-3.233996e-16	0.9142526	12.5
0	0.6055075	0.79583806	0	-3.2252177e-16	-3.233996e-16	0.92038846	12.5
0	0.60061276	0.7995385	0	-3.225218e-16	-3.233996e-16	0.9265244	12.5
0	0.59569544	0.80320877	0	-3.2252177e-16	-3.233996e-16	0.93266034	12.5
0	0.5907557	0.8068488	0	-3.2252177e-16	-3.233996e-16	0.9387962	12.5
0	0.5857937	0.81045854	0	-3.2252182e-16	-3.233996e-16	0.94493216	12.5
0	0.5808097	0.81403774	0	-3.225218e-16	-3.2339956e-16	0.9510681	12.5
0	0.57580376	0.81758624	0	-3.2252182e-16	-3.2339956e-16	0.957204	12.5
0	0.5707762	0.82110393	0	-3.2252182e-16	-3.2339954e-16	0.9633399	12.5
0	0.5657271	0.8245906	0	-3.2252182e-16	-3.233995e-16	0.96947587	12.5
0	0.5606568	0.8280465	0	-3.2252188e-16	-3.2339954e-16	0.9756118	12.5
0	0.55556524	0.8314711	0	-3.2252188e-16	-3.233995e-16	0.9817477	12.5
0	0.5504529	0.8348644	0	-3.2252185e-16	-3.233995e-16	0.9878836	12.5
0	0.54531986	0.83822626	0	-3.225219e-16	-3.233995e-16	0.99401957	12.5
0	0.54016614	0.84155643	0	-3.2252188e-16	-3.2339948e-16	1.0001554	12.5
0	0.5349922	0.8448551	0	-3.225219e-16	-3.2339948e-16	1.0062914	12.5
0	0.5297981	0.8481219	0	-3.2252188e-16	-3.2339946e-16	1.0124273	12.5
0	0.5245841	0.8513566	0	-3.2252193e-16	-3.233995e-16	1.0185633	12.5
0	0.5193503	0.85455954	0	-3.2252188e-16	-3.233994e-16	1.0246992	12.5
0	0.5140969	0.8577302	0	-3.2252196e-16	-3.233994e-16	1.030835	12.5
0	0.50882417	0.8608684	0	-3.2252196e-16	-3.233994e-16	1.036971	12.5
0	0.50353235	0.8639743	0	-3.2252196e-16	-3.233994e-16	1.0431069	12.5
0	0.49822146	0.8670476	0	-3.2252198e-16	-3.233994e-16	1.0492429	12.5
0	0.49289194	0.8700882	0	-3.22522e-16	-3.233994e-16	1.0553788	12.5
0	0.48754382	0.87309635	0	-3.2252204e-16	-3.233994e-16	1.0615147	12.5
0	0.48217732	0.87607133	0	-3.2252204e-16	-3.2339938e-16	1.0676507	12.5
0	0.47679272	0.8790134	0	-3.2252206e-16	-3.2339935e-16	1.0737865	12.5
0	0.4713902	0.8819224	0	-3.2252204e-16	-3.2339932e-16	1.0799224	12.5
0	0.4659698	0.8847983	0	-3.2252206e-16	-3.2339932e-16	1.0860584	12.5
0	0.46053195	0.88764083	0	-3.2252206e-16	-3.2339932e-16	1.0921943	12.5
0	0.4550767	0.8904499	0	-3.2252211e-16	-3.2339932e-16	1.0983303	12.5
0	0.44960445	0.8932253	0	-3.225221e-16	-3.233993e-16	1.1044662	12.5
0	0.4441152	0.89596725	0	-3.2252211e-16	-3.2339927e-16	1.1106021	12.5
0	0.4386092	0.8986754	0	-3.225221e-16	-3.2339924e-16	1.116738	12.5
0	0.43308672	0.9013497	0	-3.2252214e-16	-3.2339922e-16	1.1228739	12.5
0	0.42754796	0.9039901	0	-3.2252214e-16	-3.2339922e-16	1.1290098	12.5
0	0.42199302	0.90659636	0	-3.2252217e-16	-3.2339922e-16	1.1351458	12.5
0	0.41642225	0.9091686	0	-3.2252217e-16	-3.2339922e-16	1.1412817	12.5
0	0.41083586	0.9117066	0	-3.2252217e-16	-3.233992e-16	1.1474177	12.5
0	0.40523395	0.91421014	0	-3.225222e-16	-3.2339914e-16	1.1535536	12.5
0	0.39961684	0.91667944	0	-3.225222e-16	-3.2339914e-16	1.1596894	12.5
0	0.39398465	0.9191142	0	-3.2252222e-16	-3.2339916e-16	1.1658254	12.5
0	0.38833758	0.9215144	0	-3.2252222e-16	-3.2339914e-16	1.1719613	12.5
0	0.382676	0.9238796	0	-3.2252227e-16	-3.2339914e-16	1.1780972	12.5
0	0.37699994	0.92621034	0	-3.2252227e-16	-3.233991e-16	1.1842332	12.5
0	0.37130973	0.9285061	0	-3.225223e-16	-3.2339909e-16	1.1903691	12.5
0	0.3656055	0.9307669	0	-3.2252233e-16	-3.233991e-16	1.1965051	12.5
0	0.35988754	0.9329927	0	-3.2252235e-16	-3.2339909e-16	1.2026409	12.5
0	0.35415605	0.9351833	0	-3.2252233e-16	-3.2339903e-16	1.2087768	12.5
0	0.34841123	0.9373386	0	-3.2252235e-16	-3.2339903e-16	1.2149128	12.5
0	0.3426533	0.9394587	0	-3.2252235e-16	-3.2339903e-16	1.2210487	12.5
0	0.33688238	0.9415435	0	-3.2252238e-16	-3.2339903e-16	1.2271847	12.5
0	0.33109888	0.9435928	0	-3.2252235e-16	-3.2339898e-16	1.2333206	12.5
0	0.32530293	0.9456066	0	-3.2252235e-16	-3.2339895e-16	1.2394565	12.5
0	0.3194947	0.94758475	0	-3.2252243e-16	-3.2339898e-16	1.2455924	12.5
0	0.31367442	0.94952726	0	-3.2252243e-16	-3.2339898e-16	1.2517283	12.5
0	0.30784237	0.95143396	0	-3.225224e-16	-3.2339895e-16	1.2578642	12.5
0	0.30199873	0.9533049	0	-3.2252249e-16	-3.2339898e-16	1.2640002	12.5
0	0.29614374	0.95513994	0	-3.2252246e-16	-3.2339895e-16	1.2701361	12.5
0	0.29027757	0.9569389	0	-3.2252249e-16	-3.2339895e-16	1.276272	12.5
0	0.2844005	0.95870197	0	-3.225225e-16	-3.233989e-16	1.2824079	12.5
0	0.2785127	0.9604291	0	-3.225225e-16	-3.233989e-16	1.2885438	12.5
0	0.27261442	0.96211964	0	-3.2252254e-16	-3.2339887e-16	1.2946798	12.5
0	0.26670593	0.9637743	0	-3.2252254e-16	-3.233989e-16	1.3008157	12.5
0	0.26078737	0.9653926	0	-3.2252254e-16	-3.2339887e-16	1.3069516	12.5
0	0.254859	0.96697456	0	-3.225225e-16	-3.2339885e-16	1.3130876	12.5
0	0.24892104	0.96852005	0	-3.2252254e-16	-3.2339882e-16	1.3192235	12.5
0	0.24297367	0.9700291	0	-3.2252262e-16	-3.2339882e-16	1.3253593	12.5
0	0.23701721	0.9715016	0	-3.2252254e-16	-3.2339877e-16	1.3314953	12.5
0	0.23105182	0.9729377	0	-3.2252262e-16	-3.2339885e-16	1.3376312	12.5
0	0.22507775	0.974337	0	-3.225226e-16	-3.233988e-16	1.3437672	12.5
0	0.21909517	0.9756996	0	-3.2252262e-16	-3.2339877e-16	1.3499031	12.5
0	0.21310438	0.97702557	0	-3.225226e-16	-3.2339874e-16	1.356039	12.5
0	0.20710555	0.97831464	0	-3.2252262e-16	-3.2339874e-16	1.362175	12.5
0	0.20109895	0.97956693	0	-3.2252264e-16	-3.2339874e-16	1.3683108	12.5
0	0.19508474	0.9807825	0	-3.2252264e-16	-3.2339874e-16	1.3744467	12.5
0	0.1890632	0.98196083	0	-3.2252264e-16	-3.2339874e-16	1.3805827	12.5
0	0.18303458	0.98310244	0	-3.225227e-16	-3.233987e-16	1.3867186	12.5
0	0.17699905	0.98420686	0	-3.225227e-16	-3.2339871e-16	1.3928546	12.5
0	0.17095686	0.98527443	0	-3.2252267e-16	-3.233987e-16	1.3989905	12.5
0	0.16490823	0.9863049	0	-3.2252267e-16	-3.233987e-16	1.4051265	12.5
0	0.15885341	0.98729813	0	-3.2252272e-16	-3.233987e-16	1.4112623	12.5
0	0.1527926	0.9882541	0	-3.2252272e-16	-3.233987e-16	1.4173982	12.5
0	0.14672606	0.98917294	0	-3.225227e-16	-3.2339866e-16	1.4235342	12.5
0	0.14065397	0.99005455	0	-3.2252272e-16	-3.2339866e-16	1.4296701	12.5
0	0.1345766	0.990899	0	-3.2252275e-16	-3.2339866e-16	1.435806	12.5
0	0.12849417	0.991706	0	-3.2252275e-16	-3.2339866e-16	1.441942	12.5
0	0.122406915	0.9924758	0	-3.2252275e-16	-3.2339866e-16	1.4480779	12.5
0	0.116315044	0.99320817	0	-3.2252278e-16	-3.2339866e-16	1.4542137	12.5
0	0.11021879	0.9939031	0	-3.2252278e-16	-3.233986e-16	1.4603497	12.5
0	0.10411839	0.99456066	0	-3.2252275e-16	-3.233986e-16	1.4664856	12.5
0	0.09801408	0.9951807	0	-3.2252275e-16	-3.2339858e-16	1.4726216	12.5
0	0.09190607	0.9957634	0	-3.2252278e-16	-3.233986e-16	1.4787575	12.5
0	0.085794605	0.9963085	0	-3.2252278e-16	-3.233986e-16	1.4848934	12.5
0	0.079679914	0.9968162	0	-3.2252283e-16	-3.233986e-16	1.4910294	12.5
0	0.07356224	0.9972864	0	-3.2252278e-16	-3.2339858e-16	1.4971652	12.5
0	0.067441784	0.9977189	0	-3.225228e-16	-3.233986e-16	1.5033011	12.5
0	0.061318778	0.9981138	0	-3.225228e-16	-3.2339858e-16	1.5094371	12.5
0	0.055193488	0.9984713	0	-3.2252278e-16	-3.2339858e-16	1.515573	12.5
0	0.049066104	0.9987912	0	-3.225228e-16	-3.2339858e-16	1.521709	12.5
0	0.04293688	0.9990735	0	-3.2252283e-16	-3.233986e-16	1.5278449	12.5
0	0.036806043	0.999318	0	-3.2252283e-16	-3.2339858e-16	1.5339808	12.5
0	0.03067382	0.99952507	0	-3.225228e-16	-3.2339858e-16	1.5401167	12.5
0	0.024540437	0.9996946	0	-3.225228e-16	-3.2339858e-16	1.5462526	12.5
0	0.018406142	0.99982613	0	-3.225228e-16	-3.2339858e-16	1.5523885	12.5
0	0.012271143	0.9999203	0	-3.225228e-16	-3.2339858e-16	1.5585245	12.5
0	0.0061356868	0.9999767	0	-3.225228e-16	-3.2339858e-16	1.5646604	12.5
0	6.263533e-11	0.99999565	0	-3.225228e-16	-3.2339858e-16	1.5707964	12.5
0	0.9999836	-2.159839e-11	0	-1.6082417e-16	-1.6169736e-16	0	6.25
0	0.99996483	0.0061351177	0	-1.6082419e-16	-1.6169737e-16	0.0061359233	6.25
0	0.9999083	0.012270005	0	-1.6082419e-16	-1.6169736e-16	0.012271847	6.25
0	0.9998143	0.018404434	0	-1.6082416e-16	-1.6169735e-16	0.01840777	6.25
0	0.9996826	0.024538169	0	-1.6082417e-16	-1.6169736e-16	0.024543693	6.25
0	0.9995132	0.030670982	0	-1.6082415e-16	-1.6169735e-16	0.030679615	6.25
0	0.9993062	0.036802646	0	-1.6082416e-16	-1.6169736e-16	0.03681554	6.25
0	0.9990617	0.042932924	0	-1.6082417e-16	-1.6169737e-16	0.04295146	6.25
0	0.9987796	0.049061585	0	-1.6082417e-16	-1.616974e-16	0.049087387	6.25
0	0.9984598	0.05518842	0	-1.6082415e-16	-1.6169736e-16	0.05522331	6.25
0	0.9981023	0.06131316	0	-1.6082416e-16	-1.616974e-16	0.06135923	6.25
0	0.9977075	0.06743561	0	-1.6082412e-16	-1.6169737e-16	0.06749515	6.25
0	0.9972751	0.07355553	0	-1.6082413e-16	-1.616974e-16	0.07363108	6.25
0	0.99680495	0.07967268	0	-1.6082415e-16	-1.6169742e-16	0.079767	6.25
0	0.9962976	0.08578683	0	-1.6082415e-16	-1.6169744e-16	0.08590292	6.25
