# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Length (nm)
0	0.90044755	0.4349381	0	-1.4252184e-16	-1.4343832e-16	0.45	80
0	0.89605325	0.443921	0	-1.4252183e-16	-1.4343837e-16	0.46	80
0	0.89156944	0.45285955	0	-1.4252178e-16	-1.434384e-16	0.47	80
0	0.8869964	0.4617528	0	-1.4252178e-16	-1.4343847e-16	0.48	80
0	0.8823347	0.47059998	0	-1.4252176e-16	-1.434385e-16	0.49	80
0	0.8775846	0.4794002	0	-1.4252167e-16	-1.4343849e-16	0.5	80
0	0.87274677	0.4881524	0	-1.4252163e-16	-1.4343852e-16	0.51	80
0	0.8678215	0.4968558	0	-1.4252163e-16	-1.4343857e-16	0.52	80
0	0.86280966	0.5055096	0	-1.4252159e-16	-1.434386e-16	0.53	80
0	0.8577114	0.5141129	0	-1.4252158e-16	-1.4343864e-16	0.54	80
0	0.85252744	0.5226647	0	-1.4252153e-16	-1.4343865e-16	0.55	80
0	0.847258	0.53116435	0	-1.4252149e-16	-1.4343868e-16	0.56	80
0	0.841904	0.5396109	0	-1.4252149e-16	-1.4343873e-16	0.57	80
0	0.83646554	0.54800344	0	-1.4252145e-16	-1.4343876e-16	0.58	80
0	0.8309435	0.5563413	0	-1.425214e-16	-1.4343876e-16	0.59	80
0	0.82533836	0.5646235	0	-1.4252137e-16	-1.4343878e-16	0.6	80
0	0.81965077	0.5728492	0	-1.4252137e-16	-1.4343881e-16	0.61	80
0	0.8138809	0.58101773	0	-1.4252131e-16	-1.4343882e-16	0.62	80
0	0.8080299	0.5891281	0	-1.4252135e-16	-1.4343888e-16	0.63	80
0	0.8020978	0.59717953	0	-1.425213e-16	-1.4343886e-16	0.64	80
0	0.79608566	0.6051712	0	-1.4252127e-16	-1.4343889e-16	0.65	80
0	0.7899937	0.6131025	0	-1.4252123e-16	-1.4343888e-16	0.66	80
0	0.7838228	0.62097245	0	-1.4252125e-16	-1.4343894e-16	0.67	80
0	0.77757347	0.6287803	0	-1.4252125e-16	-1.4343895e-16	0.68	80
0	0.7712464	0.6365252	0	-1.4252122e-16	-1.4343895e-16	0.69	80
0	0.7648422	0.6442065	0	-1.425212e-16	-1.4343895e-16	0.7	80
0	0.75836146	0.6518234	0	-1.4252118e-16	-1.4343897e-16	0.71	80
0	0.75180477	0.6593751	0	-1.4252118e-16	-1.4343898e-16	0.72	80
0	0.7451729	0.6668608	0	-1.4252118e-16	-1.4343901e-16	0.73	80
0	0.7384665	0.67427987	0	-1.4252115e-16	-1.43439e-16	0.74	80
0	0.73168623	0.6816314	0	-1.4252117e-16	-1.4343902e-16	0.75	80
0	0.72483283	0.6889148	0	-1.4252115e-16	-1.4343901e-16	0.76	80
0	0.7179069	0.6961293	0	-1.4252114e-16	-1.4343901e-16	0.77	80
0	0.71090895	0.70327425	0	-1.4252114e-16	-1.4343902e-16	0.78	80
0	0.70384014	0.71034884	0	-1.4252115e-16	-1.4343902e-16	0.79	80
0	0.6967009	0.71735215	0	-1.4252115e-16	-1.4343901e-16	0.8	80
0	0.6894918	0.72428393	0	-1.4252115e-16	-1.43439e-16	0.81	80
0	0.68221396	0.7311432	0	-1.4252117e-16	-1.43439e-16	0.82	80
0	0.67486775	0.7379293	0	-1.4252117e-16	-1.4343901e-16	0.83	80
0	0.667454	0.74464154	0	-1.4252115e-16	-1.4343898e-16	0.84	80
0	0.65997356	0.7512794	0	-1.4252117e-16	-1.43439e-16	0.85	80
0	0.6524271	0.757842	0	-1.4252118e-16	-1.4343897e-16	0.86	80
0	0.64481544	0.76432884	0	-1.425212e-16	-1.4343895e-16	0.87	80
0	0.6371392	0.7707393	0	-1.4252122e-16	-1.4343894e-16	0.88	80
0	0.6293993	0.7770725	0	-1.4252122e-16	-1.4343893e-16	0.89	80
0	0.62159646	0.783328	0	-1.4252125e-16	-1.4343894e-16	0.9	80
0	0.61373144	0.78950524	0	-1.4252125e-16	-1.4343892e-16	0.91	80
0	0.6058051	0.7956033	0	-1.4252127e-16	-1.434389e-16	0.92	80
0	0.5978181	0.801622	0	-1.4252129e-16	-1.4343886e-16	0.93	80
0	0.5897714	0.8075603	0	-1.4252133e-16	-1.4343886e-16	0.94	80
0	0.58166564	0.81341803	0	-1.4252134e-16	-1.4343882e-16	0.95	80
0	0.5735018	0.81919414	0	-1.4252137e-16	-1.434388e-16	0.96	80
0	0.5652806	0.82488847	0	-1.4252138e-16	-1.4343878e-16	0.97	80
0	0.5570029	0.83050025	0	-1.4252142e-16	-1.4343877e-16	0.98	80
0	0.5486694	0.8360289	0	-1.4252146e-16	-1.4343874e-16	0.99	80
0	0.5402812	0.8414739	0	-1.4252149e-16	-1.4343873e-16	1	80
0	0.53183895	0.8468347	0	-1.425215e-16	-1.4343869e-16	1.01	80
0	0.52334356	0.8521108	0	-1.4252153e-16	-1.4343864e-16	1.02	80
0	0.5147957	0.8573017	0	-1.4252157e-16	-1.4343864e-16	1.03	80
0	0.50619656	0.8624068	0	-1.4252158e-16	-1.434386e-16	1.04	80
0	0.49754676	0.86742574	0	-1.4252163e-16	-1.4343858e-16	1.05	80
0	0.48884726	0.87235767	0	-1.4252166e-16	-1.4343854e-16	1.06	80
0	0.48009887	0.8772025	0	-1.425217e-16	-1.4343852e-16	1.07	80
0	0.4713025	0.88195956	0	-1.4252172e-16	-1.4343848e-16	1.08	80
0	0.46245903	0.88662845	0	-1.4252176e-16	-1.4343845e-16	1.09	80
0	0.45356944	0.8912085	0	-1.4252179e-16	-1.4343841e-16	1.1	80
0	0.4446344	0.8956995	0	-1.4252182e-16	-1.4343837e-16	1.11	80
0	0.43565503	0.90010095	0	-1.4252186e-16	-1.4343833e-16	1.12	80
0	0.4266321	0.9044122	0	-1.425219e-16	-1.4343832e-16	1.13	80
0	0.41756648	0.9086331	0	-1.4252194e-16	-1.4343828e-16	1.14	80
0	0.40845925	0.9127631	0	-1.4252198e-16	-1.4343824e-16	1.15	80
0	0.3993112	0.9168018	0	-1.4252199e-16	-1.4343819e-16	1.16	80
0	0.39012316	0.9207489	0	-1.4252204e-16	-1.4343817e-16	1.17	80
0	0.38089627	0.9246037	0	-1.425221e-16	-1.4343815e-16	1.18	80
0	0.37163126	0.9283662	0	-1.4252212e-16	-1.4343811e-16	1.19	80
0	0.36232916	0.93203574	0	-1.4252215e-16	-1.4343807e-16	1.2	80
0	0.35299087	0.9356121	0	-1.4252219e-16	-1.4343804e-16	1.21	80
0	0.34361735	0.9390949	0	-1.4252221e-16	-1.4343799e-16	1.22	80
0	0.3342094	0.9424837	0	-1.4252225e-16	-1.4343796e-16	1.23	80
0	0.32476816	0.9457784	0	-1.4252229e-16	-1.4343792e-16	1.24	80
0	0.31529447	0.9489784	0	-1.4252235e-16	-1.434379e-16	1.25	80
0	0.3057893	0.9520835	0	-1.4252237e-16	-1.4343787e-16	1.26	80
0	0.29625362	0.95509344	0	-1.425224e-16	-1.4343783e-16	1.27	80
0	0.2866884	0.9580079	0	-1.4252245e-16	-1.434378e-16	1.28	80
0	0.27709442	0.96082646	0	-1.4252247e-16	-1.4343776e-16	1.29	80
0	0.26747286	0.963549	0	-1.425225e-16	-1.4343774e-16	1.3	80
0	0.25782457	0.9661752	0	-1.4252254e-16	-1.4343772e-16	1.31	80
0	0.24815059	0.9687048	0	-1.4252257e-16	-1.4343768e-16	1.32	80
0	0.2384518	0.97113746	0	-1.425226e-16	-1.4343764e-16	1.33	80
0	0.22872916	0.973473	0	-1.4252262e-16	-1.4343762e-16	1.34	80
0	0.21898372	0.97571135	0	-1.4252265e-16	-1.4343759e-16	1.35	80
0	0.20921646	0.97785205	0	-1.4252269e-16	-1.4343758e-16	1.36	80
0	0.19942826	0.9798949	0	-1.425227e-16	-1.4343754e-16	1.37	80
0	0.18962021	0.98183984	0	-1.4252272e-16	-1.434375e-16	1.38	80
0	0.17979318	0.9836866	0	-1.4252276e-16	-1.4343749e-16	1.39	80
0	0.16994825	0.985435	0	-1.4252278e-16	-1.4343746e-16	1.4	80
0	0.16008632	0.98708504	0	-1.425228e-16	-1.4343745e-16	1.41	80
0	0.15020844	0.98863614	0	-1.4252282e-16	-1.4343742e-16	1.42	80
0	0.14031559	0.9900885	0	-1.4252286e-16	-1.4343742e-16	1.43	80
0	0.13040869	0.991442	0	-1.4252286e-16	-1.4343739e-16	1.44	80
0	0.12048878	0.9926962	0	-1.4252288e-16	-1.4343738e-16	1.45	80
0	0.11055685	0.9938512	0	-1.4252289e-16	-1.4343735e-16	1.46	80
0	0.100613885	0.9949069	0	-1.4252293e-16	-1.4343735e-16	1.47	80
0	0.09066088	0.9958632	0	-1.4252293e-16	-1.4343733e-16	1.48	80
0	0.08069884	0.99671984	0	-1.4252294e-16	-1.4343733e-16	1.49	80
0	0.07072874	0.9974769	0	-1.4252297e-16	-1.4343731e-16	1.5	80
0	0.060751595	0.99813414	0	-1.4252297e-16	-1.434373e-16	1.51	80
0	0.050768375	0.99869156	0	-1.4252298e-16	-1.434373e-16	1.52	80
0	0.04078009	0.99914926	0	-1.4252298e-16	-1.4343729e-16	1.53	80
0	0.030787732	0.99950707	0	-1.4252298e-16	-1.4343729e-16	1.54	80
0	0.020792305	0.99976486	0	-1.42523e-16	-1.4343729e-16	1.55	80
0	0.010794807	0.9999228	0	-1.42523e-16	-1.4343729e-16	1.56	80
0	0.00079623004	0.9999807	0	-1.4252301e-16	-1.4343727e-16	1.57	80
0	-0.009202426	0.9999387	0	-1.4252301e-16	-1.4343729e-16	1.58	80
0	-0.019200165	0.9997967	0	-1.4252298e-16	-1.4343729e-16	1.59	80
0	-0.029195989	0.9995548	0	-1.4252297e-16	-1.4343727e-16	1.6	80
0	-0.0391889	0.9992129	0	-1.4252297e-16	-1.4343729e-16	1.61	80
0	-0.0491779	0.99877113	0	-1.4252298e-16	-1.434373e-16	1.62	80
0	-0.059161987	0.99822944	0	-1.4252298e-16	-1.4343731e-16	1.63	80
0	-0.06914019	0.99758816	0	-1.4252294e-16	-1.4343729e-16	1.64	80
0	-0.07911147	0.9968471	0	-1.4252294e-16	-1.4343733e-16	1.65	80
0	-0.08907485	0.99600625	0	-1.4252293e-16	-1.4343733e-16	1.66	80
0	-0.09902937	0.9950659	0	-1.425229e-16	-1.4343735e-16	1.67	80
0	-0.10897399	0.994026	0	-1.4252289e-16	-1.4343735e-16	1.68	80
0	-0.11890774	0.99288684	0	-1.4252289e-16	-1.4343738e-16	1.69	80
0	-0.12882966	0.9916484	0	-1.4252288e-16	-1.4343739e-16	1.7	80
0	-0.13873868	0.99031067	0	-1.4252285e-16	-1.434374e-16	1.71	80
0	-0.14863384	0.9888742	0	-1.4252284e-16	-1.4343743e-16	1.72	80
0	-0.15851419	0.9873387	0	-1.425228e-16	-1.4343743e-16	1.73	80
0	-0.16837868	0.9857045	0	-1.425228e-16	-1.4343746e-16	1.74	80
0	-0.17822641	0.98397166	0	-1.4252276e-16	-1.4343749e-16	1.75	80
0	-0.18805633	0.98214054	0	-1.4252273e-16	-1.4343751e-16	1.76	80
0	-0.19786751	0.98021126	0	-1.4252273e-16	-1.4343755e-16	1.77	80
0	-0.20765893	0.9781839	0	-1.4252269e-16	-1.4343757e-16	1.78	80
0	-0.2174296	0.9760588	0	-1.4252265e-16	-1.4343758e-16	1.79	80
0	-0.22717857	0.97383595	0	-1.4252264e-16	-1.4343762e-16	1.8	80
0	-0.23690487	0.97151595	0	-1.4252257e-16	-1.4343762e-16	1.81	80
0	-0.24660753	0.9690987	0	-1.4252258e-16	-1.4343768e-16	1.82	80
0	-0.25628555	0.9665845	0	-1.4252253e-16	-1.4343771e-16	1.83	80
0	-0.26593798	0.96397364	0	-1.4252252e-16	-1.4343774e-16	1.84	80
0	-0.27556387	0.9612666	0	-1.4252248e-16	-1.4343776e-16	1.85	80
0	-0.28516224	0.9584632	0	-1.4252247e-16	-1.434378e-16	1.86	80
0	-0.29473212	0.955564	0	-1.425224e-16	-1.4343783e-16	1.87	80
0	-0.30427262	0.9525693	0	-1.4252237e-16	-1.4343786e-16	1.88	80
0	-0.31378272	0.94947934	0	-1.4252233e-16	-1.4343788e-16	1.89	80
0	-0.3232615	0.94629437	0	-1.425223e-16	-1.4343794e-16	1.9	80
0	-0.33270794	0.94301486	0	-1.4252227e-16	-1.4343796e-16	1.91	80
0	-0.34212124	0.9396409	0	-1.4252224e-16	-1.43438e-16	1.92	80
0	-0.35150027	0.9361731	0	-1.425222e-16	-1.4343803e-16	1.93	80
0	-0.3608443	0.9326116	0	-1.4252216e-16	-1.4343807e-16	1.94	80
0	-0.3701522	0.92895687	0	-1.4252211e-16	-1.434381e-16	1.95	80
0	-0.3794232	0.92520916	0	-1.4252208e-16	-1.4343812e-16	1.96	80
0	-0.38865623	0.921369	0	-1.4252203e-16	-1.4343815e-16	1.97	80
0	-0.3978505	0.91743654	0	-1.42522e-16	-1.4343819e-16	1.98	80
0	-0.40700498	0.9134124	0	-1.4252198e-16	-1.4343824e-16	1.99	80
0	-0.4161188	0.909297	0	-1.4252194e-16	-1.4343828e-16	2	80
0	-0.42519107	0.9050906	0	-1.425219e-16	-1.434383e-16	2.01	80
0	-0.43422088	0.9007936	0	-1.4252186e-16	-1.4343832e-16	2.02	80
0	-0.44320723	0.8964064	0	-1.4252183e-16	-1.4343837e-16	2.03	80
0	-0.4521494	0.8919298	0	-1.4252179e-16	-1.434384e-16	2.04	80
0	-0.46104634	0.88736373	0	-1.4252178e-16	-1.4343844e-16	2.05	80
0	-0.46989724	0.8827091	0	-1.425217e-16	-1.4343845e-16	2.06	80
0	-0.4787011	0.8779661	0	-1.4252168e-16	-1.434385e-16	2.07	80
0	-0.4874572	0.87313527	0	-1.4252166e-16	-1.4343853e-16	2.08	80
0	-0.49616453	0.86821705	0	-1.4252163e-16	-1.4343856e-16	2.09	80
0	-0.5048223	0.86321187	0	-1.4252158e-16	-1.4343858e-16	2.1	80
0	-0.5134296	0.8581206	0	-1.4252155e-16	-1.4343862e-16	2.11	80
0	-0.5219856	0.85294336	0	-1.4252154e-16	-1.4343866e-16	2.12	80
0	-0.53048944	0.84768075	0	-1.425215e-16	-1.4343868e-16	2.13	80
0	-0.5389402	0.8423334	0	-1.4252149e-16	-1.4343872e-16	2.14	80
0	-0.5473371	0.8369017	0	-1.4252146e-16	-1.4343873e-16	2.15	80
0	-0.5556793	0.8313863	0	-1.4252142e-16	-1.4343877e-16	2.16	80
0	-0.56396604	0.8257878	0	-1.4252138e-16	-1.4343878e-16	2.17	80
0	-0.57219625	0.8201066	0	-1.4252135e-16	-1.434388e-16	2.18	80
0	-0.5803693	0.8143434	0	-1.4252134e-16	-1.4343882e-16	2.19	80
0	-0.58848435	0.8084987	0	-1.4252133e-16	-1.4343885e-16	2.2	80
0	-0.59654045	0.80257314	0	-1.4252133e-16	-1.4343889e-16	2.21	80
0	-0.60453707	0.7965673	0	-1.4252129e-16	-1.4343889e-16	2.22	80
0	-0.61247313	0.79048175	0	-1.4252126e-16	-1.4343892e-16	2.23	80
0	-0.620348	0.78431714	0	-1.4252126e-16	-1.4343893e-16	2.24	80
0	-0.6281608	0.77807397	0	-1.4252125e-16	-1.4343895e-16	2.25	80
0	-0.63591075	0.77175313	0	-1.4252122e-16	-1.4343895e-16	2.26	80
0	-0.6435972	0.76535493	0	-1.425212e-16	-1.4343895e-16	2.27	80
0	-0.65121925	0.7588803	0	-1.425212e-16	-1.4343898e-16	2.28	80
0	-0.6587761	0.7523296	0	-1.4252118e-16	-1.4343897e-16	2.29	80
0	-0.6662671	0.74570376	0	-1.4252115e-16	-1.4343898e-16	2.3	80
0	-0.6736914	0.7390033	0	-1.4252115e-16	-1.43439e-16	2.31	80
0	-0.68104845	0.73222893	0	-1.4252117e-16	-1.4343901e-16	2.32	80
0	-0.6883373	0.72538126	0	-1.4252115e-16	-1.4343901e-16	2.33	80
0	-0.6955573	0.71846104	0	-1.4252115e-16	-1.4343901e-16	2.34	80
0	-0.7027079	0.711469	0	-1.4252117e-16	-1.4343901e-16	2.35	80
0	-0.709788	0.70440567	0	-1.4252114e-16	-1.4343901e-16	2.36	80
0	-0.7167972	0.69727194	0	-1.4252117e-16	-1.4343903e-16	2.37	80
0	-0.7237346	0.6900684	0	-1.4252114e-16	-1.4343901e-16	2.38	80
0	-0.7305996	0.68279594	0	-1.4252117e-16	-1.4343903e-16	2.39	80
0	-0.73739153	0.6754553	0	-1.4252117e-16	-1.4343901e-16	2.4	80
0	-0.74410987	0.66804683	0	-1.4252117e-16	-1.4343898e-16	2.41	80
0	-0.7507536	0.66057175	0	-1.4252117e-16	-1.4343898e-16	2.42	80
0	-0.7573222	0.6530306	0	-1.4252117e-16	-1.4343897e-16	2.43	80
0	-0.7638151	0.64542395	0	-1.4252121e-16	-1.4343897e-16	2.44	80
0	-0.7702316	0.63775283	0	-1.4252122e-16	-1.4343895e-16	2.45	80
0	-0.77657104	0.630018	0	-1.4252122e-16	-1.4343893e-16	2.46	80
0	-0.7828327	0.6222201	0	-1.4252126e-16	-1.4343895e-16	2.47	80
0	-0.7890162	0.61436	0	-1.4252126e-16	-1.4343892e-16	2.48	80
0	-0.79512066	0.6064385	0	-1.425213e-16	-1.434389e-16	2.49	80
0	-0.8011456	0.59845626	0	-1.4252131e-16	-1.4343889e-16	2.5	80
0	-0.80709046	0.5904143	0	-1.4252131e-16	-1.4343886e-16	2.51	80
0	-0.8129544	0.58231324	0	-1.4252135e-16	-1.4343886e-16	2.52	80
0	-0.8187372	0.574154	0	-1.4252135e-16	-1.4343882e-16	2.53	80
0	-0.82443804	0.56593734	0	-1.4252138e-16	-1.4343878e-16	2.54	80
0	-0.8300564	0.55766404	0	-1.4252142e-16	-1.4343877e-16	2.55	80
0	-0.83559155	0.5493352	0	-1.4252145e-16	-1.4343873e-16	2.56	80
0	-0.84104335	0.5409512	0	-1.425215e-16	-1.4343873e-16	2.57	80
0	-0.84641093	0.53251314	0	-1.4252149e-16	-1.4343869e-16	2.58	80
0	-0.85169375	0.524022	0	-1.4252151e-16	-1.4343864e-16	2.59	80
0	-0.8568915	0.5154783	0	-1.4252154e-16	-1.4343862e-16	2.6	80
0	-0.8620035	0.50688326	0	-1.4252159e-16	-1.4343861e-16	2.61	80
0	-0.86702913	0.49823737	0	-1.4252162e-16	-1.4343857e-16	2.62	80
0	-0.8719682	0.48954177	0	-1.4252163e-16	-1.4343853e-16	2.63	80
0	-0.87681997	0.48079732	0	-1.4252167e-16	-1.434385e-16	2.64	80
0	-0.881584	0.47200477	0	-1.425217e-16	-1.4343847e-16	2.65	80
0	-0.8862598	0.46316501	0	-1.4252175e-16	-1.4343844e-16	2.66	80
0	-0.8908471	0.45427898	0	-1.4252179e-16	-1.4343841e-16	2.67	80
0	-0.8953452	0.44534752	0	-1.4252182e-16	-1.4343837e-16	2.68	80
0	-0.89975363	0.43637168	0	-1.4252186e-16	-1.4343833e-16	2.69	80
0	-0.9040722	0.42735216	0	-1.425219e-16	-1.434383e-16	2.7	80
0	-0.90830034	0.41829002	0	-1.4252191e-16	-1.4343828e-16	2.71	80
0	-0.9124377	0.40918595	0	-1.4252199e-16	-1.4343828e-16	2.72	80
0	-0.9164835	0.40004113	0	-1.42522e-16	-1.4343821e-16	2.73	80
0	-0.92043793	0.39085627	0	-1.4252204e-16	-1.4343817e-16	2.74	80
0	-0.92430013	0.38163245	0	-1.4252208e-16	-1.4343813e-16	2.75	80
0	-0.92806995	0.37237042	0	-1.4252212e-16	-1.434381e-16	2.76	80
0	-0.931747	0.36307126	0	-1.4252215e-16	-1.4343807e-16	2.77	80
0	-0.9353308	0.3537358	0	-1.4252221e-16	-1.4343807e-16	2.78	80
0	-0.9388211	0.344365	0	-1.4252221e-16	-1.4343799e-16	2.79	80
0	-0.94221735	0.33495983	0	-1.4252224e-16	-1.4343796e-16	2.8	80
0	-0.9455195	0.32552117	0	-1.4252229e-16	-1.4343794e-16	2.81	80
0	-0.94872713	0.31605005	0	-1.4252232e-16	-1.434379e-16	2.82	80
0	-0.9518397	0.30654734	0	-1.4252235e-16	-1.4343787e-16	2.83	80
0	-0.9548573	0.29701406	0	-1.425224e-16	-1.4343783e-16	2.84	80
0	-0.95777935	0.28745115	0	-1.425224e-16	-1.4343778e-16	2.85	80
0	-0.96060556	0.27785945	0	-1.4252245e-16	-1.4343778e-16	2.86	80
0	-0.9633358	0.26824006	0	-1.425225e-16	-1.4343774e-16	2.87	80
0	-0.9659697	0.25859383	0	-1.4252252e-16	-1.4343768e-16	2.88	80
0	-0.9685069	0.24892184	0	-1.4252256e-16	-1.4343767e-16	2.89	80
0	-0.9709473	0.23922502	0	-1.4252257e-16	-1.4343764e-16	2.9	80
0	-0.9732906	0.22950426	0	-1.4252261e-16	-1.434376e-16	2.91	80
0	-0.9755366	0.2197606	0	-1.4252268e-16	-1.4343762e-16	2.92	80
0	-0.97768503	0.20999503	0	-1.425227e-16	-1.4343759e-16	2.93	80
0	-0.97973585	0.20020846	0	-1.4252269e-16	-1.4343753e-16	2.94	80
0	-0.9816886	0.19040194	0	-1.4252272e-16	-1.4343751e-16	2.95	80
0	-0.98354316	0.18057638	0	-1.4252274e-16	-1.4343749e-16	2.96	80
0	-0.9852995	0.17073286	0	-1.425228e-16	-1.4343749e-16	2.97	80
0	-0.98695725	0.16087225	0	-1.425228e-16	-1.4343743e-16	2.98	80
0	-0.9885163	0.1509956	0	-1.425228e-16	-1.434374e-16	2.99	80
0	-0.98997647	0.14110391	0	-1.4252285e-16	-1.4343742e-16	3	80
0	-0.99133784	0.13119806	0	-1.4252286e-16	-1.4343739e-16	3.01	80
0	-0.99259996	0.12127917	0	-1.4252288e-16	-1.4343738e-16	3.02	80
0	-0.9937629	0.11134818	0	-1.4252292e-16	-1.4343738e-16	3.03	80
0	-0.99482656	0.10140606	0	-1.4252294e-16	-1.4343735e-16	3.04	80
0	-0.99579066	0.09145383	0	-1.425229e-16	-1.4343731e-16	3.05	80
0	-0.9966552	0.081492454	0	-1.4252295e-16	-1.4343733e-16	3.06	80
0	-0.99742013	0.071522966	0	-1.4252295e-16	-1.4343731e-16	3.07	80
0	-0.9980854	0.061546326	0	-1.4252298e-16	-1.4343731e-16	3.08	80
0	-0.99865085	0.051563565	0	-1.4252298e-16	-1.4343731e-16	3.09	80
0	-0.99911636	0.04157564	0	-1.42523e-16	-1.4343731e-16	3.1	80
0	-0.99948215	0.031583577	0	-1.42523e-16	-1.434373e-16	3.11	80
0	-0.999748	0.021588359	0	-1.42523e-16	-1.4343729e-16	3.12	80
0	-0.9999138	0.011590987	0	-1.4252298e-16	-1.4343727e-16	3.13	80
0	-0.99997973	0.0015924596	0	-1.4252298e-16	-1.4343729e-16	3.14	80
0	-0.9999457	-0.008406227	0	-1.4252297e-16	-1.4343725e-16	3.15	80
0	-0.9998116	-0.018404074	0	-1.4252298e-16	-1.4343727e-16	3.16	80
0	-0.9995777	-0.028400091	0	-1.4252297e-16	-1.4343726e-16	3.17	80
0	-0.99924374	-0.038393266	0	-1.4252297e-16	-1.4343727e-16	3.18	80
0	-0.99881	-0.048382618	0	-1.4252295e-16	-1.4343729e-16	3.19	80
0	-0.99827635	-0.058367133	0	-1.4252295e-16	-1.4343729e-16	3.2	80
0	-0.9976429	-0.06834583	0	-1.4252294e-16	-1.4343729e-16	3.21	80
0	-0.99690974	-0.0783177	0	-1.4252295e-16	-1.4343733e-16	3.22	80
0	-0.9960769	-0.088281766	0	-1.4252294e-16	-1.4343734e-16	3.23	80
0	-0.9951444	-0.09823702	0	-1.4252292e-16	-1.4343733e-16	3.24	80
0	-0.99411243	-0.10818249	0	-1.4252289e-16	-1.4343734e-16	3.25	80
0	-0.9929812	-0.1181171	0	-1.4252288e-16	-1.4343735e-16	3.26	80
0	-0.9917506	-0.12804	0	-1.4252288e-16	-1.4343739e-16	3.27	80
0	-0.99042094	-0.13795006	0	-1.4252285e-16	-1.4343742e-16	3.28	80
0	-0.9889921	-0.14784639	0	-1.4252282e-16	-1.4343742e-16	3.29	80
0	-0.98746455	-0.15772793	0	-1.425228e-16	-1.4343742e-16	3.3	80
0	-0.9858381	-0.16759376	0	-1.4252281e-16	-1.434375e-16	3.31	80
0	-0.9841133	-0.17744282	0	-1.4252277e-16	-1.4343749e-16	3.32	80
0	-0.9822901	-0.18727425	0	-1.4252276e-16	-1.4343754e-16	3.33	80
0	-0.9803684	-0.19708692	0	-1.4252273e-16	-1.4343755e-16	3.34	80
0	-0.97834903	-0.20687993	0	-1.4252269e-16	-1.4343755e-16	3.35	80
0	-0.97623163	-0.21665232	0	-1.4252264e-16	-1.4343755e-16	3.36	80
0	-0.97401667	-0.22640306	0	-1.4252262e-16	-1.434376e-16	3.37	80
0	-0.9717043	-0.23613118	0	-1.4252264e-16	-1.4343766e-16	3.38	80
0	-0.9692948	-0.24583575	0	-1.425226e-16	-1.434377e-16	3.39	80
0	-0.9667883	-0.25551578	0	-1.4252254e-16	-1.4343771e-16	3.4	80
0	-0.9641852	-0.2651703	0	-1.4252248e-16	-1.434377e-16	3.41	80
0	-0.9614857	-0.27479833	0	-1.4252245e-16	-1.4343774e-16	3.42	80
0	-0.9586899	-0.28439894	0	-1.4252244e-16	-1.4343778e-16	3.43	80
0	-0.9557984	-0.29397112	0	-1.425224e-16	-1.4343782e-16	3.44	80
0	-0.9528113	-0.303514	0	-1.425224e-16	-1.4343788e-16	3.45	80
0	-0.94972897	-0.31302658	0	-1.4252232e-16	-1.4343787e-16	3.46	80
0	-0.9465515	-0.32250783	0	-1.425223e-16	-1.4343792e-16	3.47	80
0	-0.94327945	-0.3319569	0	-1.4252228e-16	-1.4343796e-16	3.48	80
0	-0.9399131	-0.34137282	0	-1.4252223e-16	-1.4343799e-16	3.49	80
0	-0.9364526	-0.35075477	0	-1.425222e-16	-1.4343802e-16	3.5	80
0	-0.9328986	-0.36010158	0	-1.4252213e-16	-1.4343804e-16	3.51	80
0	-0.92925125	-0.36941233	0	-1.4252213e-16	-1.4343811e-16	3.52	80
0	-0.92551106	-0.37868628	0	-1.4252207e-16	-1.4343811e-16	3.53	80
0	-0.9216782	-0.3879224	0	-1.425221e-16	-1.4343819e-16	3.54	80
0	-0.91775316	-0.3971198	0	-1.42522e-16	-1.4343819e-16	3.55	80
0	-0.9137362	-0.4062775	0	-1.4252199e-16	-1.4343824e-16	3.56	80
0	-0.90962803	-0.41539457	0	-1.4252192e-16	-1.4343827e-16	3.57	80
0	-0.9054288	-0.42447016	0	-1.425219e-16	-1.4343829e-16	3.58	80
0	-0.901139	-0.43350342	0	-1.4252187e-16	-1.4343832e-16	3.59	80
0	-0.8967592	-0.4424932	0	-1.4252182e-16	-1.4343836e-16	3.6	80
0	-0.8922896	-0.45143896	0	-1.4252179e-16	-1.434384e-16	3.61	80
0	-0.8877307	-0.46033955	0	-1.4252178e-16	-1.4343845e-16	3.62	80
0	-0.8830829	-0.46919405	0	-1.4252171e-16	-1.4343847e-16	3.63	80
0	-0.878347	-0.47800177	0	-1.4252167e-16	-1.4343849e-16	3.64	80
0	-0.87352306	-0.48676175	0	-1.4252163e-16	-1.434385e-16	3.65	80
0	-0.8686118	-0.49547294	0	-1.4252164e-16	-1.4343858e-16	3.66	80
0	-0.8636136	-0.5041347	0	-1.425216e-16	-1.434386e-16	3.67	80
0	-0.8585291	-0.5127461	0	-1.4252157e-16	-1.4343861e-16	3.68	80
0	-0.8533587	-0.5213062	0	-1.4252151e-16	-1.4343864e-16	3.69	80
0	-0.84810287	-0.5298142	0	-1.4252149e-16	-1.4343866e-16	3.7	80
0	-0.84276223	-0.5382692	0	-1.4252146e-16	-1.4343869e-16	3.71	80
0	-0.83733726	-0.54667044	0	-1.4252145e-16	-1.4343873e-16	3.72	80
