# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	a1 (rad)	a2 (rad)	a3 (rad)	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()	m.region3x ()	m.region3y ()	m.region3z ()	roundness ()	size (m)	Cell_size (m)	var1-d (nm)	var2-Msat (kA/m)
0	-0.034469247	0.33382073	0	-1.101533e-17	-1.29272464e-17	1.5707964	4.712389	1.5707964	-0.03916481	0.9921921	0	-0.06484431	-0.9906716	0	0.0006013911	0.9999417	0	0.66	100	2e-09	-120	400
0	-0.4303263	0.6146911	0	-1.1102498e-17	-1.29271646e-17	3.1415927	0	1.5707964	-0.9875265	-0.102564804	0	-0.3026246	0.94670254	0	-0.00082789443	0.9999353	0	0.66	100	2e-09	-120	400
0	-0.43032983	0.61469936	0	-1.1102498e-17	-1.2927163e-17	3.1415927	1.5707964	1.5707964	-0.98752916	-0.102537364	0	-0.30263242	0.9467001	0	-0.0008278976	0.9999353	0	0.66	100	2e-09	-120	400
0	-0.6588516	0.3725587	0	-1.11390375e-17	-1.2927181e-17	3.1415927	3.1415927	1.5707964	-0.99268895	-0.008411225	0	-0.9848751	0.12615085	0	0.001009226	0.99993664	0	0.66	100	2e-09	-120	400
0	-0.658849	0.37257832	0	-1.1139037e-17	-1.2927181e-17	3.1415927	4.712389	1.5707964	-0.99268883	-0.008414159	0	-0.98486733	0.12621257	0	0.001009157	0.9999365	0	0.66	100	2e-09	-120	400
0	0.40012273	0.108968966	0	-1.1037419e-17	-1.2927223e-17	4.712389	0	1.5707964	0.25044057	-0.96150255	0	0.95100296	0.28846952	0	-0.0010753557	0.99993986	0	0.66	100	2e-09	-120	400
0	-0.02631421	0.33320174	0	-1.1112006e-17	-1.29271646e-17	4.712389	1.5707964	1.5707964	-0.034080084	-0.9923674	0	-0.04443291	0.9920372	0	-0.00042964023	0.9999355	0	0.66	100	2e-09	-120	400
0	-0.42917284	0.107019156	0	-1.1065865e-17	-1.2927158e-17	4.712389	3.1415927	1.5707964	-0.3295764	-0.93792903	0	-0.95954573	0.2590518	0	0.0016035568	0.99993473	0	0.66	100	2e-09	-120	400
0	-0.04518132	-0.32669267	0	-1.0943803e-17	-1.2927219e-17	4.712389	4.712389	1.5707964	-0.05342303	-0.9909961	0	-0.08389199	-0.9890216	0	0.00177106	0.9999395	0	0.66	100	2e-09	-120	400
0	0.6568412	0.3840475	0	-1.4204099e-17	-1.6158321e-17	0	0	1.5707964	0.9926238	-0.011960918	0	0.9791873	0.16420741	0	-0.0012873281	0.999896	0	0.66	100	2e-09	-120	500
0	0.38967696	0.62099355	0	-1.4198004e-17	-1.6158224e-17	0	1.5707964	1.5707964	0.9863816	-0.11295667	0	0.18357609	0.97604734	0	-0.0009267883	0.9998901	0	0.66	100	2e-09	-120	500
0	0.01932639	0.42674	0	-1.4063983e-17	-1.61582e-17	0	3.1415927	1.5707964	0.9908389	-0.061875295	0	-0.93428063	0.34220675	0	0.001420871	0.9998885	0	0.66	100	2e-09	-120	500
0	0.43308493	0.057676144	0	-1.4077633e-17	-1.6158358e-17	0	4.712389	1.5707964	0.98592323	0.1167775	0	0.31251046	-0.9436475	0	0.00082101044	0.9998984	0	0.66	100	2e-09	-120	500
0	0.41847453	0.6779712	0	-1.4134153e-17	-1.6158315e-17	1.5707964	0	1.5707964	0.26810825	0.95681477	0	0.98933476	0.077202946	0	-0.0020192675	0.99989575	0	0.66	100	2e-09	-120	500
0	-0.03918223	0.9937791	0	-1.4166606e-17	-1.6158212e-17	1.5707964	1.5707964	1.5707964	-0.053400077	0.9910583	0	-0.0626055	0.9903897	0	-0.0015411064	0.9998893	0	0.66	100	2e-09	-120	500
0	-0.46197736	0.6632684	0	-1.4171364e-17	-1.6158247e-17	1.5707964	3.1415927	1.5707964	-0.39711803	0.91190434	0	-0.9895369	0.07800946	0	0.00072275766	0.99989146	0	0.66	100	2e-09	-120	500
0	-0.04554918	0.3342156	0	-1.4111855e-17	-1.6158346e-17	1.5707964	4.712389	1.5707964	-0.05055731	0.99168986	0	-0.08672597	-0.9889407	0	0.0006357411	0.99989766	0	0.66	100	2e-09	-120	500
0	-0.4301938	0.61524075	0	-1.4225493e-17	-1.615821e-17	3.1415927	0	1.5707964	-0.9876868	-0.10103229	0	-0.30206323	0.9468652	0	-0.0008313234	0.9998893	0	0.66	100	2e-09	-120	500
0	-0.43018404	0.6152504	0	-1.4225493e-17	-1.615821e-17	3.1415927	1.5707964	1.5707964	-0.9876887	-0.101013035	0	-0.302032	0.94687486	0	-0.0008313894	0.99988943	0	0.66	100	2e-09	-120	500
0	-0.65732175	0.38258603	0	-1.4254094e-17	-1.6158234e-17	3.1415927	3.1415927	1.5707964	-0.9926722	-0.010557001	0	-0.98026496	0.15842433	0	0.00097192486	0.99989074	0	0.66	100	2e-09	-120	500
0	-0.65733445	0.38257378	0	-1.4254094e-17	-1.6158235e-17	3.1415927	4.712389	1.5707964	-0.9926743	-0.010364973	0	-0.9803011	0.15819563	0	0.0009720855	0.99989074	0	0.66	100	2e-09	-120	500
0	0.38663003	0.13008551	0	-1.4145887e-17	-1.6158302e-17	4.712389	0	1.5707964	0.23259601	-0.9658701	0	0.9284193	0.3562316	0	-0.0011252804	0.999895	0	0.66	100	2e-09	-120	500
0	-0.032134417	0.3331423	0	-1.4232592e-17	-1.6158212e-17	4.712389	1.5707964	1.5707964	-0.042288147	-0.99205804	0	-0.053696655	0.99159575	0	-0.00041845086	0.99988943	0	0.66	100	2e-09	-120	500
0	-0.42625433	0.12196536	0	-1.4180961e-17	-1.61582e-17	4.712389	3.1415927	1.5707964	-0.3332203	-0.93667245	0	-0.9470826	0.30267996	0	0.0015398022	0.9998886	0	0.66	100	2e-09	-120	500
0	-0.060946662	-0.32536745	0	-1.4039832e-17	-1.6158305e-17	4.712389	4.712389	1.5707964	-0.07001469	-0.9899871	0	-0.11464076	-0.98601043	0	0.001815478	0.99989516	0	0.66	100	2e-09	-120	500
0	0.65466225	0.39487377	0	-1.7282531e-17	-1.9388864e-17	0	0	1.5707964	0.99258214	-0.014890082	0	0.9727188	0.19967306	0	-0.0013141957	0.99983835	0	0.66	100	2e-09	-120	600
0	0.38441458	0.62170583	0	-1.7288846e-17	-1.938872e-17	0	1.5707964	1.5707964	0.98632145	-0.11347706	0	0.16782704	0.97876346	0	-0.00090466684	0.999831	0	0.66	100	2e-09	-120	600
0	0.38433835	0.6215426	0	-1.7288849e-17	-1.9388723e-17	0	3.1415927	1.5707964	0.9862635	-0.11399533	0	0.16765562	0.9787921	0	-0.0009041404	0.99983096	0	0.66	100	2e-09	-120	600
0	0.4335671	0.058376506	0	-1.7143907e-17	-1.9388923e-17	0	4.712389	1.5707964	0.98572606	0.118409626	0	0.31415555	-0.9431214	0	0.00081969576	0.9998414	0	0.66	100	2e-09	-120	600
0	0.41429868	0.6920292	0	-1.7213236e-17	-1.9388864e-17	1.5707964	0	1.5707964	0.25950772	0.9591168	0	0.98544765	0.11713244	0	-0.0020593358	0.9998383	0	0.66	100	2e-09	-120	600
0	-0.0458435	0.99334353	0	-1.7260791e-17	-1.938871e-17	1.5707964	1.5707964	1.5707964	-0.06360024	0.99048054	0	-0.072401784	0.98971957	0	-0.0015284815	0.9998305	0	0.66	100	2e-09	-120	600
0	-0.65536934	0.39287266	0	-1.7342478e-17	-1.9388736e-17	1.5707964	3.1415927	1.5707964	-0.99265057	-0.012750092	0	-0.9743892	0.19153652	0	0.0009315888	0.9998317	0	0.66	100	2e-09	-120	600
0	-0.05814456	0.3348424	0	-1.718143e-17	-1.9388903e-17	1.5707964	4.712389	1.5707964	-0.06294017	0.9909981	0	-0.11216783	-0.9863111	0	0.00067432056	0.9998404	0	0.66	100	2e-09	-120	600
0	-0.43028456	0.6157494	0	-1.73214e-17	-1.938871e-17	3.1415927	0	1.5707964	-0.9878545	-0.09940147	0	-0.30216566	0.9468195	0	-0.00083361997	0.99983025	0	0.66	100	2e-09	-120	600
0	-0.42998546	0.6157975	0	-1.73214e-17	-1.9388708e-17	3.1415927	1.5707964	1.5707964	-0.9878415	-0.0995335	0	-0.30127993	0.9470958	0	-0.0008350813	0.99983025	0	0.66	100	2e-09	-120	600
0	-0.6553679	0.39286095	0	-1.7342477e-17	-1.9388738e-17	3.1415927	3.1415927	1.5707964	-0.99264985	-0.012804057	0	-0.9743855	0.19155529	0	0.00093159656	0.9998316	0	0.66	100	2e-09	-120	600
0	-0.65533435	0.3929468	0	-1.734248e-17	-1.9388736e-17	3.1415927	4.712389	1.5707964	-0.9926467	-0.013052447	0	-0.97428745	0.19206113	0	0.00093110855	0.9998317	0	0.66	100	2e-09	-120	600
0	-0.03772976	0.33308354	0	-1.7326135e-17	-1.9388707e-17	4.712389	0	1.5707964	-0.050449807	-0.9916846	0	-0.062331177	0.9911053	0	-0.00040830477	0.9998301	0	0.66	100	2e-09	-120	600
0	-0.037697475	0.33308345	0	-1.7326135e-17	-1.9388703e-17	4.712389	1.5707964	1.5707964	-0.05039289	-0.99168754	0	-0.062291194	0.9911078	0	-0.00040834732	0.9998301	0	0.66	100	2e-09	-120	600
0	-0.42050478	0.13963157	0	-1.726957e-17	-1.9388687e-17	4.712389	3.1415927	1.5707964	-0.33396116	-0.9364178	0	-0.92901206	0.35548332	0	0.0014589081	0.99982923	0	0.66	100	2e-09	-120	600
0	-0.080490075	-0.3231355	0	-1.710899e-17	-1.9388846e-17	4.712389	4.712389	1.5707964	-0.08957506	-0.98845154	0	-0.1537643	-0.9807924	0	0.0018691322	0.9998373	0	0.66	100	2e-09	-120	600
0	0.6518914	0.40625	0	-2.0334488e-17	-2.2618736e-17	0	0	1.5707964	0.99252665	-0.018122282	0	0.96448827	0.23710492	0	-0.0013408615	0.99976736	0	0.66	100	2e-09	-120	700
0	0.37960944	0.62229186	0	-2.035285e-17	-2.2618544e-17	0	1.5707964	1.5707964	0.9862724	-0.113898955	0	0.15344018	0.98101586	0	-0.0008841723	0.9997588	0	0.66	100	2e-09	-120	700
0	0.37955862	0.62217253	0	-2.035285e-17	-2.2618544e-17	0	3.1415927	1.5707964	0.98623025	-0.11427406	0	0.1533295	0.98103285	0	-0.00088380824	0.9997588	0	0.66	100	2e-09	-120	700
0	0.43397027	0.05906472	0	-2.0183228e-17	-2.2618824e-17	0	4.712389	1.5707964	0.9855205	0.120088816	0	0.31557176	-0.94266576	0	0.0008187068	0.9997712	0	0.66	100	2e-09	-120	700
0	0.40937534	0.7067152	0	-2.0265908e-17	-2.2618744e-17	1.5707964	0	1.5707964	0.2505405	0.9614304	0	0.9796848	0.15894765	0	-0.002099281	0.9997677	0	0.66	100	2e-09	-120	700
0	-0.052080575	0.99287105	0	-2.0328074e-17	-2.2618534e-17	1.5707964	1.5707964	1.5707964	-0.07340736	0.9898287	0	-0.08131737	0.989026	0	-0.0015170055	0.9997584	0	0.66	100	2e-09	-120	700
0	-0.65291303	0.40356153	0	-2.0404359e-17	-2.2618557e-17	1.5707964	3.1415927	1.5707964	-0.9926223	-0.015066416	0	-0.96700424	0.22599159	0	0.00088726776	0.9997595	0	0.66	100	2e-09	-120	700
0	-0.072498575	0.3358194	0	-2.022425e-17	-2.2618787e-17	1.5707964	4.712389	1.5707964	-0.07633537	0.9900787	0	-0.14187792	-0.98239017	0	0.0007175742	0.9997697	0	0.66	100	2e-09	-120	700
0	-0.4298634	0.6163032	0	-2.0390363e-17	-2.2618526e-17	3.1415927	0	1.5707964	-0.9879886	-0.09809096	0	-0.3007634	0.9472424	0	-0.00083827274	0.99975806	0	0.66	100	2e-09	-120	700
0	-0.4298638	0.6163153	0	-2.0390363e-17	-2.2618526e-17	3.1415927	1.5707964	1.5707964	-0.987992	-0.098055005	0	-0.30076116	0.94724303	0	-0.00083829823	0.9997581	0	0.66	100	2e-09	-120	700
0	-0.6529154	0.4035416	0	-2.0404359e-17	-2.2618557e-17	3.1415927	3.1415927	1.5707964	-0.99262184	-0.015093912	0	-0.9670117	0.22595923	0	0.0008873269	0.9997595	0	0.66	100	2e-09	-120	700
0	-0.65287846	0.40362203	0	-2.0404359e-17	-2.2618557e-17	3.1415927	4.712389	1.5707964	-0.9926186	-0.015319708	0	-0.9669035	0.2264263	0	0.00088684296	0.99975944	0	0.66	100	2e-09	-120	700
0	-0.0428657	0.33302522	0	-2.0392776e-17	-2.2618521e-17	4.712389	0	1.5707964	-0.058050673	-0.9912779	0	-0.070147134	0.99059576	0	-0.0003992926	0.99975777	0	0.66	100	2e-09	-120	700
0	-0.042941913	0.33302608	0	-2.0392778e-17	-2.2618521e-17	4.712389	1.5707964	1.5707964	-0.058196656	-0.99126965	0	-0.070229866	0.99059004	0	-0.00039921477	0.9997578	0	0.66	100	2e-09	-120	700
0	-0.043268763	0.33302903	0	-2.0392776e-17	-2.2618521e-17	4.712389	3.1415927	1.5707964	-0.058802735	-0.9912348	0	-0.070604704	0.99056417	0	-0.0003988438	0.99975777	0	0.66	100	2e-09	-120	700
0	-0.10700912	-0.31900746	0	-2.0151533e-17	-2.2618706e-17	4.712389	4.712389	1.5707964	-0.11441465	-0.98595995	0	-0.20855169	-0.9708284	0	0.0019389983	0.99976593	0	0.66	100	2e-09	-120	700
0	0.64839286	0.41836283	0	-2.3360164e-17	-2.5847816e-17	0	0	1.5707964	0.99245584	-0.02160756	0	0.95409036	0.27701268	0	-0.001367536	0.9996833	0	0.66	100	2e-09	-120	800
0	0.37518325	0.62283635	0	-2.3390145e-17	-2.584757e-17	0	1.5707964	1.5707964	0.9862515	-0.1140671	0	0.14016347	0.9829022	0	-0.00086510845	0.9996739	0	0.66	100	2e-09	-120	800
0	0.37510884	0.62264675	0	-2.3390146e-17	-2.5847568e-17	0	3.1415927	1.5707964	0.9861851	-0.11465793	0	0.14000602	0.98292434	0	-0.0008645574	0.9996739	0	0.66	100	2e-09	-120	800
0	0.43504566	0.059911035	0	-2.3195744e-17	-2.5847933e-17	0	4.712389	1.5707964	0.98533225	0.121600635	0	0.31899095	-0.9415555	0	0.000813771	0.999688	0	0.66	100	2e-09	-120	800
0	0.4033626	0.72246444	0	-2.329236e-17	-2.5847834e-17	1.5707964	0	1.5707964	0.24068347	0.9638722	0	0.9715446	0.20383692	0	-0.002140125	0.9996841	0	0.66	100	2e-09	-120	800
0	-0.058008365	0.9923636	0	-2.3368607e-17	-2.5847563e-17	1.5707964	1.5707964	1.5707964	-0.08297478	0.9891018	0	-0.0895439	0.9883152	0	-0.0015064183	0.99967366	0	0.66	100	2e-09	-120	800
0	-0.6498004	0.41494125	0	-2.3439915e-17	-2.5847581e-17	1.5707964	3.1415927	1.5707964	-0.992586	-0.017537614	0	-0.9576524	0.26268694	0	0.000837188	0.9996744	0	0.66	100	2e-09	-120	800
0	-0.090526	0.3374777	0	-2.3240528e-17	-2.5847877e-17	1.5707964	4.712389	1.5707964	-0.09232161	0.9887476	0	-0.1800262	-0.9760005	0	0.0007697785	0.9996859	0	0.66	100	2e-09	-120	800
0	-0.42972752	0.6168075	0	-2.3432533e-17	-2.584755e-17	3.1415927	0	1.5707964	-0.9881331	-0.09665069	0	-0.3002081	0.94739985	0	-0.0008414454	0.99967325	0	0.66	100	2e-09	-120	800
0	-0.42972362	0.6168196	0	-2.3432533e-17	-2.5847551e-17	3.1415927	1.5707964	1.5707964	-0.98813605	-0.096618764	0	-0.30019334	0.94740456	0	-0.00084149005	0.99967325	0	0.66	100	2e-09	-120	800
0	-0.64981204	0.4149062	0	-2.3439915e-17	-2.5847583e-17	3.1415927	3.1415927	1.5707964	-0.99258643	-0.017516196	0	-0.9576871	0.26256043	0	0.0008373523	0.99967444	0	0.66	100	2e-09	-120	800
0	-0.6498061	0.4149221	0	-2.3439915e-17	-2.5847581e-17	3.1415927	4.712389	1.5707964	-0.9925862	-0.017532932	0	-0.95766956	0.26262474	0	0.0008372725	0.99967444	0	0.66	100	2e-09	-120	800
0	-0.04814427	0.33297563	0	-2.3432669e-17	-2.5847536e-17	4.712389	0	1.5707964	-0.06619868	-0.9907786	0	-0.07784342	0.9900329	0	-0.00039070178	0.9996727	0	0.66	100	2e-09	-120	800
0	-0.048183564	0.33297607	0	-2.3432669e-17	-2.5847536e-17	4.712389	1.5707964	1.5707964	-0.066272214	-0.99077386	0	-0.07788781	0.9900295	0	-0.00039065923	0.9996728	0	0.66	100	2e-09	-120	800
0	-0.048373558	0.33297867	0	-2.343267e-17	-2.5847536e-17	4.712389	3.1415927	1.5707964	-0.066634394	-0.9907504	0	-0.07809579	0.9900136	0	-0.00039046386	0.9996727	0	0.66	100	2e-09	-120	800
0	-0.04814272	0.33297557	0	-2.3432669e-17	-2.584754e-17	4.712389	4.712389	1.5707964	-0.06619503	-0.9907789	0	-0.07784243	0.990033	0	-0.00039070207	0.9996728	0	0.66	100	2e-09	-120	800
0	0.64377964	0.43187544	0	-2.6359758e-17	-2.907598e-17	0	0	1.5707964	0.9923573	-0.025723984	0	0.9403768	0.32176352	0	-0.001395236	0.9995868	0	0.66	100	2e-09	-120	900
0	0.3710878	0.62321836	0	-2.6400875e-17	-2.907568e-17	0	1.5707964	1.5707964	0.9862117	-0.1144034	0	0.12789874	0.9844818	0	-0.00084716553	0.99957645	0	0.66	100	2e-09	-120	900
0	0.37115094	0.62317324	0	-2.6400875e-17	-2.9075676e-17	0	3.1415927	1.5707964	0.9861995	-0.11451304	0	0.12810077	0.98445636	0	-0.0008474001	0.99957645	0	0.66	100	2e-09	-120	900
0	0.43630973	0.060815163	0	-2.6181606e-17	-2.907614e-17	0	4.712389	1.5707964	0.9851433	0.123098776	0	0.32297832	-0.9402456	0	0.00080752396	0.99959224	0	0.66	100	2e-09	-120	900
0	0.39606333	0.73976964	0	-2.6292793e-17	-2.9076007e-17	1.5707964	0	1.5707964	0.23021267	0.96635133	0	0.9601599	0.25336996	0	-0.0021826667	0.9995878	0	0.66	100	2e-09	-120	900
0	-0.06372729	0.9918197	0	-2.6382532e-17	-2.907568e-17	1.5707964	1.5707964	1.5707964	-0.092460565	0.9882918	0	-0.09722474	0.98759043	0	-0.0014965379	0.9995765	0	0.66	100	2e-09	-120	900
0	-0.6456464	0.4277348	0	-2.6449342e-17	-2.907569e-17	1.5707964	3.1415927	1.5707964	-0.99253666	-0.020369653	0	-0.9451792	0.30399713	0	0.0007769002	0.99957675	0	0.66	100	2e-09	-120	900
0	-0.1151848	0.3406407	0	-2.6230523e-17	-2.907605e-17	1.5707964	4.712389	1.5707964	-0.11267617	0.9866833	0	-0.23371522	-0.9643504	0	0.00083703117	0.9995892	0	0.66	100	2e-09	-120	900
0	-0.571833	0.53038836	0	-2.6446542e-17	-2.9075637e-17	3.1415927	0	1.5707964	-0.9913328	-0.053349394	0	-0.72414	0.6449395	0	-2.6183377e-05	0.99957496	0	0.66	100	2e-09	-120	900
0	-0.42960668	0.61731786	0	-2.6448068e-17	-2.9075667e-17	3.1415927	1.5707964	1.5707964	-0.9882796	-0.095165536	0	-0.29969585	0.9475433	0	-0.0008444769	0.99957585	0	0.66	100	2e-09	-120	900
0	-0.64564663	0.42773086	0	-2.644934e-17	-2.9075686e-17	3.1415927	3.1415927	1.5707964	-0.9925365	-0.020377945	0	-0.9451803	0.30399376	0	0.00077691016	0.99957675	0	0.66	100	2e-09	-120	900
0	-0.64564586	0.4277329	0	-2.6449342e-17	-2.9075693e-17	3.1415927	4.712389	1.5707964	-0.9925365	-0.0203795	0	-0.9451779	0.3040014	0	0.0007768996	0.99957675	0	0.66	100	2e-09	-120	900
0	-0.053081036	0.33293208	0	-2.6445955e-17	-2.9075647e-17	4.712389	0	1.5707964	-0.07396011	-0.99024224	0	-0.084899984	0.9894633	0	-0.00038300967	0.99957526	0	0.66	100	2e-09	-120	900
0	-0.05308196	0.33293208	0	-2.6445955e-17	-2.9075643e-17	4.712389	1.5707964	1.5707964	-0.073962346	-0.99024206	0	-0.084900536	0.98946327	0	-0.00038300935	0.99957526	0	0.66	100	2e-09	-120	900
0	-0.05327159	0.33293548	0	-2.6445955e-17	-2.9075643e-17	4.712389	3.1415927	1.5707964	-0.07433081	-0.99021524	0	-0.08510115	0.9894465	0	-0.00038283048	0.9995752	0	0.66	100	2e-09	-120	900
0	-0.053274307	0.33293554	0	-2.6445957e-17	-2.9075643e-17	4.712389	4.712389	1.5707964	-0.074336044	-0.9902148	0	-0.085104056	0.9894462	0	-0.00038282725	0.99957526	0	0.66	100	2e-09	-120	900
0	0.636971	0.44855195	0	-2.9333522e-17	-3.2303123e-17	0	0	1.5707964	0.9922	-0.03125762	0	0.92013943	0.3774356	0	-0.0014264772	0.99947786	0	0.66	100	2e-09	-120	1e+03
0	0.3672929	0.623567	0	-2.9385174e-17	-3.2302773e-17	0	1.5707964	1.5707964	0.9861906	-0.11457436	0	0.11651849	0.9858084	0	-0.000830391	0.9994669	0	0.66	100	2e-09	-120	1e+03
0	0.36723623	0.6234452	0	-2.9385174e-17	-3.2302773e-17	0	3.1415927	1.5707964	0.98614764	-0.11495453	0	0.11639098	0.9858232	0	-0.00082999683	0.9994669	0	0.66	100	2e-09	-120	1e+03
0	0.4388877	0.062061593	0	-2.9140964e-17	-3.2303335e-17	0	4.712389	1.5707964	0.9849888	0.124301605	0	0.330881	-0.9376012	0	0.0007933041	0.99948436	0	0.66	100	2e-09	-120	1e+03
0	0.38588515	0.7613404	0	-2.9267483e-17	-3.2303166e-17	1.5707964	0	1.5707964	0.21766679	0.96916604	0	0.9422214	0.3153758	0	-0.0022326661	0.9994792	0	0.66	100	2e-09	-120	1e+03
0	-0.06910996	0.9912568	0	-2.9369994e-17	-3.2302786e-17	1.5707964	1.5707964	1.5707964	-0.10157733	0.98742956	0	-0.1042651	0.98687327	0	-0.001487441	0.99946725	0	0.66	100	2e-09	-120	1e+03
0	-0.63916767	0.4441922	0	-2.943289e-17	-3.2302773e-17	1.5707964	3.1415927	1.5707964	-0.9924555	-0.024218362	0	-0.9257394	0.35732797	0	0.0006919544	0.999467	0	0.66	100	2e-09	-120	1e+03
0	-0.6391631	0.44420204	0	-2.9432893e-17	-3.2302773e-17	1.5707964	4.712389	1.5707964	-0.99245536	-0.024223125	0	-0.92572576	0.3573623	0	0.0006918991	0.999467	0	0.66	100	2e-09	-120	1e+03
0	-0.42948556	0.6177778	0	-2.9437105e-17	-3.230276e-17	3.1415927	0	1.5707964	-0.98841155	-0.09381438	0	-0.29919782	0.9476812	0	-0.00084730185	0.9994667	0	0.66	100	2e-09	-120	1e+03
0	-0.42948285	0.61779547	0	-2.9437105e-17	-3.230276e-17	3.1415927	1.5707964	1.5707964	-0.988416	-0.093765505	0	-0.2991852	0.94768506	0	-0.0008473526	0.9994666	0	0.66	100	2e-09	-120	1e+03
0	-0.63916165	0.44420496	0	-2.9432893e-17	-3.2302773e-17	3.1415927	3.1415927	1.5707964	-0.99245536	-0.024224708	0	-0.92572165	0.35737267	0	0.0006918826	0.9994669	0	0.66	100	2e-09	-120	1e+03
0	-0.63916886	0.4441895	0	-2.9432893e-17	-3.2302773e-17	3.1415927	4.712389	1.5707964	-0.9924555	-0.024217105	0	-0.9257431	0.3573188	0	0.0006919694	0.9994669	0	0.66	100	2e-09	-120	1e+03
0	-0.057987176	0.3328972	0	-2.9432777e-17	-3.2302733e-17	4.712389	0	1.5707964	-0.08184401	-0.98963636	0	-0.09174178	0.9888622	0	-0.00037572384	0.9994657	0	0.66	100	2e-09	-120	1e+03
0	-0.057824187	0.33289742	0	-2.943278e-17	-3.230273e-17	4.712389	1.5707964	1.5707964	-0.08158972	-0.98965675	0	-0.091506824	0.9888833	0	-0.0003760033	0.99946564	0	0.66	100	2e-09	-120	1e+03
0	-0.058007006	0.33290157	0	-2.943278e-17	-3.2302733e-17	4.712389	3.1415927	1.5707964	-0.08195203	-0.98962766	0	-0.09169315	0.9888666	0	-0.00037584608	0.9994657	0	0.66	100	2e-09	-120	1e+03
0	-0.05801513	0.33290175	0	-2.943278e-17	-3.230273e-17	4.712389	4.712389	1.5707964	-0.081968404	-0.9896263	0	-0.09170115	0.9888659	0	-0.00037583947	0.99946564	0	0.66	100	2e-09	-120	1e+03
0	0.36375383	0.6238509	0	-3.234318e-17	-3.5528744e-17	0	0	1.5707964	0.98617244	-0.114718415	0	0.1059036	0.98692524	0	-0.0008145756	0.99934584	0	0.66	100	2e-09	-120	1.1e+03
0	0.36375532	0.62385607	0	-3.234318e-17	-3.5528744e-17	0	1.5707964	1.5707964	0.9861742	-0.11470262	0	0.1059063	0.9869249	0	-0.0008145879	0.9993459	0	0.66	100	2e-09	-120	1.1e+03
0	0.36369818	0.6237022	0	-3.234318e-17	-3.5528744e-17	0	3.1415927	1.5707964	0.9861207	-0.11517659	0	0.10578812	0.9869376	0	-0.0008141548	0.99934584	0	0.66	100	2e-09	-120	1.1e+03
0	0.36376345	0.6238443	0	-3.234318e-17	-3.5528744e-17	0	4.712389	1.5707964	0.9861707	-0.114734925	0	0.10593438	0.9869219	0	-0.0008146117	0.99934584	0	0.66	100	2e-09	-120	1.1e+03
0	-0.07436407	0.9906605	0	-3.233113e-17	-3.552877e-17	1.5707964	0	1.5707964	-0.11070745	0.9864836	0	-0.11090594	0.9861512	0	-0.0014788542	0.9993465	0	0.66	100	2e-09	-120	1.1e+03
0	-0.074417256	0.99065465	0	-3.233113e-17	-3.5528764e-17	1.5707964	1.5707964	1.5707964	-0.11081426	0.986472	0	-0.110958725	0.9861456	0	-0.0014787988	0.9993466	0	0.66	100	2e-09	-120	1.1e+03
0	-0.5593619	0.54178965	0	-3.2395976e-17	-3.5528694e-17	1.5707964	3.1415927	1.5707964	-0.99119115	-0.05612285	0	-0.6867507	0.6821472	0	-0.00014381802	0.99934447	0	0.66	100	2e-09	-120	1.1e+03
0	0.36370048	0.6236875	0	-3.234318e-17	-3.5528744e-17	1.5707964	4.712389	1.5707964	0.9861159	-0.11521976	0	0.10579988	0.9869364	0	-0.000814149	0.9993458	0	0.66	100	2e-09	-120	1.1e+03
0	-0.4293829	0.6182396	0	-3.239978e-17	-3.552874e-17	3.1415927	0	1.5707964	-0.9885447	-0.09242856	0	-0.29875395	0.9478015	0	-0.00084995234	0.9993458	0	0.66	100	2e-09	-120	1.1e+03
0	-0.42938137	0.61826473	0	-3.2399778e-17	-3.5528744e-17	3.1415927	1.5707964	1.5707964	-0.98855114	-0.0923565	0	-0.29874295	0.94780487	0	-0.0008500146	0.99934566	0	0.66	100	2e-09	-120	1.1e+03
0	-0.559352	0.54179716	0	-3.2395976e-17	-3.552869e-17	3.1415927	3.1415927	1.5707964	-0.9911907	-0.05613131	0	-0.6867212	0.68217844	0	-0.00014389977	0.99934447	0	0.66	100	2e-09	-120	1.1e+03
0	-0.5593531	0.54179627	0	-3.2395976e-17	-3.5528694e-17	3.1415927	4.712389	1.5707964	-0.99119085	-0.05613046	0	-0.68672466	0.68217486	0	-0.00014389052	0.99934447	0	0.66	100	2e-09	-120	1.1e+03
0	-0.062394172	0.33287278	0	-3.2393276e-17	-3.55287e-17	4.712389	0	1.5707964	-0.089102566	-0.9890239	0	-0.09771033	0.98829764	0	-0.0003696119	0.99934465	0	0.66	100	2e-09	-120	1.1e+03
0	-0.062406167	0.33287308	0	-3.2393276e-17	-3.5528698e-17	4.712389	1.5707964	1.5707964	-0.08912684	-0.9890218	0	-0.097722076	0.9882965	0	-0.00036960293	0.9993445	0	0.66	100	2e-09	-120	1.1e+03
0	-0.55934304	0.5418004	0	-3.2395973e-17	-3.5528698e-17	4.712389	3.1415927	1.5707964	-0.9911898	-0.05614938	0	-0.6866955	0.6822058	0	-0.00014396501	0.99934447	0	0.66	100	2e-09	-120	1.1e+03
