# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	island1_magAngle (rad)	island2_magAngle (rad)	roundness ()	size (m)	islands_distance (m)	islands_angle (rad)	Cell_size (m)
0	0.66978854	0.7006876	0	-3.9345226e-18	-5.7881736e-18	1.0799224	0.5890486	0.81	1e-07	1.28e-07	0	4e-09
0	0.640866	0.7412187	0	-3.9277803e-18	-5.7884825e-18	1.0799224	0.6872234	0.81	1e-07	1.28e-07	0	4e-09
0	0.6078319	0.77898777	0	-3.921194e-18	-5.788722e-18	1.0799224	0.7853982	0.81	1e-07	1.28e-07	0	4e-09
0	0.57102215	0.81352675	0	-3.9148634e-18	-5.788855e-18	1.0799224	0.88357294	0.81	1e-07	1.28e-07	0	4e-09
0	0.5308508	0.84440947	0	-3.908845e-18	-5.788865e-18	1.0799224	0.9817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.48777786	0.87127995	0	-3.9031493e-18	-5.7887592e-18	1.0799224	1.0799224	0.81	1e-07	1.28e-07	0	4e-09
0	0.44229648	0.8938547	0	-3.8977466e-18	-5.7885582e-18	1.0799224	1.1780972	0.81	1e-07	1.28e-07	0	4e-09
0	0.39489332	0.91193074	0	-3.892587e-18	-5.7883035e-18	1.0799224	1.276272	0.81	1e-07	1.28e-07	0	4e-09
0	0.34604502	0.92536736	0	-3.8876083e-18	-5.7880363e-18	1.0799224	1.3744467	0.81	1e-07	1.28e-07	0	4e-09
0	0.2962055	0.93407464	0	-3.8827622e-18	-5.7877997e-18	1.0799224	1.4726216	0.81	1e-07	1.28e-07	0	4e-09
0	0.24580103	0.93799937	0	-3.8780196e-18	-5.7876276e-18	1.0799224	1.5707964	0.81	1e-07	1.28e-07	0	4e-09
0	0.19524583	0.937111	0	-3.8733878e-18	-5.7875416e-18	1.0799224	1.6689711	0.81	1e-07	1.28e-07	0	4e-09
0	0.1449523	0.93139607	0	-3.868909e-18	-5.7875495e-18	1.0799224	1.7671459	0.81	1e-07	1.28e-07	0	4e-09
0	0.095342964	0.9208607	0	-3.8646672e-18	-5.787643e-18	1.0799224	1.8653207	0.81	1e-07	1.28e-07	0	4e-09
0	0.04686671	0.9055369	0	-3.860775e-18	-5.7877976e-18	1.0799224	1.9634954	0.81	1e-07	1.28e-07	0	4e-09
0	1.3157758e-09	0.88550085	0	-3.8573665e-18	-5.787977e-18	1.0799224	2.06167	0.81	1e-07	1.28e-07	0	4e-09
0	-0.04475455	0.86088157	0	-3.8545798e-18	-5.788133e-18	1.0799224	2.1598449	0.81	1e-07	1.28e-07	0	4e-09
0	-0.0868762	0.83188206	0	-3.852545e-18	-5.7882174e-18	1.0799224	2.2580197	0.81	1e-07	1.28e-07	0	4e-09
0	-0.12584607	0.7987881	0	-3.851362e-18	-5.7881905e-18	1.0799224	2.3561945	0.81	1e-07	1.28e-07	0	4e-09
0	-0.16116913	0.76196474	0	-3.851088e-18	-5.788028e-18	1.0799224	2.4543693	0.81	1e-07	1.28e-07	0	4e-09
0	-0.19240932	0.7218555	0	-3.851732e-18	-5.78773e-18	1.0799224	2.552544	0.81	1e-07	1.28e-07	0	4e-09
0	-0.21920243	0.67895293	0	-3.853254e-18	-5.7873204e-18	1.0799224	2.6507187	0.81	1e-07	1.28e-07	0	4e-09
0	-0.24127246	0.63377756	0	-3.8555687e-18	-5.786843e-18	1.0799224	2.7488935	0.81	1e-07	1.28e-07	0	4e-09
0	-0.25843093	0.5868503	0	-3.858562e-18	-5.7863513e-18	1.0799224	2.8470683	0.81	1e-07	1.28e-07	0	4e-09
0	-0.2705661	0.5386777	0	-3.8621034e-18	-5.785901e-18	1.0799224	2.9452431	0.81	1e-07	1.28e-07	0	4e-09
0	-0.27763	0.48973808	0	-3.866069e-18	-5.78554e-18	1.0799224	3.043418	0.81	1e-07	1.28e-07	0	4e-09
0	-0.27961972	0.44048214	0	-3.870349e-18	-5.7853016e-18	1.0799224	3.1415927	0.81	1e-07	1.28e-07	0	4e-09
0	-0.27656585	0.3913388	0	-3.8748622e-18	-5.785202e-18	1.0799224	3.2397673	0.81	1e-07	1.28e-07	0	4e-09
0	-0.26852393	0.3427273	0	-3.8795598e-18	-5.785241e-18	1.0799224	3.3379421	0.81	1e-07	1.28e-07	0	4e-09
0	-0.25557506	0.29506835	0	-3.884424e-18	-5.7854005e-18	1.0799224	3.436117	0.81	1e-07	1.28e-07	0	4e-09
0	-0.23783547	0.24879315	0	-3.8894616e-18	-5.7856523e-18	1.0799224	3.5342917	0.81	1e-07	1.28e-07	0	4e-09
0	-0.2154606	0.20434433	0	-3.894696e-18	-5.7859617e-18	1.0799224	3.6324666	0.81	1e-07	1.28e-07	0	4e-09
0	-0.18866299	0.16217276	0	-3.900152e-18	-5.7862884e-18	1.0799224	3.7306414	0.81	1e-07	1.28e-07	0	4e-09
0	-0.1577166	0.122725055	0	-3.9058443e-18	-5.7866036e-18	1.0799224	3.828816	0.81	1e-07	1.28e-07	0	4e-09
0	-0.12296043	0.08642697	0	-3.911764e-18	-5.7868807e-18	1.0799224	3.9269907	0.81	1e-07	1.28e-07	0	4e-09
0	-0.08479055	0.053664543	0	-3.9178744e-18	-5.7871123e-18	1.0799224	4.0251656	0.81	1e-07	1.28e-07	0	4e-09
0	-0.04364812	0.024767522	0	-3.924108e-18	-5.7873017e-18	1.0799224	4.12334	0.81	1e-07	1.28e-07	0	4e-09
0	2.499974e-09	-5.8552025e-09	0	-3.930371e-18	-5.787465e-18	1.0799224	4.221515	0.81	1e-07	1.28e-07	0	4e-09
0	0.045680948	-0.020441735	0	-3.936549e-18	-5.7876206e-18	1.0799224	4.3196898	0.81	1e-07	1.28e-07	0	4e-09
0	0.09293121	-0.036422897	0	-3.9425227e-18	-5.787789e-18	1.0799224	4.417865	0.81	1e-07	1.28e-07	0	4e-09
0	0.141306	-0.047859814	0	-3.948177e-18	-5.7879846e-18	1.0799224	4.5160394	0.81	1e-07	1.28e-07	0	4e-09
0	0.19038299	-0.054707676	0	-3.953415e-18	-5.788217e-18	1.0799224	4.6142144	0.81	1e-07	1.28e-07	0	4e-09
0	0.23975769	-0.056949757	0	-3.9581655e-18	-5.7884838e-18	1.0799224	4.712389	0.81	1e-07	1.28e-07	0	4e-09
0	0.2890362	-0.054590166	0	-3.9623875e-18	-5.7887783e-18	1.0799224	4.8105636	0.81	1e-07	1.28e-07	0	4e-09
0	0.33782294	-0.047652498	0	-3.9660734e-18	-5.7890814e-18	1.0799224	4.9087386	0.81	1e-07	1.28e-07	0	4e-09
0	0.38571396	-0.0361829	0	-3.9692444e-18	-5.7893734e-18	1.0799224	5.006913	0.81	1e-07	1.28e-07	0	4e-09
0	0.4322887	-0.020258732	0	-3.9719377e-18	-5.7896257e-18	1.0799224	5.105088	0.81	1e-07	1.28e-07	0	4e-09
0	0.4771118	3.3552283e-09	0	-3.9742066e-18	-5.789814e-18	1.0799224	5.203263	0.81	1e-07	1.28e-07	0	4e-09
0	0.5197336	0.024421347	0	-3.9760934e-18	-5.7899123e-18	1.0799224	5.3014374	0.81	1e-07	1.28e-07	0	4e-09
0	0.5597158	0.052774113	0	-3.977634e-18	-5.7899074e-18	1.0799224	5.3996124	0.81	1e-07	1.28e-07	0	4e-09
0	0.5966369	0.08476667	0	-3.978835e-18	-5.78979e-18	1.0799224	5.497787	0.81	1e-07	1.28e-07	0	4e-09
0	0.6301135	0.1200533	0	-3.9796747e-18	-5.7895653e-18	1.0799224	5.595962	0.81	1e-07	1.28e-07	0	4e-09
0	0.65981543	0.1582496	0	-3.9801036e-18	-5.7892514e-18	1.0799224	5.6941366	0.81	1e-07	1.28e-07	0	4e-09
0	0.6854764	0.19894463	0	-3.9800465e-18	-5.788874e-18	1.0799224	5.7923117	0.81	1e-07	1.28e-07	0	4e-09
0	0.70689106	0.24172415	0	-3.9794166e-18	-5.7884672e-18	1.0799224	5.8904862	0.81	1e-07	1.28e-07	0	4e-09
0	0.7239113	0.28618154	0	-3.978122e-18	-5.788066e-18	1.0799224	5.988661	0.81	1e-07	1.28e-07	0	4e-09
0	0.7364357	0.3319265	0	-3.9760872e-18	-5.7877038e-18	1.0799224	6.086836	0.81	1e-07	1.28e-07	0	4e-09
0	0.74439305	0.378588	0	-3.973254e-18	-5.7874093e-18	1.0799224	6.1850104	0.81	1e-07	1.28e-07	0	4e-09
0	0.7477329	0.42581612	0	-3.969605e-18	-5.787209e-18	1.0799224	6.2831855	0.81	1e-07	1.28e-07	0	4e-09
0	0.7045331	0.44751805	0	-3.960766e-18	-5.7868666e-18	1.1780972	0	0.81	1e-07	1.28e-07	0	4e-09
0	0.703191	0.49518022	0	-3.9561662e-18	-5.7867963e-18	1.1780972	0.09817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.6971218	0.5427025	0	-3.9509293e-18	-5.7868505e-18	1.1780972	0.19634955	0.81	1e-07	1.28e-07	0	4e-09
0	0.68631184	0.58970946	0	-3.9451627e-18	-5.7870226e-18	1.1780972	0.2945243	0.81	1e-07	1.28e-07	0	4e-09
0	0.6707708	0.6357975	0	-3.939011e-18	-5.7872922e-18	1.1780972	0.3926991	0.81	1e-07	1.28e-07	0	4e-09
0	0.65054303	0.68053466	0	-3.9326367e-18	-5.787629e-18	1.1780972	0.49087384	0.81	1e-07	1.28e-07	0	4e-09
0	0.6257406	0.7234458	0	-3.9262103e-18	-5.787982e-18	1.1780972	0.5890486	0.81	1e-07	1.28e-07	0	4e-09
0	0.59654474	0.7640392	0	-3.919894e-18	-5.788304e-18	1.1780972	0.6872234	0.81	1e-07	1.28e-07	0	4e-09
0	0.5632193	0.80182165	0	-3.9138195e-18	-5.7885454e-18	1.1780972	0.7853982	0.81	1e-07	1.28e-07	0	4e-09
0	0.52611226	0.83632255	0	-3.90808e-18	-5.7886744e-18	1.1780972	0.88357294	0.81	1e-07	1.28e-07	0	4e-09
0	0.48564956	0.8671168	0	-3.902722e-18	-5.7886753e-18	1.1780972	0.9817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.4422959	0.89385504	0	-3.8977466e-18	-5.7885582e-18	1.1780972	1.0799224	0.81	1e-07	1.28e-07	0	4e-09
0	0.3965534	0.9162584	0	-3.893115e-18	-5.78835e-18	1.1780972	1.1780972	0.81	1e-07	1.28e-07	0	4e-09
0	0.34891167	0.9341307	0	-3.8887667e-18	-5.7880917e-18	1.1780972	1.276272	0.81	1e-07	1.28e-07	0	4e-09
0	0.29985273	0.9473369	0	-3.8846337e-18	-5.787828e-18	1.1780972	1.3744467	0.81	1e-07	1.28e-07	0	4e-09
0	0.24982752	0.9557939	0	-3.8806595e-18	-5.7875987e-18	1.1780972	1.4726216	0.81	1e-07	1.28e-07	0	4e-09
0	0.19926496	0.9594525	0	-3.876811e-18	-5.7874374e-18	1.1780972	1.5707964	0.81	1e-07	1.28e-07	0	4e-09
0	0.1485809	0.9582862	0	-3.8730904e-18	-5.7873634e-18	1.1780972	1.6689711	0.81	1e-07	1.28e-07	0	4e-09
0	0.098187804	0.9522862	0	-3.869534e-18	-5.7873803e-18	1.1780972	1.7671459	0.81	1e-07	1.28e-07	0	4e-09
0	0.048510313	0.94146174	0	-3.8662207e-18	-5.7874783e-18	1.1780972	1.8653207	0.81	1e-07	1.28e-07	0	4e-09
0	2.7631293e-09	0.92585224	0	-3.863258e-18	-5.78763e-18	1.1780972	1.9634954	0.81	1e-07	1.28e-07	0	4e-09
0	-0.046867147	0.9055373	0	-3.860775e-18	-5.7877976e-18	1.1780972	2.06167	0.81	1e-07	1.28e-07	0	4e-09
0	-0.0915857	0.8806541	0	-3.8589005e-18	-5.787933e-18	1.1780972	2.1598449	0.81	1e-07	1.28e-07	0	4e-09
0	-0.13363436	0.8514135	0	-3.857756e-18	-5.78799e-18	1.1780972	2.2580197	0.81	1e-07	1.28e-07	0	4e-09
0	-0.17249596	0.81810904	0	-3.8574273e-18	-5.7879283e-18	1.1780972	2.3561945	0.81	1e-07	1.28e-07	0	4e-09
0	-0.20768315	0.78111714	0	-3.8579638e-18	-5.787731e-18	1.1780972	2.4543693	0.81	1e-07	1.28e-07	0	4e-09
0	-0.23876457	0.7408855	0	-3.8593584e-18	-5.7874022e-18	1.1780972	2.552544	0.81	1e-07	1.28e-07	0	4e-09
0	-0.26538673	0.69791234	0	-3.8615603e-18	-5.786972e-18	1.1780972	2.6507187	0.81	1e-07	1.28e-07	0	4e-09
0	-0.28728214	0.65271586	0	-3.864471e-18	-5.786487e-18	1.1780972	2.7488935	0.81	1e-07	1.28e-07	0	4e-09
0	-0.3042746	0.6058177	0	-3.8679673e-18	-5.786003e-18	1.1780972	2.8470683	0.81	1e-07	1.28e-07	0	4e-09
0	-0.31626302	0.5577162	0	-3.8719125e-18	-5.785575e-18	1.1780972	2.9452431	0.81	1e-07	1.28e-07	0	4e-09
0	-0.32320467	0.50888264	0	-3.8761766e-18	-5.7852487e-18	1.1780972	3.043418	0.81	1e-07	1.28e-07	0	4e-09
0	-0.32510084	0.45975876	0	-3.880647e-18	-5.7850535e-18	1.1780972	3.1415927	0.81	1e-07	1.28e-07	0	4e-09
0	-0.3219839	0.41076458	0	-3.8852417e-18	-5.7850034e-18	1.1780972	3.2397673	0.81	1e-07	1.28e-07	0	4e-09
0	-0.31390858	0.36231074	0	-3.8899136e-18	-5.7850936e-18	1.1780972	3.3379421	0.81	1e-07	1.28e-07	0	4e-09
0	-0.30095416	0.31481034	0	-3.894649e-18	-5.7853058e-18	1.1780972	3.436117	0.81	1e-07	1.28e-07	0	4e-09
0	-0.28323162	0.26868707	0	-3.899459e-18	-5.785609e-18	1.1780972	3.5342917	0.81	1e-07	1.28e-07	0	4e-09
0	-0.2608923	0.22437775	0	-3.904372e-18	-5.7859663e-18	1.1780972	3.6324666	0.81	1e-07	1.28e-07	0	4e-09
0	-0.23414148	0.18232852	0	-3.909417e-18	-5.7863372e-18	1.1780972	3.7306414	0.81	1e-07	1.28e-07	0	4e-09
0	-0.20324838	0.142982	0	-3.914618e-18	-5.78669e-18	1.1780972	3.828816	0.81	1e-07	1.28e-07	0	4e-09
0	-0.16854462	0.10676265	0	-3.919976e-18	-5.7869978e-18	1.1780972	3.9269907	0.81	1e-07	1.28e-07	0	4e-09
0	-0.13042012	0.07405614	0	-3.92546e-18	-5.7872525e-18	1.1780972	4.0251656	0.81	1e-07	1.28e-07	0	4e-09
0	-0.08931116	0.045193642	0	-3.9310133e-18	-5.7874548e-18	1.1780972	4.12334	0.81	1e-07	1.28e-07	0	4e-09
0	-0.045680936	0.020441733	0	-3.936549e-18	-5.7876206e-18	1.1780972	4.221515	0.81	1e-07	1.28e-07	0	4e-09
0	3.0920733e-09	-1.9736637e-10	0	-3.941961e-18	-5.787767e-18	1.1780972	4.3196898	0.81	1e-07	1.28e-07	0	4e-09
0	0.047269356	-0.01599338	0	-3.9471363e-18	-5.7879155e-18	1.1780972	4.417865	0.81	1e-07	1.28e-07	0	4e-09
0	0.09568291	-0.027451305	0	-3.951968e-18	-5.788083e-18	1.1780972	4.5160394	0.81	1e-07	1.28e-07	0	4e-09
0	0.14481771	-0.034326147	0	-3.956362e-18	-5.7882782e-18	1.1780972	4.6142144	0.81	1e-07	1.28e-07	0	4e-09
0	0.19426945	-0.03659812	0	-3.9602537e-18	-5.7885045e-18	1.1780972	4.712389	0.81	1e-07	1.28e-07	0	4e-09
0	0.24364392	-0.034268834	0	-3.9636067e-18	-5.788754e-18	1.1780972	4.8105636	0.81	1e-07	1.28e-07	0	4e-09
0	0.29254586	-0.027358588	0	-3.9664175e-18	-5.7890124e-18	1.1780972	4.9087386	0.81	1e-07	1.28e-07	0	4e-09
0	0.34057	-0.01591122	0	-3.9687104e-18	-5.78926e-18	1.1780972	5.006913	0.81	1e-07	1.28e-07	0	4e-09
0	0.3872968	6.907823e-09	0	-3.9705323e-18	-5.789473e-18	1.1780972	5.105088	0.81	1e-07	1.28e-07	0	4e-09
0	0.43228793	0.020258779	0	-3.9719385e-18	-5.7896257e-18	1.1780972	5.203263	0.81	1e-07	1.28e-07	0	4e-09
0	0.4750961	0.04469679	0	-3.9729816e-18	-5.7896935e-18	1.1780972	5.3014374	0.81	1e-07	1.28e-07	0	4e-09
0	0.51527345	0.073088236	0	-3.9737025e-18	-5.78966e-18	1.1780972	5.3996124	0.81	1e-07	1.28e-07	0	4e-09
0	0.552397	0.105143145	0	-3.9741177e-18	-5.789518e-18	1.1780972	5.497787	0.81	1e-07	1.28e-07	0	4e-09
0	0.58607423	0.14051937	0	-3.974215e-18	-5.7892717e-18	1.1780972	5.595962	0.81	1e-07	1.28e-07	0	4e-09
0	0.61597174	0.17883055	0	-3.9739523e-18	-5.7889375e-18	1.1780972	5.6941366	0.81	1e-07	1.28e-07	0	4e-09
0	0.6418136	0.21966738	0	-3.9732632e-18	-5.788543e-18	1.1780972	5.7923117	0.81	1e-07	1.28e-07	0	4e-09
0	0.66338634	0.26261178	0	-3.9720667e-18	-5.7881223e-18	1.1780972	5.8904862	0.81	1e-07	1.28e-07	0	4e-09
0	0.6805377	0.3072541	0	-3.9702788e-18	-5.787711e-18	1.1780972	5.988661	0.81	1e-07	1.28e-07	0	4e-09
0	0.6931594	0.35319942	0	-3.967826e-18	-5.7873448e-18	1.1780972	6.086836	0.81	1e-07	1.28e-07	0	4e-09
0	0.7011751	0.4000745	0	-3.9646605e-18	-5.7870552e-18	1.1780972	6.1850104	0.81	1e-07	1.28e-07	0	4e-09
0	0.70453244	0.4475185	0	-3.960766e-18	-5.7868666e-18	1.1780972	6.2831855	0.81	1e-07	1.28e-07	0	4e-09
0	0.65941244	0.46497425	0	-3.9516428e-18	-5.7864704e-18	1.276272	0	0.81	1e-07	1.28e-07	0	4e-09
0	0.65802985	0.51284885	0	-3.9469274e-18	-5.7864216e-18	1.276272	0.09817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.6518745	0.56057334	0	-3.9416724e-18	-5.7865023e-18	1.276272	0.19634955	0.81	1e-07	1.28e-07	0	4e-09
0	0.6409321	0.60776496	0	-3.93599e-18	-5.7867053e-18	1.276272	0.2945243	0.81	1e-07	1.28e-07	0	4e-09
0	0.6252116	0.65401477	0	-3.9300236e-18	-5.7870056e-18	1.276272	0.3926991	0.81	1e-07	1.28e-07	0	4e-09
0	0.60476947	0.69887435	0	-3.9239355e-18	-5.787365e-18	1.276272	0.49087384	0.81	1e-07	1.28e-07	0	4e-09
0	0.5797195	0.74186665	0	-3.9178942e-18	-5.7877377e-18	1.276272	0.5890486	0.81	1e-07	1.28e-07	0	4e-09
0	0.5502508	0.78249365	0	-3.9120556e-18	-5.7880685e-18	1.276272	0.6872234	0.81	1e-07	1.28e-07	0	4e-09
0	0.51663977	0.8202576	0	-3.906545e-18	-5.7883117e-18	1.276272	0.7853982	0.81	1e-07	1.28e-07	0	4e-09
0	0.4792467	0.85468656	0	-3.9014474e-18	-5.7884354e-18	1.276272	0.88357294	0.81	1e-07	1.28e-07	0	4e-09
0	0.4385048	0.88536006	0	-3.8967974e-18	-5.7884275e-18	1.276272	0.9817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.3948923	0.91193104	0	-3.8925866e-18	-5.7883026e-18	1.276272	1.0799224	0.81	1e-07	1.28e-07	0	4e-09
0	0.34891236	0.9341305	0	-3.8887667e-18	-5.7880917e-18	1.276272	1.1780972	0.81	1e-07	1.28e-07	0	4e-09
0	0.30106091	0.9517677	0	-3.8852678e-18	-5.787837e-18	1.276272	1.276272	0.81	1e-07	1.28e-07	0	4e-09
0	0.25181758	0.9647156	0	-3.8820153e-18	-5.7875826e-18	1.276272	1.3744467	0.81	1e-07	1.28e-07	0	4e-09
0	0.20163761	0.97289604	0	-3.878944e-18	-5.787369e-18	1.276272	1.4726216	0.81	1e-07	1.28e-07	0	4e-09
0	0.15094928	0.9762649	0	-3.876016e-18	-5.787227e-18	1.276272	1.5707964	0.81	1e-07	1.28e-07	0	4e-09
0	0.10016867	0.9747999	0	-3.8732273e-18	-5.7871723e-18	1.276272	1.6689711	0.81	1e-07	1.28e-07	0	4e-09
0	0.04970985	0.96849656	0	-3.8706118e-18	-5.7872083e-18	1.276272	1.7671459	0.81	1e-07	1.28e-07	0	4e-09
0	-1.3815646e-09	0.95736915	0	-3.8682427e-18	-5.7873204e-18	1.276272	1.8653207	0.81	1e-07	1.28e-07	0	4e-09
0	-0.04851052	0.9414619	0	-3.8662207e-18	-5.7874783e-18	1.276272	1.9634954	0.81	1e-07	1.28e-07	0	4e-09
0	-0.09534328	0.92086047	0	-3.8646672e-18	-5.787643e-18	1.276272	2.06167	0.81	1e-07	1.28e-07	0	4e-09
0	-0.13999006	0.89571	0	-3.8637052e-18	-5.787766e-18	1.276272	2.1598449	0.81	1e-07	1.28e-07	0	4e-09
0	-0.1819335	0.8662286	0	-3.863444e-18	-5.7878034e-18	1.276272	2.2580197	0.81	1e-07	1.28e-07	0	4e-09
0	-0.22065796	0.8327194	0	-3.86396e-18	-5.787719e-18	1.276272	2.3561945	0.81	1e-07	1.28e-07	0	4e-09
0	-0.25567994	0.7955683	0	-3.8652893e-18	-5.787499e-18	1.276272	2.4543693	0.81	1e-07	1.28e-07	0	4e-09
0	-0.28657827	0.75522596	0	-3.867413e-18	-5.7871524e-18	1.276272	2.552544	0.81	1e-07	1.28e-07	0	4e-09
0	-0.31301004	0.71219504	0	-3.8702664e-18	-5.7867136e-18	1.276272	2.6507187	0.81	1e-07	1.28e-07	0	4e-09
0	-0.3347184	0.6669951	0	-3.873742e-18	-5.786232e-18	1.276272	2.7488935	0.81	1e-07	1.28e-07	0	4e-09
0	-0.35153782	0.62014145	0	-3.8777065e-18	-5.7857657e-18	1.276272	2.8470683	0.81	1e-07	1.28e-07	0	4e-09
0	-0.3633752	0.5721267	0	-3.882016e-18	-5.7853653e-18	1.276272	2.9452431	0.81	1e-07	1.28e-07	0	4e-09
0	-0.37019432	0.52341413	0	-3.8865366e-18	-5.7850754e-18	1.276272	3.043418	0.81	1e-07	1.28e-07	0	4e-09
0	-0.3720003	0.47443637	0	-3.8911564e-18	-5.784924e-18	1.276272	3.1415927	0.81	1e-07	1.28e-07	0	4e-09
0	-0.3688258	0.4256049	0	-3.895792e-18	-5.7849203e-18	1.276272	3.2397673	0.81	1e-07	1.28e-07	0	4e-09
0	-0.36072496	0.3773217	0	-3.9003994e-18	-5.785057e-18	1.276272	3.3379421	0.81	1e-07	1.28e-07	0	4e-09
0	-0.34777427	0.32999235	0	-3.9049654e-18	-5.7853144e-18	1.276272	3.436117	0.81	1e-07	1.28e-07	0	4e-09
0	-0.33008146	0.28403312	0	-3.9095062e-18	-5.785659e-18	1.276272	3.5342917	0.81	1e-07	1.28e-07	0	4e-09
0	-0.30779022	0.23987608	0	-3.9140578e-18	-5.7860523e-18	1.276272	3.6324666	0.81	1e-07	1.28e-07	0	4e-09
0	-0.28110138	0.19796148	0	-3.9186557e-18	-5.7864564e-18	1.276272	3.7306414	0.81	1e-07	1.28e-07	0	4e-09
0	-0.25027707	0.15872915	0	-3.9233284e-18	-5.7868352e-18	1.276272	3.828816	0.81	1e-07	1.28e-07	0	4e-09
0	-0.21564262	0.12260079	0	-3.928087e-18	-5.7871636e-18	1.276272	3.9269907	0.81	1e-07	1.28e-07	0	4e-09
0	-0.17758103	0.08996265	0	-3.9329105e-18	-5.787429e-18	1.276272	4.0251656	0.81	1e-07	1.28e-07	0	4e-09
0	-0.13652396	0.061146647	0	-3.9377474e-18	-5.7876326e-18	1.276272	4.12334	0.81	1e-07	1.28e-07	0	4e-09
0	-0.09293111	0.03642292	0	-3.9425223e-18	-5.787789e-18	1.276272	4.221515	0.81	1e-07	1.28e-07	0	4e-09
0	-0.047269374	0.015993368	0	-3.9471363e-18	-5.7879155e-18	1.276272	4.3196898	0.81	1e-07	1.28e-07	0	4e-09
0	-2.3026077e-10	-4.013116e-09	0	-3.9514844e-18	-5.7880346e-18	1.276272	4.417865	0.81	1e-07	1.28e-07	0	4e-09
0	0.04843318	-0.011466816	0	-3.955464e-18	-5.7881637e-18	1.276272	4.5160394	0.81	1e-07	1.28e-07	0	4e-09
0	0.097607344	-0.01835611	0	-3.958988e-18	-5.788314e-18	1.276272	4.6142144	0.81	1e-07	1.28e-07	0	4e-09
0	0.14711735	-0.020645516	0	-3.961998e-18	-5.7884904e-18	1.276272	4.712389	0.81	1e-07	1.28e-07	0	4e-09
0	0.1965693	-0.018333662	0	-3.9644595e-18	-5.788687e-18	1.276272	4.8105636	0.81	1e-07	1.28e-07	0	4e-09
0	0.24556741	-0.011438604	0	-3.966375e-18	-5.788894e-18	1.276272	4.9087386	0.81	1e-07	1.28e-07	0	4e-09
0	0.29370832	4.2104826e-09	0	-3.9677757e-18	-5.789093e-18	1.276272	5.006913	0.81	1e-07	1.28e-07	0	4e-09
0	0.34057006	0.015911166	0	-3.9687104e-18	-5.789261e-18	1.276272	5.105088	0.81	1e-07	1.28e-07	0	4e-09
0	0.3857135	0.036182925	0	-3.969244e-18	-5.789373e-18	1.276272	5.203263	0.81	1e-07	1.28e-07	0	4e-09
0	0.4286881	0.060651004	0	-3.969436e-18	-5.789407e-18	1.276272	5.3014374	0.81	1e-07	1.28e-07	0	4e-09
0	0.46904507	0.08909303	0	-3.969334e-18	-5.789344e-18	1.276272	5.3996124	0.81	1e-07	1.28e-07	0	4e-09
0	0.5063536	0.1212226	0	-3.968965e-18	-5.789177e-18	1.276272	5.497787	0.81	1e-07	1.28e-07	0	4e-09
0	0.54021776	0.1566995	0	-3.9683233e-18	-5.788908e-18	1.276272	5.595962	0.81	1e-07	1.28e-07	0	4e-09
0	0.57029575	0.19513717	0	-3.9673766e-18	-5.788555e-18	1.276272	5.6941366	0.81	1e-07	1.28e-07	0	4e-09
0	0.59630203	0.23612495	0	-3.966067e-18	-5.7881446e-18	1.276272	5.7923117	0.81	1e-07	1.28e-07	0	4e-09
0	0.61801964	0.27924195	0	-3.9643206e-18	-5.787711e-18	1.276272	5.8904862	0.81	1e-07	1.28e-07	0	4e-09
0	0.63528645	0.3240759	0	-3.962059e-18	-5.787294e-18	1.276272	5.988661	0.81	1e-07	1.28e-07	0	4e-09
0	0.6479908	0.37022662	0	-3.9592173e-18	-5.7869274e-18	1.276272	6.086836	0.81	1e-07	1.28e-07	0	4e-09
0	0.6560515	0.41731453	0	-3.955749e-18	-5.7866445e-18	1.276272	6.1850104	0.81	1e-07	1.28e-07	0	4e-09
0	0.6594117	0.46497488	0	-3.9516424e-18	-5.7864704e-18	1.276272	6.2831855	0.81	1e-07	1.28e-07	0	4e-09
0	0.61281013	0.47802508	0	-3.942223e-18	-5.786054e-18	1.3744467	0	0.81	1e-07	1.28e-07	0	4e-09
0	0.6113762	0.52610534	0	-3.9374306e-18	-5.7860295e-18	1.3744467	0.09817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.6051242	0.5740227	0	-3.9322e-18	-5.7861396e-18	1.3744467	0.19634955	0.81	1e-07	1.28e-07	0	4e-09
0	0.5940405	0.6213864	0	-3.9266454e-18	-5.7863732e-18	1.3744467	0.2945243	0.81	1e-07	1.28e-07	0	4e-09
0	0.57813996	0.6677764	0	-3.9209097e-18	-5.786702e-18	1.3744467	0.3926991	0.81	1e-07	1.28e-07	0	4e-09
0	0.5574795	0.71273947	0	-3.9151554e-18	-5.7870867e-18	1.3744467	0.49087384	0.81	1e-07	1.28e-07	0	4e-09
0	0.5321811	0.75579005	0	-3.909546e-18	-5.787475e-18	1.3744467	0.5890486	0.81	1e-07	1.28e-07	0	4e-09
0	0.5024456	0.7964238	0	-3.9042325e-18	-5.787815e-18	1.3744467	0.6872234	0.81	1e-07	1.28e-07	0	4e-09
0	0.46856114	0.83413994	0	-3.8993306e-18	-5.7880578e-18	1.3744467	0.7853982	0.81	1e-07	1.28e-07	0	4e-09
