# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Length (nm)
4.4450184778995334e-08	0.9776258	-0.0011994484	0.0073757	3.513518e-18	-0	65
4.446008412212647e-08	0.9741934	-0.010814586	0.002244835	2.0164926e-18	-0	65
4.447001548072534e-08	0.9731949	-0.011565463	0.017612243	2.1054183e-18	-0	65
4.4480026175065796e-08	0.9711016	-0.040972866	0.019325608	3.7145277e-18	-0	65
4.449013848950093e-08	0.9728904	-0.059945915	0.018001584	1.5619672e-18	-0	65
4.450004851595074e-08	0.9744565	-0.082032	0.022033393	2.7401026e-18	-0	65
4.4510070358838946e-08	0.9772713	-0.10158658	0.010228465	2.9587911e-18	-0	65
4.452011968148542e-08	0.9783786	-0.08642719	0.0014881531	1.4708598e-18	-0	65
4.453006701121092e-08	0.9777291	-0.082578786	0.008610298	2.1137107e-18	-0	65
4.4540094514982e-08	0.9767763	-0.07895496	0.007338729	3.0950356e-18	-0	65
4.455014251353647e-08	0.97574747	-0.08135267	0.0062188227	2.2245048e-18	-0	65
4.456002824945204e-08	0.9766355	-0.094611004	0.0079099415	1.9252598e-18	-0	65
4.457012460927815e-08	0.973452	-0.112483785	0.006587028	3.882209e-18	-0	65
4.4580039213355544e-08	0.9710203	-0.13634805	0.007008549	3.324792e-18	-0	65
4.459018755497246e-08	0.97002697	-0.126286	-0.00025913838	2.657066e-18	-0	65
4.4600149682476316e-08	0.96703804	-0.12885068	-0.0056841047	1.9159406e-18	-0	65
4.461006591499506e-08	0.969981	-0.11411591	-0.0067693368	2.6532242e-18	-0	65
4.462011646611197e-08	0.9703505	-0.10781296	-0.008614651	2.1078723e-18	-0	65
4.463007947352798e-08	0.9679763	-0.1091639	0.0037734294	2.750786e-18	-0	65
4.4640064346620396e-08	0.96805286	-0.116570495	0.014222856	1.6154094e-18	-0	65
4.4650043812741285e-08	0.9715296	-0.12600115	0.010066934	1.8641582e-18	-0	65
4.466013245364732e-08	0.96934265	-0.13215826	0.016767297	2.7307091e-18	-0	65
4.4670067118252914e-08	0.9658704	-0.13988969	0.013521305	2.700137e-18	-0	65
4.468002791816846e-08	0.9665269	-0.14026697	0.0026544803	2.276186e-18	-0	65
4.4690150294588126e-08	0.9665843	-0.14506832	-0.010546162	3.2600627e-18	-0	65
4.470015773602657e-08	0.9666313	-0.13001575	-0.013852894	1.5001856e-18	-0	65
4.471016446986209e-08	0.9729952	-0.11195129	-0.0007906639	6.980011e-19	-0	65
4.472011357525655e-08	0.9771004	-0.09560113	0.005834558	3.2016274e-18	-0	65
4.473019998945606e-08	0.9737628	-0.11857574	-0.000714568	2.4323676e-18	-0	65
4.474003820656047e-08	0.9697959	-0.11971236	0.0014523225	2.4100062e-18	-0	65
4.475013273157087e-08	0.9618596	-0.11720513	-0.0008334655	8.0748e-19	-0	65
4.4760132839218043e-08	0.96417016	-0.119498916	0.008352389	3.8023185e-18	-0	65
4.4770128354384435e-08	0.9690465	-0.12223829	-0.005123025	2.581921e-18	-0	65
4.478006866412664e-08	0.9734257	-0.112508066	0.0012372794	2.1483278e-18	-0	65
4.479007386069893e-08	0.96854484	-0.123208344	0.011399577	2.0423637e-18	-0	65
4.4800038723057714e-08	0.96705496	-0.12206777	0.0047147814	1.6198586e-18	-0	65
4.4810000815614016e-08	0.9595715	-0.13829719	0.013511083	2.6863338e-18	-0	65
4.482005157429894e-08	0.9595534	-0.16362815	0.013728806	2.6072832e-18	-0	65
4.4830135061946846e-08	0.9607292	-0.1799269	0.002412417	3.5269153e-18	-0	65
4.484011332309655e-08	0.96446145	-0.18583696	0.0014524007	3.3890076e-18	-0	65
4.4850139591986585e-08	0.96326935	-0.1814205	-0.0014714546	2.6747708e-18	-0	65
4.4860195247360565e-08	0.9655132	-0.16666964	-0.00077812304	1.1984149e-18	-0	65
4.4870090546923145e-08	0.96529317	-0.14730832	-0.009082036	1.9416206e-18	-0	65
4.488005059819862e-08	0.9649111	-0.1272871	-0.01683166	1.914435e-18	-0	65
4.4890154320801595e-08	0.96520066	-0.103486694	-0.016961612	2.3121634e-18	-0	65
4.490011136421337e-08	0.9621614	-0.07401321	-0.022554293	2.8425714e-18	-0	65
4.4910030114044125e-08	0.9647835	-0.044886615	-0.025528722	1.1706175e-18	-0	65
4.492019402012174e-08	0.9671673	-0.0339684	-0.02095579	2.7853545e-18	-0	65
4.493019318203851e-08	0.97384596	-0.010843859	-0.023185931	2.8156819e-18	-0	65
4.4940139942203636e-08	0.97891265	0.017818755	-0.019602658	1.8722675e-18	-0	65
4.4950046854595823e-08	0.97968453	0.03917831	-0.013662377	2.6849288e-18	-0	65
4.496017401427649e-08	0.9772324	0.049313635	-0.009768108	1.7586087e-18	-0	65
4.4970176685920407e-08	0.972137	0.070142016	-0.0086845765	2.6569287e-18	-0	65
4.498008863154052e-08	0.9706386	0.07500198	-0.002610717	1.9391572e-18	-0	65
4.499011417460213e-08	0.9733262	0.08475786	-0.00040542986	1.9785166e-18	-0	65
4.500013167241671e-08	0.9763223	0.08546688	0.0019567416	2.3483457e-18	-0	65
4.5010141916190196e-08	0.9741573	0.09593011	0.006332141	1.3845488e-18	-0	65
4.502003314292573e-08	0.97550595	0.08400288	0.008791741	2.0591547e-18	-0	65
4.503016761649979e-08	0.9784997	0.07042818	0.0058917413	2.2636623e-18	-0	65
4.504006934698946e-08	0.97564715	0.048979677	0.006184305	1.4619693e-18	-0	65
4.505020089472584e-08	0.9736281	0.04002861	0.01841017	2.6015556e-18	-0	65
4.506012598812007e-08	0.976158	0.020215996	0.018385213	1.7185998e-18	-0	65
4.507009303169062e-08	0.9803667	-0.0012613321	0.017070444	1.3431392e-18	-0	65
4.5080005733774454e-08	0.98107463	-0.0122054955	0.0037339416	1.7024602e-18	-0	65
4.509000814973705e-08	0.98102176	-0.032021847	0.008931242	2.3070293e-18	-0	65
4.51000512663818e-08	0.9823224	-0.06050072	0.016978536	2.6188402e-18	-0	65
4.5110118298453736e-08	0.976031	-0.088498004	0.02562432	3.3425725e-18	-0	65
4.5120137093772943e-08	0.9706346	-0.11166728	0.016945744	3.4103947e-18	-0	65
4.5130010798447486e-08	0.9635408	-0.1236944	0.009945573	4.2716335e-18	-0	65
4.514011137197235e-08	0.96433467	-0.1488171	0.016622946	2.5636813e-18	-0	65
4.515002713659153e-08	0.963517	-0.1670087	0.0050773877	2.7650568e-18	-0	65
4.516014876737867e-08	0.96481574	-0.1735402	-0.0014332331	2.3950812e-18	-0	65
4.517017944964083e-08	0.96408576	-0.17454255	-0.0058274176	8.5678727e-19	-0	65
4.518017887784212e-08	0.9675855	-0.16036482	0.0045092474	2.8744774e-18	-0	65
4.5190023079943764e-08	0.96963096	-0.152979	-0.011848981	2.8546547e-18	-0	65
4.520012230716836e-08	0.967905	-0.14361417	-0.010430383	1.3215114e-18	-0	65
4.521009863428704e-08	0.97073066	-0.12049727	-0.017058996	1.860947e-18	-0	65
4.522007418598146e-08	0.9740376	-0.09928916	-0.025885645	2.9964289e-18	-0	65
4.523011108601295e-08	0.9788839	-0.06566534	-0.030965907	2.6813258e-18	-0	65
4.524003907516345e-08	0.9805605	-0.045741867	-0.007800913	2.760075e-18	-0	65
4.525018108885731e-08	0.97930264	-0.035280246	-0.012362493	2.0477526e-18	-0	65
4.526016177038637e-08	0.97568566	-0.0073227943	-0.016415996	2.7895032e-18	-0	65
4.527012709457398e-08	0.9748542	0.00551836	-0.02155523	2.5418539e-18	-0	65
4.5280035013544686e-08	0.97197866	0.025658598	-0.019978546	3.1439927e-18	-0	65
4.5290089455521934e-08	0.9708825	0.050897487	-0.010701382	2.4358418e-18	-0	65
4.530003670619656e-08	0.9737502	0.07069974	-0.019869754	2.1114718e-18	-0	65
4.5310030616932566e-08	0.9761085	0.096407354	-0.010622012	3.016373e-18	-0	65
4.5320107507919736e-08	0.97443694	0.12125334	-0.022603342	2.0356468e-18	-0	65
4.5330023711842466e-08	0.96879023	0.14447801	-0.020770896	2.1198677e-18	-0	65
4.5340140124889005e-08	0.96341395	0.1698036	-0.022752767	2.9198783e-18	-0	65
4.535009964162435e-08	0.9582157	0.19049506	-0.013308709	2.5749942e-18	-0	65
4.536006797549688e-08	0.9550889	0.2091681	-0.012544116	1.5627688e-18	-0	65
4.5370177540450314e-08	0.9522275	0.21654662	-0.0034301605	3.5279654e-18	-0	65
4.538013102344321e-08	0.9576106	0.2080253	0.010113815	3.3466687e-18	-0	65
4.539013288326443e-08	0.9558888	0.2013493	0.0034953675	1.5049209e-18	-0	65
4.5400060191842814e-08	0.9566608	0.17802727	0.015281176	3.1006876e-18	-0	65
4.541002148859698e-08	0.9545498	0.15815784	0.015143992	1.6800587e-18	-0	65
4.542011431417516e-08	0.9602216	0.14378995	0.010533896	2.7047855e-18	-0	65
4.5430193767748614e-08	0.9661943	0.13305481	0.010597513	2.7039896e-19	-0	65
4.544006335691668e-08	0.97231835	0.11721549	0.0076330197	2.4718065e-18	-0	65
4.54501210489918e-08	0.9767391	0.110570446	0.008912315	2.143729e-18	-0	65
4.5460135056666906e-08	0.97811246	0.0835116	0.020768695	1.8135654e-18	-0	65
4.547002165083905e-08	0.9799617	0.059614938	0.012286438	2.6300485e-18	-0	65
4.548005528410981e-08	0.9755546	0.036781322	0.007591244	8.817591e-19	-0	65
4.549000080517513e-08	0.97903544	0.033618923	0.0037172164	3.4957732e-18	-0	65
4.550004158355369e-08	0.98033446	0.026623545	0.007846544	2.5536652e-18	-0	65
4.551007997184113e-08	0.9817158	0.0036474864	0.022834504	2.132144e-18	-0	65
4.5520139208206536e-08	0.9806129	-0.03178624	0.02312736	2.0425325e-18	-0	65
4.553000467614743e-08	0.9769905	-0.06747644	0.031901907	2.1981361e-18	-0	65
4.554013786923997e-08	0.9742204	-0.0985063	0.03404775	2.5643559e-18	-0	65
4.555007795356272e-08	0.971899	-0.13866244	0.02731944	1.9762327e-18	-0	65
4.556008782465596e-08	0.9703845	-0.16166767	0.0102315135	3.4268672e-18	-0	65
4.557004688873551e-08	0.96758467	-0.17246342	-0.001061464	1.1105399e-18	-0	65
4.558019897470277e-08	0.9677966	-0.16008896	-0.004642869	1.5746672e-18	-0	65
4.5590129896445426e-08	0.9655469	-0.15884988	0.0036137642	2.7881357e-18	-0	65
4.5600198684198495e-08	0.9595356	-0.1679398	-0.0008728712	2.539234e-18	-0	65
4.561010039227563e-08	0.96031284	-0.15810473	-0.0041640485	4.270874e-18	-0	65
4.5620038874675166e-08	0.96319187	-0.15265489	-0.013281133	2.543645e-18	-0	65
4.5630031983525066e-08	0.9658866	-0.1468606	-0.015222119	1.913054e-18	-0	65
4.564020723714097e-08	0.97021925	-0.13141108	-0.015586494	2.179349e-18	-0	65
4.5650073052971894e-08	0.97430295	-0.109754644	-0.011390395	3.4371408e-18	-0	65
4.566006980319041e-08	0.9776893	-0.09456749	-0.016741974	2.3232126e-18	-0	65
4.567014471292127e-08	0.9807794	-0.0812945	-0.0061716274	3.1945744e-18	-0	65
4.568003733923598e-08	0.9819123	-0.06911621	-0.010385319	1.1480599e-18	-0	65
4.569012501226722e-08	0.9805033	-0.04363728	-0.026384456	1.5586118e-18	-0	65
4.5700091296547596e-08	0.97616935	0.014573511	-0.02715081	2.2455127e-18	-0	65
4.571002751540516e-08	0.97008836	0.051632695	-0.02561015	1.9619601e-18	-0	65
4.572012229352446e-08	0.9698652	0.0764735	-0.02184838	2.5647026e-18	-0	65
4.5730095817121746e-08	0.9733997	0.09969761	-0.0237494	1.5366272e-18	-0	65
4.57401355120805e-08	0.97457004	0.12874474	-0.020941805	2.288051e-18	-0	65
4.57500074283992e-08	0.9689766	0.15503158	-0.024427867	3.1616216e-18	-0	65
4.5760125925898654e-08	0.96271825	0.17517509	-0.009501233	2.749924e-18	-0	65
4.5770039699904246e-08	0.9598796	0.16659297	0.001122734	1.4441509e-18	-0	65
4.5780190617701964e-08	0.9580171	0.15078412	0.0022464176	1.5685094e-18	-0	65
4.579015080066983e-08	0.9582421	0.14716733	-0.0043330453	2.3053588e-18	-0	65
4.580014396005606e-08	0.9604317	0.1475258	0.009153289	1.5487257e-18	-0	65
4.5810153631974065e-08	0.96533746	0.13905974	0.009595167	2.0048186e-18	-0	65
4.58201634063121e-08	0.9695255	0.13855067	0.013642837	3.7982756e-18	-0	65
4.583016296370953e-08	0.97426224	0.1310309	0.013983599	2.5311704e-18	-0	65
4.584015494113659e-08	0.9729809	0.13160726	-0.0066777766	3.2436384e-18	-0	65
4.585007906022222e-08	0.9682464	0.14308909	-0.004680079	1.6808405e-18	-0	65
4.586005180870178e-08	0.96543264	0.15808132	-0.019211955	1.769045e-18	-0	65
4.587003426759024e-08	0.95724744	0.17683841	-0.015295552	2.0298812e-18	-0	65
4.588002086953226e-08	0.95237756	0.20709679	-0.0099131055	2.458287e-18	-0	65
4.5890118712673816e-08	0.95285827	0.2096438	-0.0066972966	9.86183e-19	-0	65
4.59002003470459e-08	0.9542856	0.21354577	-0.008429418	3.0886548e-18	-0	65
4.591015469763398e-08	0.95886654	0.21345344	-0.0026730848	2.6679445e-18	-0	65
4.592009294618656e-08	0.95955503	0.20990378	-0.0094315605	3.4805043e-18	-0	65
4.593000537808554e-08	0.9638402	0.19807439	-0.010332869	1.4482077e-18	-0	65
4.594001337398332e-08	0.9560633	0.21860798	-0.016528007	1.4723866e-18	-0	65
4.59500435219334e-08	0.950133	0.23182341	-0.002810307	2.5020146e-18	-0	65
4.596012636411122e-08	0.94760066	0.22308107	0.005545796	2.3794535e-18	-0	65
4.597015409655059e-08	0.95516616	0.2098987	0.014122353	3.5044235e-18	-0	65
4.5980157963792064e-08	0.9585737	0.19691102	0.021611644	2.4495841e-18	-0	65
4.599017635138636e-08	0.96319175	0.17615317	0.018243438	2.0011923e-18	-0	65
4.6000052010267725e-08	0.96942246	0.14211948	0.01824202	1.8060626e-18	-0	65
4.6010175751499594e-08	0.97202593	0.11731064	0.014935462	1.057958e-18	-0	65
4.602010609091469e-08	0.97224927	0.08864662	0.024703808	1.796828e-18	-0	65
4.6030024226983446e-08	0.97304577	0.07116139	0.002943128	2.866445e-18	-0	65
4.6040057807943e-08	0.9762797	0.06284363	-0.0034173084	2.61657e-18	-0	65
4.6050131331662643e-08	0.9783302	0.08289727	-0.008555389	1.5421819e-18	-0	65
4.606007461933574e-08	0.97760206	0.09066733	-0.011118978	3.481655e-18	-0	65
4.6070046986775685e-08	0.97758085	0.10644013	-0.018437559	3.5299846e-18	-0	65
4.608004916376672e-08	0.9713905	0.13936946	-0.021767303	2.377755e-18	-0	65
4.6090171397506106e-08	0.96675426	0.14574882	-0.008171378	3.115245e-18	-0	65
4.6100180807492186e-08	0.9644018	0.15537702	-0.006512413	2.3362093e-18	-0	65
4.6110008691656826e-08	0.9638411	0.16547413	0.0015183847	4.6308424e-18	-0	65
4.612016279347493e-08	0.9637265	0.15760005	-0.009639519	1.7999278e-18	-0	65
4.6130112833878644e-08	0.9588566	0.1727185	-0.0068405834	1.756229e-18	-0	65
4.614005762814628e-08	0.9619164	0.18071358	-0.010842374	3.6524164e-18	-0	65
4.615011438235671e-08	0.95838374	0.19811843	-0.015698344	2.512416e-18	-0	65
4.6160019269844415e-08	0.9567488	0.21251015	-0.0012693858	2.244783e-18	-0	65
4.6170019678080254e-08	0.9549618	0.2312332	-0.008254762	2.38296e-18	-0	65
4.618016634529336e-08	0.9488998	0.26079345	-0.013380192	3.6457642e-18	-0	65
4.619007024081525e-08	0.9443475	0.27440545	-0.0139442785	2.1380698e-18	-0	65
4.620005949012279e-08	0.9426598	0.27347726	-0.010507653	2.3849718e-18	-0	65
4.62100806494517e-08	0.9426311	0.2756077	-0.007296621	1.758648e-18	-0	65
4.6220030179296966e-08	0.9364021	0.2839055	0.0024000523	3.9041324e-18	-0	65
4.623003501059367e-08	0.9387393	0.2704743	0.010772454	2.36149e-18	-0	65
4.624014356887018e-08	0.94162804	0.26816761	0.00037961066	1.1773871e-18	-0	65
4.6250153697125585e-08	0.93652785	0.27564204	0.009712745	9.597481e-19	-0	65
4.626006217600163e-08	0.9436472	0.2623489	0.008666355	3.3152053e-18	-0	65
4.627017440397241e-08	0.9415136	0.26017383	0.0091114715	2.6850328e-18	-0	65
4.628006093244553e-08	0.9413405	0.2545251	0.013427086	1.4062793e-18	-0	65
4.629007630926044e-08	0.94729346	0.24076836	0.029096032	2.2569908e-18	-0	65
4.6300112888975485e-08	0.9527	0.22605462	0.018483143	2.4402188e-18	-0	65
4.631007018750593e-08	0.954957	0.22182785	-0.00033612037	2.3280618e-18	-0	65
4.63201985923644e-08	0.95961255	0.19705419	0.008227938	2.6612632e-18	-0	65
4.633002334199133e-08	0.96342117	0.17850223	0.018542392	2.137145e-18	-0	65
4.634008741922719e-08	0.961353	0.16835435	0.013887641	1.976733e-18	-0	65
4.635007390860254e-08	0.96295387	0.15492503	0.012367769	2.813977e-18	-0	65
4.636014931972116e-08	0.97183293	0.1263064	0.0021084335	2.5899637e-18	-0	65
4.6370082401068655e-08	0.97417045	0.116635114	0.0070233555	3.1316462e-18	-0	65
4.638003952555877e-08	0.9778254	0.09715374	0.0057191225	1.6602944e-18	-0	65
4.639007703802719e-08	0.97543013	0.081852496	0.0065462026	8.799354e-19	-0	65
4.64000339586909e-08	0.977044	0.07277048	0.008916809	2.9834705e-18	-0	65
4.641017927203856e-08	0.97162616	0.07951125	0.0025620845	3.4718284e-18	-0	65
4.64201813824334e-08	0.9739114	0.056766104	0.0008236179	2.4584558e-18	-0	65
4.643012875000513e-08	0.97576535	0.067754716	0.0010125295	2.0850613e-18	-0	65
4.644003064585349e-08	0.97536534	0.07058792	0.0053879335	2.5047132e-18	-0	65
4.645001775250745e-08	0.97654617	0.06987222	0.0011178371	2.8006146e-18	-0	65
4.6460059682263475e-08	0.97688085	0.06310817	-0.0029169468	1.5274759e-18	-0	65
4.6470172279036734e-08	0.9762021	0.08343582	0.00010982538	2.5528647e-18	-0	65
4.648009862435048e-08	0.97716314	0.060707137	0.014205525	2.0794806e-18	-0	65
4.649016945028087e-08	0.9738859	0.04862549	0.0001187673	2.340968e-18	-0	65
4.6500127756744275e-08	0.97405833	0.041882887	0.0074609714	2.6436078e-18	-0	65
4.651004291329721e-08	0.97338676	0.030477729	0.003175472	2.4208135e-18	-0	65
4.652010969885645e-08	0.9706665	0.0133662885	0.0061213467	1.6815745e-18	-0	65
4.653005030845985e-08	0.973461	0.016285567	0.000974174	2.5204235e-18	-0	65
4.654017837615201e-08	0.97315854	0.031479575	-0.0055903415	1.0832719e-18	-0	65
4.6550069905098315e-08	0.9747593	0.046025984	-0.0044336086	2.590326e-18	-0	65
4.6560051928956585e-08	0.9777476	0.04810833	-0.00757449	3.218192e-18	-0	65
4.6570163921394355e-08	0.9772859	0.053256534	-0.013022024	4.151967e-18	-0	65
4.658010657554411e-08	0.97553474	0.064447224	-0.01660251	2.396907e-18	-0	65
4.659000826732957e-08	0.9724305	0.0776331	-0.011684047	3.1478747e-18	-0	65
4.66001392834382e-08	0.9717473	0.08948295	-0.00702991	1.5537864e-18	-0	65
4.661004685285323e-08	0.9713468	0.09688442	-0.006023611	9.532464e-19	-0	65
4.6620114462726634e-08	0.9713274	0.104534015	-0.0062754583	2.7756517e-18	-0	65
4.663013499237584e-08	0.9712411	0.11030118	-0.0076410947	2.8475566e-18	-0	65
4.664010968303039e-08	0.97036564	0.10977204	-0.004868409	3.0479997e-18	-0	65
4.6650127717578786e-08	0.9671499	0.11043615	-0.015393066	1.5437593e-18	-0	65
4.6660163260606724e-08	0.9651289	0.14065795	-0.014186085	2.6558952e-18	-0	65
4.667016668255073e-08	0.9678758	0.14349613	0.0043334616	2.2873657e-18	-0	65
4.6680142210167685e-08	0.9707363	0.12491007	0.010481601	4.8719423e-19	-0	65
4.669009449828258e-08	0.9732109	0.10764033	0.021658694	1.1749509e-18	-0	65
4.6700033233027626e-08	0.97807634	0.07393056	0.02505414	3.3575637e-18	-0	65
4.6710008898568015e-08	0.97818494	0.054464564	0.023811663	4.1132234e-18	-0	65
4.672018613579292e-08	0.9737699	0.026055636	0.01820124	3.8946137e-18	-0	65
4.6730101015554143e-08	0.97013825	0.01065319	0.011765534	1.4953873e-18	-0	65
4.674007396079714e-08	0.97202104	-0.010962224	0.013113946	2.6015037e-18	-0	65
4.675019368150013e-08	0.9757331	-0.039182708	0.018783953	2.3803505e-19	-0	65
4.676011255814875e-08	0.9758443	-0.07419015	0.033468265	3.7522617e-18	-0	65
4.677002825587004e-08	0.97523475	-0.11059937	0.023633897	2.7548038e-18	-0	65
4.6780012355091984e-08	0.97134674	-0.1292991	0.013525437	2.5536724e-18	-0	65
4.679002220225943e-08	0.96821946	-0.12918366	0.009053894	1.8950207e-18	-0	65
4.680012684144823e-08	0.9677234	-0.14039831	0.0074868207	4.3603395e-18	-0	65
4.6810150395172675e-08	0.96349597	-0.15575613	0.014789727	3.1807572e-18	-0	65
4.6820115801758333e-08	0.9615511	-0.17261678	0.0016595408	1.2474033e-18	-0	65
4.6830000335396284e-08	0.96178406	-0.18197992	0.0046074367	2.9880636e-18	-0	65
4.684010644520817e-08	0.9619665	-0.1811632	0.0006862659	1.9222805e-18	-0	65
4.685016047471898e-08	0.9670587	-0.1690689	-0.0047273776	2.0447317e-18	-0	65
4.686009117445793e-08	0.97212094	-0.14441466	-0.0005545567	2.2261711e-18	-0	65
4.687005482974906e-08	0.97257423	-0.15963092	-0.0056786025	2.1283762e-18	-0	65
4.6880155967700096e-08	0.97279835	-0.15563141	0.00012390973	3.224745e-18	-0	65
4.6890106535955874e-08	0.9636578	-0.17453818	0.017871952	4.164905e-18	-0	65
4.690000075442001e-08	0.9500865	-0.21271844	0.0146527635	3.3612747e-18	-0	65
4.691003523168147e-08	0.94506913	-0.22232985	0.0058485563	4.0810883e-18	-0	65
4.692009457583049e-08	0.9486178	-0.2204553	-0.0023686492	2.5133356e-18	-0	65
4.6930040924580346e-08	0.9585972	-0.20343378	-0.0019647512	1.8509597e-18	-0	65
4.6940138925473915e-08	0.9626931	-0.19824456	0.0017561448	2.788356e-18	-0	65
4.695001200746713e-08	0.9658243	-0.18992996	-0.006213708	1.2327753e-18	-0	65
4.696015915257747e-08	0.96405387	-0.1827611	-0.014674633	2.9166756e-18	-0	65
4.6970048557548616e-08	0.96395946	-0.17176749	-0.023061523	2.9896144e-18	-0	65
4.698000717959574e-08	0.96738815	-0.14328337	-0.019291656	2.002261e-18	-0	65
4.699015072337115e-08	0.9677736	-0.1070633	-0.030245125	4.536751e-18	-0	65
4.700004794299689e-08	0.9715941	-0.052309625	-0.034484126	2.791342e-18	-0	65
4.701000087398966e-08	0.97550434	-0.015904736	-0.03028879	2.6129852e-18	-0	65
4.702014359804309e-08	0.97963524	0.03125247	-0.032089774	3.1043265e-18	-0	65
4.7030151435894825e-08	0.9779441	0.07171119	-0.02614431	1.0282537e-18	-0	65
4.704013954131361e-08	0.97737473	0.10218074	-0.028893363	2.2974336e-18	-0	65
4.705016715311697e-08	0.9722603	0.14506805	-0.022689594	2.6734943e-18	-0	65
4.7060200160841746e-08	0.96433717	0.17393446	-0.016745241	2.7436932e-18	-0	65
4.7070069953751835e-08	0.9594142	0.18344037	-0.020467974	1.737018e-18	-0	65
4.708015209254621e-08	0.9557615	0.2005388	-0.017817363	2.2788979e-18	-0	65
4.7090118397709694e-08	0.94859195	0.22928987	-0.017393807	2.7060695e-18	-0	65
4.7100018736844e-08	0.945261	0.24770956	-0.0065741423	2.238671e-18	-0	65
4.7110120168366573e-08	0.9494054	0.2345785	-0.004299523	3.1564763e-18	-0	65
4.712004632716279e-08	0.9553438	0.2168739	0.006105857	1.3520728e-18	-0	65
4.713005742578912e-08	0.952848	0.22530076	-0.004477994	1.3396368e-18	-0	65
4.7140195678546596e-08	0.9524605	0.23069325	-0.0004918025	3.769668e-18	-0	65
4.71500996850629e-08	0.9534875	0.22311784	-0.0012147396	1.8364917e-18	-0	65
4.716007675210055e-08	0.9542263	0.21112353	-0.00835614	3.4491246e-18	-0	65
4.717004936940446e-08	0.9556548	0.20861499	-0.007328471	1.7010326e-18	-0	65
