# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Roundness ()	Size (nm)	Temp (K)	alpha ()	Cell_size (m)
2.2000431269405115e-09	0.058070783	0.9758656	0.013839678	6.15703e-18	-0	0.49	100	300	0.009999999	2e-09
2.2100121794888633e-09	0.06774665	0.9751981	0.012325474	6.004046e-18	-0	0.49	100	300	0.009999999	2e-09
2.2200234942920946e-09	0.07772212	0.97279817	0.009813536	6.182017e-18	-0	0.49	100	300	0.009999999	2e-09
2.2300068300236987e-09	0.08862299	0.9726145	0.005704568	6.683671e-18	-0	0.49	100	300	0.009999999	2e-09
2.2400314272585536e-09	0.1002792	0.9725899	0.010675241	6.545164e-18	-0	0.49	100	300	0.009999999	2e-09
2.25002075491484e-09	0.12135637	0.96968734	0.009118906	6.3810656e-18	-0	0.49	100	300	0.009999999	2e-09
2.2600115721414723e-09	0.13153733	0.9674411	0.009563369	7.0348584e-18	-0	0.49	100	300	0.009999999	2e-09
2.270002903992397e-09	0.13875909	0.9657974	0.0071479687	5.985279e-18	-0	0.49	100	300	0.009999999	2e-09
2.280016642501128e-09	0.14564076	0.96404266	0.0086768465	6.1978956e-18	-0	0.49	100	300	0.009999999	2e-09
2.2900117600860843e-09	0.14808212	0.96440816	0.007092543	6.553121e-18	-0	0.49	100	300	0.009999999	2e-09
2.3000063330742016e-09	0.1570994	0.9636932	0.0060474067	6.6115293e-18	-0	0.49	100	300	0.009999999	2e-09
2.310044640511508e-09	0.16797912	0.9629633	0.005577279	6.3125676e-18	-0	0.49	100	300	0.009999999	2e-09
2.32000301109118e-09	0.18055551	0.95879626	0.008049397	6.4282927e-18	-0	0.49	100	300	0.009999999	2e-09
2.3300424982509683e-09	0.19442374	0.955265	0.011734491	6.2978633e-18	-0	0.49	100	300	0.009999999	2e-09
2.340026233280824e-09	0.21154933	0.950798	0.011143976	6.190479e-18	-0	0.49	100	300	0.009999999	2e-09
2.350044787822099e-09	0.22189385	0.9480801	0.0048638904	5.456158e-18	-0	0.49	100	300	0.009999999	2e-09
2.360022778301893e-09	0.22075993	0.9487372	0.002931633	6.9180146e-18	-0	0.49	100	300	0.009999999	2e-09
2.370050365031116e-09	0.22280554	0.9502999	0.0039122566	6.284039e-18	-0	0.49	100	300	0.009999999	2e-09
2.3800108785745884e-09	0.22721292	0.95247024	-0.00032337985	6.0768667e-18	-0	0.49	100	300	0.009999999	2e-09
2.390012652737302e-09	0.22901855	0.95131356	-0.0008148277	6.58526e-18	-0	0.49	100	300	0.009999999	2e-09
2.4000443179753345e-09	0.22340389	0.94983083	-0.0051803705	6.0400894e-18	-0	0.49	100	300	0.009999999	2e-09
2.4100178809018605e-09	0.21340542	0.9492102	-0.0042570797	5.739887e-18	-0	0.49	100	300	0.009999999	2e-09
2.420023264461844e-09	0.20069863	0.95141375	-0.0029408429	6.7180305e-18	-0	0.49	100	300	0.009999999	2e-09
2.4300437305592583e-09	0.19570112	0.95334667	0.00018455485	5.6199693e-18	-0	0.49	100	300	0.009999999	2e-09
2.440037515884367e-09	0.19375257	0.95694107	-0.0006930189	5.643446e-18	-0	0.49	100	300	0.009999999	2e-09
2.450027195693469e-09	0.19148514	0.9583835	0.0023975112	7.357732e-18	-0	0.49	100	300	0.009999999	2e-09
2.4600253628789693e-09	0.19374456	0.95921904	0.0021663369	6.4097394e-18	-0	0.49	100	300	0.009999999	2e-09
2.4700438930812003e-09	0.19589406	0.95884806	0.004596857	7.237552e-18	-0	0.49	100	300	0.009999999	2e-09
2.4800077504367564e-09	0.20686649	0.9556022	0.004916962	6.0129405e-18	-0	0.49	100	300	0.009999999	2e-09
2.4900226210319427e-09	0.2141504	0.9528079	0.0036937185	7.150313e-18	-0	0.49	100	300	0.009999999	2e-09
2.5000082639479706e-09	0.21026108	0.9540578	-0.000914201	6.757831e-18	-0	0.49	100	300	0.009999999	2e-09
2.5100378412111033e-09	0.2067279	0.9565495	-0.0027665892	6.0029775e-18	-0	0.49	100	300	0.009999999	2e-09
2.520032032276145e-09	0.19589202	0.9587799	-0.005864621	6.8169807e-18	-0	0.49	100	300	0.009999999	2e-09
2.530006411396228e-09	0.18779862	0.95748687	-0.0063753584	6.7893467e-18	-0	0.49	100	300	0.009999999	2e-09
2.5400297354580667e-09	0.17940821	0.95691824	-0.0056528505	5.641887e-18	-0	0.49	100	300	0.009999999	2e-09
2.5500132922196035e-09	0.17179099	0.9566249	-0.005281807	6.770903e-18	-0	0.49	100	300	0.009999999	2e-09
2.560043931948019e-09	0.16858856	0.95784026	-0.0045656958	5.7603865e-18	-0	0.49	100	300	0.009999999	2e-09
2.570018277978005e-09	0.16355719	0.9604055	-0.00090182276	6.4631683e-18	-0	0.49	100	300	0.009999999	2e-09
2.580042116716026e-09	0.16518658	0.96187234	0.0039556874	6.8156576e-18	-0	0.49	100	300	0.009999999	2e-09
2.5900519298112315e-09	0.16930875	0.9636065	0.00058737915	6.668595e-18	-0	0.49	100	300	0.009999999	2e-09
2.6000170095614106e-09	0.17232448	0.96382886	0.005183227	6.254705e-18	-0	0.49	100	300	0.009999999	2e-09
2.61002573055783e-09	0.17536727	0.961551	0.0023888254	6.1312898e-18	-0	0.49	100	300	0.009999999	2e-09
2.620023828049162e-09	0.17204268	0.9609293	-0.0053109075	6.0919507e-18	-0	0.49	100	300	0.009999999	2e-09
2.6300192881006965e-09	0.16483366	0.96126074	-0.013859673	6.2865797e-18	-0	0.49	100	300	0.009999999	2e-09
2.6400276091822297e-09	0.14666939	0.96273184	-0.015343217	5.8776257e-18	-0	0.49	100	300	0.009999999	2e-09
2.6500081816207717e-09	0.12623005	0.96657044	-0.011741589	6.258396e-18	-0	0.49	100	300	0.009999999	2e-09
2.6600451452426666e-09	0.11375113	0.96752787	-0.0060255984	6.2084632e-18	-0	0.49	100	300	0.009999999	2e-09
2.6700244918919252e-09	0.09949046	0.96587425	-0.003330532	5.8715985e-18	-0	0.49	100	300	0.009999999	2e-09
2.6800417473903365e-09	0.101697415	0.96481323	0.006325999	6.0783634e-18	-0	0.49	100	300	0.009999999	2e-09
2.6900435402899036e-09	0.11465108	0.9656335	0.013283244	6.497955e-18	-0	0.49	100	300	0.009999999	2e-09
2.7000448686819048e-09	0.13530168	0.967273	0.018709812	6.367335e-18	-0	0.49	100	300	0.009999999	2e-09
2.710020087657585e-09	0.15763892	0.9656245	0.011913593	7.28151e-18	-0	0.49	100	300	0.009999999	2e-09
2.720045070028421e-09	0.16475222	0.9634944	0.0021081471	6.727517e-18	-0	0.49	100	300	0.009999999	2e-09
2.7300174887692386e-09	0.1579899	0.9633691	-0.005877591	6.5867863e-18	-0	0.49	100	300	0.009999999	2e-09
2.7400209826902383e-09	0.15484828	0.96345925	-0.006910549	5.977084e-18	-0	0.49	100	300	0.009999999	2e-09
2.750042583125198e-09	0.14099775	0.96521443	-0.0132291885	6.135382e-18	-0	0.49	100	300	0.009999999	2e-09
2.7600019876294608e-09	0.12038252	0.9670657	-0.013038836	6.595556e-18	-0	0.49	100	300	0.009999999	2e-09
2.770047936213602e-09	0.100626245	0.9690341	-0.009621423	5.86914e-18	-0	0.49	100	300	0.009999999	2e-09
2.780029564345037e-09	0.088497266	0.9693506	-0.0067120814	6.991684e-18	-0	0.49	100	300	0.009999999	2e-09
2.790024821708742e-09	0.08535565	0.97038245	-0.00032050483	5.349981e-18	-0	0.49	100	300	0.009999999	2e-09
2.800047766063051e-09	0.08505817	0.97181267	-0.0018649038	7.558533e-18	-0	0.49	100	300	0.009999999	2e-09
2.8100205408543164e-09	0.08114447	0.9736437	-0.0010717901	6.29486e-18	-0	0.49	100	300	0.009999999	2e-09
2.8200123256811712e-09	0.0704325	0.9726626	-0.00216065	7.380943e-18	-0	0.49	100	300	0.009999999	2e-09
2.830017558198412e-09	0.06935614	0.9717155	-0.00345422	6.374572e-18	-0	0.49	100	300	0.009999999	2e-09
2.8400312376141178e-09	0.06935431	0.97095186	-0.009493456	5.510308e-18	-0	0.49	100	300	0.009999999	2e-09
2.8500456662109243e-09	0.049613137	0.97303724	-0.016146338	6.820404e-18	-0	0.49	100	300	0.009999999	2e-09
2.8600421344045405e-09	0.021174697	0.974591	-0.019733692	6.7134744e-18	-0	0.49	100	300	0.009999999	2e-09
2.870036018132528e-09	-0.004206621	0.9767383	-0.019863922	6.3746843e-18	-0	0.49	100	300	0.009999999	2e-09
2.8800106900173925e-09	-0.03176384	0.97534245	-0.0171402	6.526939e-18	-0	0.49	100	300	0.009999999	2e-09
2.890018262497095e-09	-0.0556277	0.97129995	-0.014634678	6.1080373e-18	-0	0.49	100	300	0.009999999	2e-09
2.9000189322576642e-09	-0.07127545	0.96720034	-0.00558534	5.9945845e-18	-0	0.49	100	300	0.009999999	2e-09
2.9100229607838564e-09	-0.07457932	0.9695717	-0.0006783946	6.130136e-18	-0	0.49	100	300	0.009999999	2e-09
2.9200483810070534e-09	-0.07381814	0.9727751	-0.0028244664	6.650275e-18	-0	0.49	100	300	0.009999999	2e-09
2.930033413098023e-09	-0.07664091	0.9735388	-0.008024708	6.6652853e-18	-0	0.49	100	300	0.009999999	2e-09
2.9400332315603054e-09	-0.08863551	0.9704878	-0.010428007	6.306292e-18	-0	0.49	100	300	0.009999999	2e-09
2.9500413438297644e-09	-0.10333622	0.96546143	-0.009839334	6.0135187e-18	-0	0.49	100	300	0.009999999	2e-09
2.9600041377032862e-09	-0.1112853	0.9642989	-0.009116797	6.1811787e-18	-0	0.49	100	300	0.009999999	2e-09
2.9700429092027453e-09	-0.12676732	0.96454567	-0.009313716	6.2227656e-18	-0	0.49	100	300	0.009999999	2e-09
2.980019754254266e-09	-0.1431606	0.9655931	-0.011528943	6.5095355e-18	-0	0.49	100	300	0.009999999	2e-09
2.990009405768442e-09	-0.15400308	0.9644488	-0.0049987896	6.8928832e-18	-0	0.49	100	300	0.009999999	2e-09
3.0000225616432385e-09	-0.15485008	0.963159	-0.0024473404	5.620028e-18	-0	0.49	100	300	0.009999999	2e-09
3.0100206653626925e-09	-0.15540306	0.9621908	-0.0007738165	6.5120067e-18	-0	0.49	100	300	0.009999999	2e-09
3.020046217460949e-09	-0.15358351	0.96512055	0.0031413229	6.3494558e-18	-0	0.49	100	300	0.009999999	2e-09
3.0300101897913087e-09	-0.14683303	0.9667327	0.0069658468	7.597862e-18	-0	0.49	100	300	0.009999999	2e-09
3.0400474169446286e-09	-0.13389894	0.96580386	0.016945332	6.3531078e-18	-0	0.49	100	300	0.009999999	2e-09
3.0500509561865505e-09	-0.109676644	0.96546906	0.017418403	6.7613607e-18	-0	0.49	100	300	0.009999999	2e-09
3.0600245102239777e-09	-0.09220069	0.9667271	0.011725633	6.1345923e-18	-0	0.49	100	300	0.009999999	2e-09
3.070002978187371e-09	-0.0789092	0.9694228	0.007235264	6.3355314e-18	-0	0.49	100	300	0.009999999	2e-09
3.0800431675398845e-09	-0.073051654	0.97264093	0.007901156	6.356979e-18	-0	0.49	100	300	0.009999999	2e-09
3.090011456860091e-09	-0.0627764	0.97459596	0.0053090425	6.9158445e-18	-0	0.49	100	300	0.009999999	2e-09
3.1000006171291377e-09	-0.054742943	0.97488844	0.0043035657	6.80538e-18	-0	0.49	100	300	0.009999999	2e-09
3.1100053555812443e-09	-0.056015026	0.97310525	0.0023399307	6.398955e-18	-0	0.49	100	300	0.009999999	2e-09
3.120043931575804e-09	-0.0490838	0.97122335	0.010225931	6.1102016e-18	-0	0.49	100	300	0.009999999	2e-09
3.130042864612047e-09	-0.03469795	0.9719722	0.0171836	6.892565e-18	-0	0.49	100	300	0.009999999	2e-09
3.1400109154248907e-09	-0.0055642314	0.9743922	0.021641392	6.511673e-18	-0	0.49	100	300	0.009999999	2e-09
3.1500018100404033e-09	0.02980148	0.97689867	0.026654212	6.0158302e-18	-0	0.49	100	300	0.009999999	2e-09
3.160033030785167e-09	0.0689352	0.97655827	0.02623841	5.5816986e-18	-0	0.49	100	300	0.009999999	2e-09
3.170047551870066e-09	0.09861882	0.97326	0.019203223	6.102625e-18	-0	0.49	100	300	0.009999999	2e-09
3.1800148574210624e-09	0.11943852	0.96902853	0.0151474625	6.3572432e-18	-0	0.49	100	300	0.009999999	2e-09
3.190049662273378e-09	0.13490802	0.9652301	0.010353003	6.938752e-18	-0	0.49	100	300	0.009999999	2e-09
3.20004629541905e-09	0.1400753	0.96593916	0.00695718	6.197321e-18	-0	0.49	100	300	0.009999999	2e-09
3.2100134424863364e-09	0.14813188	0.9655003	0.0063734762	6.0728887e-18	-0	0.49	100	300	0.009999999	2e-09
3.2200151273883867e-09	0.1591789	0.9620718	0.007871677	6.4663066e-18	-0	0.49	100	300	0.009999999	2e-09
3.230034263646149e-09	0.16748464	0.95815223	0.012523187	6.038094e-18	-0	0.49	100	300	0.009999999	2e-09
3.2400261841147934e-09	0.19312575	0.9515056	0.021612387	5.399861e-18	-0	0.49	100	300	0.009999999	2e-09
3.2500305208823565e-09	0.22607829	0.9450061	0.02749146	6.675669e-18	-0	0.49	100	300	0.009999999	2e-09
3.260000159145653e-09	0.2580866	0.9385665	0.029491507	6.3751223e-18	-0	0.49	100	300	0.009999999	2e-09
3.270007534471289e-09	0.28968248	0.9310311	0.026667343	6.102831e-18	-0	0.49	100	300	0.009999999	2e-09
3.2800389854600436e-09	0.32250905	0.921259	0.023845838	7.20979e-18	-0	0.49	100	300	0.009999999	2e-09
3.2900473641702774e-09	0.35223582	0.9119279	0.022209827	5.956454e-18	-0	0.49	100	300	0.009999999	2e-09
3.300021919022103e-09	0.3787053	0.9019747	0.01624343	5.9633374e-18	-0	0.49	100	300	0.009999999	2e-09
3.310045993808981e-09	0.3978872	0.8892606	0.020373914	7.329725e-18	-0	0.49	100	300	0.009999999	2e-09
3.320001424738407e-09	0.42087406	0.87287676	0.019496536	6.6360623e-18	-0	0.49	100	300	0.009999999	2e-09
3.330046284337558e-09	0.43501	0.86192757	0.014761375	6.2693743e-18	-0	0.49	100	300	0.009999999	2e-09
3.340033308444135e-09	0.45232746	0.85023504	0.010783682	5.7967047e-18	-0	0.49	100	300	0.009999999	2e-09
3.3500438687323133e-09	0.462459	0.8424083	0.0070100385	6.1961895e-18	-0	0.49	100	300	0.009999999	2e-09
3.360032758184611e-09	0.47283894	0.83697134	0.010434438	6.6005406e-18	-0	0.49	100	300	0.009999999	2e-09
3.3700465553933343e-09	0.49107823	0.8274998	0.014473536	6.637412e-18	-0	0.49	100	300	0.009999999	2e-09
3.3800046280889866e-09	0.5080758	0.82255703	0.017043756	6.1891726e-18	-0	0.49	100	300	0.009999999	2e-09
3.390010150643894e-09	0.527558	0.811374	0.015620798	6.116306e-18	-0	0.49	100	300	0.009999999	2e-09
3.4000069642836034e-09	0.54266274	0.803888	0.015872842	7.114959e-18	-0	0.49	100	300	0.009999999	2e-09
3.4100412435961587e-09	0.5550845	0.79871583	0.009881398	5.5814545e-18	-0	0.49	100	300	0.009999999	2e-09
3.420008416677116e-09	0.56751376	0.7878602	0.009581882	6.041074e-18	-0	0.49	100	300	0.009999999	2e-09
3.430014921913497e-09	0.5737426	0.7810993	0.010964006	6.7578758e-18	-0	0.49	100	300	0.009999999	2e-09
3.440028351827302e-09	0.58221966	0.7682163	0.012310684	6.7281353e-18	-0	0.49	100	300	0.009999999	2e-09
3.4500055299827763e-09	0.59127617	0.7549588	0.015304421	5.3031393e-18	-0	0.49	100	300	0.009999999	2e-09
3.4600505587334197e-09	0.60259444	0.7406847	0.01736656	6.5765636e-18	-0	0.49	100	300	0.009999999	2e-09
3.4700144517136687e-09	0.62023324	0.7233416	0.014934175	6.989108e-18	-0	0.49	100	300	0.009999999	2e-09
3.4800411270561368e-09	0.6347148	0.7112672	0.011872149	6.710594e-18	-0	0.49	100	300	0.009999999	2e-09
3.4900011490794478e-09	0.648951	0.6998974	0.015046156	6.848264e-18	-0	0.49	100	300	0.009999999	2e-09
3.500012887938762e-09	0.67127895	0.6848819	0.019748371	5.6080654e-18	-0	0.49	100	300	0.009999999	2e-09
3.5100073484724364e-09	0.6928487	0.6687697	0.022820458	6.1949856e-18	-0	0.49	100	300	0.009999999	2e-09
3.5200226179807236e-09	0.71468997	0.6492762	0.019924514	5.0457244e-18	-0	0.49	100	300	0.009999999	2e-09
3.530044299683464e-09	0.7307747	0.63112575	0.01818344	6.1787956e-18	-0	0.49	100	300	0.009999999	2e-09
3.540021460676347e-09	0.744897	0.6171125	0.015479316	6.596453e-18	-0	0.49	100	300	0.009999999	2e-09
3.5500043135961627e-09	0.75701797	0.6012569	0.014520617	5.847812e-18	-0	0.49	100	300	0.009999999	2e-09
3.5600288905893504e-09	0.7658013	0.5859775	0.017366787	6.7228914e-18	-0	0.49	100	300	0.009999999	2e-09
3.570028435692997e-09	0.7778376	0.5623686	0.016782776	6.283316e-18	-0	0.49	100	300	0.009999999	2e-09
3.5800132423672018e-09	0.7855358	0.54103047	0.015702665	6.191364e-18	-0	0.49	100	300	0.009999999	2e-09
3.5900424998530316e-09	0.79221797	0.5241334	0.011693513	6.5355375e-18	-0	0.49	100	300	0.009999999	2e-09
3.6000403282556894e-09	0.8022067	0.5056341	0.013665773	6.0479145e-18	-0	0.49	100	300	0.009999999	2e-09
3.6100506203392067e-09	0.8098608	0.4917692	0.010987082	6.2887196e-18	-0	0.49	100	300	0.009999999	2e-09
3.6200158542394652e-09	0.8146094	0.4826295	0.007122532	6.1685303e-18	-0	0.49	100	300	0.009999999	2e-09
3.630022125457068e-09	0.8222982	0.4746729	0.009031617	6.047507e-18	-0	0.49	100	300	0.009999999	2e-09
3.6400479161043833e-09	0.8318005	0.47166783	0.007369561	4.9174196e-18	-0	0.49	100	300	0.009999999	2e-09
3.6500063752581035e-09	0.8408721	0.47083244	0.005486689	6.5678137e-18	-0	0.49	100	300	0.009999999	2e-09
3.660019875809653e-09	0.8446361	0.47104087	-0.002046989	6.7909043e-18	-0	0.49	100	300	0.009999999	2e-09
3.6700504746607285e-09	0.84476227	0.4751734	-0.003190029	6.8114986e-18	-0	0.49	100	300	0.009999999	2e-09
3.6800084350228837e-09	0.8424654	0.47730088	-0.0020395014	6.8892895e-18	-0	0.49	100	300	0.009999999	2e-09
3.6900455796490958e-09	0.8352631	0.47648698	-2.9490752e-06	5.9195617e-18	-0	0.49	100	300	0.009999999	2e-09
3.70004587462495e-09	0.83706456	0.4703269	0.0040921457	6.2438637e-18	-0	0.49	100	300	0.009999999	2e-09
3.7100276864832653e-09	0.84055114	0.46392003	0.006910866	6.6674285e-18	-0	0.49	100	300	0.009999999	2e-09
3.720045288455164e-09	0.8374622	0.4607833	0.001934701	6.378481e-18	-0	0.49	100	300	0.009999999	2e-09
3.730026029322727e-09	0.83740306	0.45771974	-0.00018759722	5.750701e-18	-0	0.49	100	300	0.009999999	2e-09
3.740003513803618e-09	0.8370827	0.46041638	-0.00414643	6.8043377e-18	-0	0.49	100	300	0.009999999	2e-09
3.750015137651841e-09	0.8317639	0.46722877	-0.0052433177	5.787794e-18	-0	0.49	100	300	0.009999999	2e-09
3.760022111052491e-09	0.8274186	0.4725714	-0.003987978	5.6176503e-18	-0	0.49	100	300	0.009999999	2e-09
3.770050424266987e-09	0.8248161	0.48285776	0.0012066818	6.6052556e-18	-0	0.49	100	300	0.009999999	2e-09
3.780026888980135e-09	0.82606816	0.4825001	-0.0031841912	6.4173698e-18	-0	0.49	100	300	0.009999999	2e-09
3.790001088347506e-09	0.82347506	0.49100336	-0.006226215	6.4736313e-18	-0	0.49	100	300	0.009999999	2e-09
3.8000064398143805e-09	0.82169706	0.50094324	-0.0072133834	7.189257e-18	-0	0.49	100	300	0.009999999	2e-09
3.8100133564318214e-09	0.8198976	0.50806123	-0.012282689	6.5224763e-18	-0	0.49	100	300	0.009999999	2e-09
3.8200047112057805e-09	0.81006306	0.52094126	-0.016864859	5.36428e-18	-0	0.49	100	300	0.009999999	2e-09
3.830013204606893e-09	0.7994456	0.5378104	-0.0149555905	6.918255e-18	-0	0.49	100	300	0.009999999	2e-09
3.840014931010399e-09	0.7914787	0.5528804	-0.0101427	6.6021177e-18	-0	0.49	100	300	0.009999999	2e-09
3.8500113610830366e-09	0.7814959	0.56403023	-0.009129848	5.993585e-18	-0	0.49	100	300	0.009999999	2e-09
3.860011541304008e-09	0.76814246	0.57381886	-0.00861916	6.46164e-18	-0	0.49	100	300	0.009999999	2e-09
3.87004042996676e-09	0.7566639	0.5820482	-0.012056345	5.9177303e-18	-0	0.49	100	300	0.009999999	2e-09
3.88004264261205e-09	0.74372137	0.5980767	-0.011840553	5.3895e-18	-0	0.49	100	300	0.009999999	2e-09
3.890005476472186e-09	0.7377954	0.610347	-0.010569653	7.023005e-18	-0	0.49	100	300	0.009999999	2e-09
3.900003536610322e-09	0.7355933	0.6184284	-0.0040349304	5.7321524e-18	-0	0.49	100	300	0.009999999	2e-09
3.910013807512935e-09	0.7303467	0.6239122	-0.009064272	5.4441963e-18	-0	0.49	100	300	0.009999999	2e-09
3.920029618957849e-09	0.72468126	0.6292432	-0.011234416	6.700292e-18	-0	0.49	100	300	0.009999999	2e-09
3.930016077595873e-09	0.71392053	0.6445367	-0.0135782	6.5142806e-18	-0	0.49	100	300	0.009999999	2e-09
3.9400045579439165e-09	0.6990434	0.6584221	-0.009236918	5.1680313e-18	-0	0.49	100	300	0.009999999	2e-09
3.950047236804606e-09	0.68787515	0.67000824	-0.009578007	6.6266667e-18	-0	0.49	100	300	0.009999999	2e-09
3.9600503883088e-09	0.6790937	0.67929167	-0.0034162195	6.46031e-18	-0	0.49	100	300	0.009999999	2e-09
3.970007008038236e-09	0.67902684	0.67604387	-0.003322202	6.1946493e-18	-0	0.49	100	300	0.009999999	2e-09
3.980019307327574e-09	0.6775994	0.6739097	-0.004038233	5.5324635e-18	-0	0.49	100	300	0.009999999	2e-09
3.990041649235446e-09	0.6709658	0.6803701	-0.007816912	6.287676e-18	-0	0.49	100	300	0.009999999	2e-09
4.0000181055842014e-09	0.6659369	0.67996687	-0.0044936263	6.792106e-18	-0	0.49	100	300	0.009999999	2e-09
4.010015397262045e-09	0.65741104	0.6833063	-0.0011494358	5.724673e-18	-0	0.49	100	300	0.009999999	2e-09
4.0200386980046945e-09	0.6493251	0.6865874	0.0008471068	5.8302667e-18	-0	0.49	100	300	0.009999999	2e-09
4.030029907834203e-09	0.6500444	0.68123883	0.0047395984	6.6225908e-18	-0	0.49	100	300	0.009999999	2e-09
4.0400075681232584e-09	0.65204966	0.67750305	0.0032541717	6.2372065e-18	-0	0.49	100	300	0.009999999	2e-09
4.050047494308557e-09	0.65800613	0.6750669	-0.001997398	6.6621536e-18	-0	0.49	100	300	0.009999999	2e-09
4.060021392121774e-09	0.66146064	0.6794851	-0.001946124	7.353776e-18	-0	0.49	100	300	0.009999999	2e-09
4.070031254753744e-09	0.66592	0.6779409	-0.0011994776	6.3865395e-18	-0	0.49	100	300	0.009999999	2e-09
4.080026817363396e-09	0.6672488	0.6785784	0.006175861	6.112424e-18	-0	0.49	100	300	0.009999999	2e-09
4.090001733274624e-09	0.6771924	0.6783593	0.012232967	7.064813e-18	-0	0.49	100	300	0.009999999	2e-09
4.100021997696059e-09	0.6913504	0.6698838	0.013363136	6.3851176e-18	-0	0.49	100	300	0.009999999	2e-09
4.110014707616308e-09	0.70348	0.6633327	0.012715004	5.836569e-18	-0	0.49	100	300	0.009999999	2e-09
4.1200048734216676e-09	0.71809953	0.6499764	0.014489459	5.55638e-18	-0	0.49	100	300	0.009999999	2e-09
4.130051891890796e-09	0.7316574	0.6304114	0.019817173	6.2976358e-18	-0	0.49	100	300	0.009999999	2e-09
4.14000250013594e-09	0.7487026	0.6054707	0.023425667	6.0324177e-18	-0	0.49	100	300	0.009999999	2e-09
4.150000054659246e-09	0.7634964	0.58227074	0.021948125	6.16914e-18	-0	0.49	100	300	0.009999999	2e-09
4.1600492977655855e-09	0.7731336	0.55840087	0.01936138	5.4230697e-18	-0	0.49	100	300	0.009999999	2e-09
4.170025894974506e-09	0.7776204	0.5390935	0.013586109	6.725548e-18	-0	0.49	100	300	0.009999999	2e-09
4.1800177006323125e-09	0.7831919	0.52179295	0.011333022	7.23484e-18	-0	0.49	100	300	0.009999999	2e-09
4.1900225428021675e-09	0.7955718	0.50371605	0.010422548	6.3905116e-18	-0	0.49	100	300	0.009999999	2e-09
4.2000260155022866e-09	0.8052682	0.4995913	0.011431361	5.716844e-18	-0	0.49	100	300	0.009999999	2e-09
4.210018235919994e-09	0.82050633	0.49093583	0.014869375	5.694327e-18	-0	0.49	100	300	0.009999999	2e-09
4.220048865346446e-09	0.83835584	0.47643518	0.011114861	6.1685526e-18	-0	0.49	100	300	0.009999999	2e-09
4.230049401526785e-09	0.84947693	0.47246975	0.010516224	7.157338e-18	-0	0.49	100	300	0.009999999	2e-09
4.240031809926048e-09	0.86115307	0.45617792	0.008329394	5.894907e-18	-0	0.49	100	300	0.009999999	2e-09
4.25005084966011e-09	0.8654172	0.44609237	0.004481413	6.460436e-18	-0	0.49	100	300	0.009999999	2e-09
4.260027317720767e-09	0.8630901	0.44083294	0.0069358656	6.351255e-18	-0	0.49	100	300	0.009999999	2e-09
4.270025991955681e-09	0.86588824	0.42661962	0.011314058	6.5007715e-18	-0	0.49	100	300	0.009999999	2e-09
4.280034160478519e-09	0.8688138	0.41508922	0.013839356	5.9220776e-18	-0	0.49	100	300	0.009999999	2e-09
4.290004044913983e-09	0.87727296	0.39688253	0.012082374	6.390398e-18	-0	0.49	100	300	0.009999999	2e-09
4.300002458925676e-09	0.8817375	0.38576332	0.0039025892	6.5410692e-18	-0	0.49	100	300	0.009999999	2e-09
4.310009971204888e-09	0.8818782	0.38475758	-0.0007446305	6.8841163e-18	-0	0.49	100	300	0.009999999	2e-09
